pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
Elizabeth.Chris.WT.Ile.732542	-0.098014726261	0.116321005666	-0.108216104947	0.0289406771385	-0.0258302950132	0.0155566709945	-0.0241996518205	0.0404906357636	-0.0795936653632	0.0608288517401	-0.0256772950086	0.0852054418097	-0.0339577985696	0.00459044380096	-0.0590315127776	0.0435189321701	-0.00627439406417	0.00243958765141	-0.00209740912302	-0.0357542977297	0.0303583062255	-0.004579065168	0.043204488189	0.000796409985186	0.0194811052181	-0.0177401930385	0.0242049404506	0.00821369305342	0.00335185741954	-0.0172571738211	-0.0171198736601	-0.00275545366453	0.00252779406972	0.01670329387	-0.00979423026827	0.00514702398613	0.0127936514074	0.0142138649053	-0.0174362336591	-0.00992250169312	-0.000670981176562	-6.2043740129e-05	-0.0166829386627	-0.00436028571124	-0.0114744531584	0.0113914815539	0.000800976396674	0.0141061615408	0.00268652057466	0.00277979898343	0.00885968570074	0.0216355048463	0.00681903818817	0.00349115225355	0.00430793433195	-0.0105096136342	-0.0092397924353	-0.0073087582118	-0.0078369580506	-0.0183075731434	-0.00191893685069	-0.00556802585882	-0.000816635815741	-0.00850155246981	-0.0139915839975	-0.00274787344856	-0.00816316232143	-0.0002367033141	-0.00348565888741	0.00109852545122	-0.00290392403966	-0.00806644118079	0.00320852886782	0.00310776382943	0.00610689804371	0.00107776731272	0.00026517397148	5.5778658201e-09
Uri.Jake.TGIle.732486	-0.103768255427	-0.162961423818	0.124457022173	0.0421894830272	0.10588117502	0.0218361847912	-0.0113179097966	0.085367511539	0.0620927282311	-0.0346907588311	0.00951361175956	0.0626717273487	-0.066523651685	0.045303326337	0.0527517929106	0.0708509028867	0.0306573004945	0.00465199679312	-0.0077927396428	0.0228697648609	-0.0270638990821	-0.0367981725058	0.00197637308404	-0.0221419297545	0.0268696106275	-0.0175087755382	-0.00962053460336	0.0224790151703	-0.0188515245767	-0.000743954103688	0.0179720729207	-0.0076837515588	-0.0265409735667	0.0231688002249	0.0173632260182	0.0151129777378	0.00044436712197	-0.00190842616335	0.00432077530201	0.00923938330849	-0.00509771453896	-0.00606438616381	0.00734270804274	0.000799909702591	0.0101855604521	-0.0093168803723	-0.0172273022526	0.00482777310699	-0.01372497085	0.00461994469098	0.0075834975913	-0.0121894476032	-0.0033395148949	-0.000167000132496	-0.00443938883965	-0.00301869245236	-0.00530207875199	-0.00423078107298	-0.00912529053946	0.00164648578217	0.0099438993525	-0.000349046220043	0.0239255590731	-0.00395621019228	-0.00252232373606	0.0110821128091	0.0020495590476	-0.0031038263294	0.0025754567637	-0.0043914041961	-0.00379220153654	0.00103666061911	-0.000679402117225	0.00252985931854	0.00318015320205	0.001294845752	0.00103355708005	5.5778658201e-09
Uri.Jake.TGCec.732550	-0.0116407885982	-0.141214901717	-0.0833184722485	-0.0142405968363	0.00284733756031	-0.0175180530584	-0.0135826527908	0.0340793464666	0.0049311697353	0.0704908019904	0.0245380680472	-0.00294644910323	0.0223250282905	0.011894610887	0.0341101562441	-0.00536603766811	-0.0598839867222	0.0171381572188	-0.0199141104592	0.0152544430523	-0.00268913753893	0.00798560643494	-0.0204445466003	0.00108721968594	0.00966992511959	0.00595666021158	0.0216858991485	0.0186010606282	-0.00954773163428	0.0142160171497	0.0101219598414	0.00917743734814	0.00140864766011	0.0046756585553	0.00445942600938	-0.00551333752488	-0.00249019566596	0.00179466731568	0.020075155488	-0.00981704363032	-0.0132143198551	0.00624931234181	0.000733507229699	0.0282787334538	0.00407011375175	-0.00149343361974	-0.00695330502063	-0.0197896051154	-0.00220650448644	-0.00134393722843	0.0112386769902	-0.000779690008713	0.0102584667554	0.0175798513555	-0.00986124440085	0.00343419538022	0.00148643736512	0.00542714038476	0.00887714658332	0.00210674091686	0.00807349676555	-0.0203711333412	-0.00947274394404	0.0010691566418	-0.0141640363424	0.00992161247965	-0.00280330744935	-0.0114184176601	-0.00896247626608	0.00469718492576	0.00179948056036	-0.00830671697999	0.00394175134534	0.00234478754766	-0.00632879176509	-0.00224114536614	0.00027106205919	5.57786582011e-09
Nick.Krishna.TG.Oral.732464	0.505669264315	0.117864854399	0.0744637940172	0.0481285913523	0.0372806248651	-0.0666132653923	-0.0658277434191	-0.0458488304687	0.0148989529649	-0.0268702633254	0.0374921726512	0.00537448391358	-0.020971523007	-0.00384413536805	0.0241235033444	0.0198614851539	-0.00276333201812	-0.0284372266056	0.00765927452147	-0.00911125928823	0.0165403676831	0.000177163852129	0.0138303000659	0.00318381989673	0.00162897937029	0.0143046460693	-0.00629646939992	0.00878698785972	0.0177919316529	0.00341727305998	0.0154610123937	0.0213820468552	0.0182190664883	-0.0228816715337	-0.0179863907208	0.002557716917	-0.00317461856444	-0.00467948896429	-0.0030626294442	-0.00771104203778	-0.00535573388413	-0.0183852786529	0.0130437390558	0.00210738479229	0.00110255810951	-0.00469708258898	0.0222799301704	0.00600622265367	-0.017146190711	0.0061753162783	0.00943564933466	0.0030149878367	0.00351792129147	-0.00160230144122	-0.0179436957334	0.0076595074395	0.00374299230715	-0.0103438750089	-0.00500707225871	-0.0111625904398	-0.0286280419438	-0.000739387494041	0.000123099690932	-0.000544938400098	-0.0102897299579	0.0135659790378	-0.00206789974486	-0.00315799382685	-0.000404827187443	-0.008966274013	0.00328639596546	0.00711570345513	-0.00296203439541	0.00219539640996	-0.00142303222864	-0.00158987173255	0.000226100157833	5.57786582011e-09
Joey.Aaron.Kyle.WT.Ile.732540	-0.15299379207	0.164420498578	-0.0603663171934	0.079488072019	0.0353202553345	0.0113838104953	-0.00251728781523	0.0362469973705	0.0366751699078	0.0157328594756	-0.035440700281	-0.00198875195116	0.0120815679142	-0.0109639776072	0.0138777863887	0.00727172835217	0.0209757774891	-0.0257486412466	-0.00310469070501	-0.00398979336162	0.00799608601065	0.00905892196423	-0.0507644776499	-0.0255198586976	-0.0194990398701	0.0770452718763	-0.0169838178003	0.00923244650145	-0.0225131982286	-0.0482091911884	0.00135798529012	0.0131768271641	-0.00283727664299	-0.01280141836	0.00444877169949	0.00512930396635	0.0265432161041	-0.010500849611	0.000945012408796	-0.00177164584825	-0.00929847279172	0.0347281198329	0.00221536847902	0.00836741598232	-0.0133399598655	0.0123737379319	-0.00689412620186	0.011442705452	-0.00605686535488	0.00657879114875	0.0110991045299	-0.00353347398082	0.00389790586271	0.0150533995603	-0.00461600499751	0.00169302796196	-0.0101436851632	-0.000517487994591	0.00473948057695	-0.00363214549714	-0.00610845825681	0.00726704043715	-0.000300156139327	0.00633499554445	0.00742509364845	-0.00099354902983	-0.0040734025892	0.00230694792561	0.000288044597042	-0.00114645081919	-0.000664233694695	-0.00536394282028	-0.00849782082246	-8.01622679346e-05	-0.000510486641296	0.00370551654282	0.00130390113473	5.57786582011e-09
Wang.TG.Fec.732515	0.036433552085	-0.150252832581	-0.0864222311742	0.0290937964418	-0.0801913986576	0.042372432426	-0.103356641983	-0.0487799118483	-0.0287889316705	-0.0163761363218	-0.010909508857	-0.0336721984235	0.0259756069161	-0.0482783402516	0.0151446109942	0.00117218576336	-0.00326936308599	-0.0161364213464	0.00947768140608	-0.00627025134438	0.0331978075558	-0.00345686419552	-0.00624514310975	0.020579867615	-0.00956453974699	0.00624679780707	0.0144398565485	0.0153454692996	-0.0149203040014	0.00121866133756	0.0160317260914	-0.0271370788367	-0.024354399607	-0.021235489732	0.0177459650546	-0.000335329182293	-0.0052118493048	0.00705552564098	0.00911732443954	-0.00809356244325	-0.00351287187509	0.00278331563996	0.021162428413	-0.00109628080869	-0.00715262740823	0.00887542548697	-0.00858971698258	-0.0211692937601	0.00100834151343	0.00429879819068	-0.0081067123416	-0.0236245807575	-0.001932620407	-0.00684689984829	0.00201339002896	0.00795778251845	0.0063231098161	-0.0130518582963	0.00208191490129	-0.0208560890302	-0.00160372821709	0.00590344952458	0.00495511016475	-0.00126896558966	-0.0100288371929	-0.0121214723274	-0.00611948921836	-0.000405426233809	0.0111762714882	0.00430459148417	-0.0120554648673	-0.00146542202128	0.00145759020084	0.000936063785467	0.0011580148538	-0.00500872707768	0.000199736329051	5.57786582011e-09
Ryan.WT.Abd.732465	-0.136111549995	0.192341847737	-0.0625261440417	0.0150429117815	-0.0314190405372	-0.0728976084395	0.048095522953	-0.0509916625658	0.0353355860689	0.00630371196062	-0.00718776705292	-0.0183294207953	-0.086031107258	-0.0815709194653	0.0652464564386	-0.047654237895	-0.0349980739929	-0.00435741517467	-0.00405819649569	0.0110710762323	-0.0201816378197	-0.0211634647124	-0.0101561195855	0.0168588145578	0.00122655354286	-0.0428771434024	-0.0100198182271	0.0320337692724	0.0218738614088	-0.0254321239333	0.0084967649901	-0.0102206876418	0.00115000422988	0.0249070124891	-0.0113089789044	-0.0167329448291	-0.00829377675313	0.0188805843012	-0.016603166234	0.00407938502586	-0.0138232262519	0.00254596406486	-0.0255831486616	0.00297354081053	0.0106172165739	-0.0245587113559	0.00687724440782	-0.00598204112985	4.85282564565e-06	-0.000137872185446	0.00919434642801	-0.00832690471657	-0.00341950348476	0.0121091445105	0.00828127721714	0.0153246466961	-0.00640530388475	0.00602552000466	-0.00351262381935	-0.0011563995502	-0.00743359672551	0.0135886199126	-0.00336746917012	-0.00699933286384	-0.00599913052581	-0.00441424187919	0.00313279707181	-0.000159323480877	0.00472377524596	0.00373946261044	-0.0032320247017	-0.00266375999334	-0.00429216409471	-0.000477021733012	-0.00208779963866	0.00267875183912	8.63878723017e-06	5.5778658201e-09
TH.CVA.WT.Col.732504	-0.0193472559759	-0.141407604253	-0.0358711889862	0.0657346312444	0.00933383492249	0.0430625751808	-0.0856164976316	-0.00700103088082	0.0611248889901	-0.0482244277206	-0.0439828700868	0.0471167477713	0.00601823295146	0.00430894984888	0.00598142265291	-0.0282567209645	0.0144450735971	-0.0418269784714	0.0130125442904	0.0112142113388	0.010431739336	-0.00249937037457	0.0128923307831	-0.0100877161606	-0.00678801389844	-0.00937090067608	-0.0326932910496	0.0131391298773	-0.0453789912989	0.00180271740705	-0.0219564853898	0.0178149074388	-0.0138696430781	-0.0122954353454	0.00657762877924	0.0282287368627	-0.014581317756	0.00391235521742	-0.0125298050669	0.0347913185361	0.00297598527719	-0.0020560667452	-0.0346709697851	-0.0285911105958	-0.00898610085501	-0.003599798875	-1.91289036443e-05	-0.00572668422592	0.00758482090001	-0.0114664039152	-0.00337760559032	0.000519240233648	0.00769592949012	-0.0117699961378	-0.00302021275477	0.00654448628516	-0.00666677530242	0.00322680928273	-0.000943795990801	0.00305849733687	-0.0047733886184	-0.00264049638817	-0.0127786431337	0.00492693002869	-0.00504746816078	-0.00449134400762	0.00329781675869	-0.0086211515848	-0.00373277985647	-0.00130981581943	0.00534233084378	-0.00232359931927	-0.00103279028154	0.00188549791083	-0.00215303753975	-0.00531444408486	0.00162175884032	5.57786582013e-09
Gail.TG.Col.732544	0.0283785413834	-0.159490785647	-0.0278706047959	0.0273624749263	-0.0654549333328	0.0383585050029	-0.0734342727805	-0.0278147345401	-0.0234702485534	-0.00880797974716	-0.000612039490829	-0.0172498495356	0.00724544478674	-0.0451846087285	0.0193858274987	-0.00577878126611	0.0162702113942	-0.0176582757397	-0.0162551994828	-0.0213505453702	0.00632972076726	0.00439122965172	-0.00109675812463	0.0265733976335	0.0164786736755	-0.00641740378603	0.0141648277633	-0.0143665016122	0.00390266897962	-0.0170977003551	0.0153364702028	-0.0168450440814	0.0121769197749	0.0135049240227	0.0118715708411	-0.0208858686326	0.00465264913274	0.0107005969358	-0.00781018564999	-0.0152891999579	0.030291520214	-0.0106422529215	0.00486258929311	0.00430437096491	-0.00741157106758	-0.00478833266261	0.0014299599072	0.0176159961465	-0.0256216989781	-0.00554078712047	0.010301491324	0.0112096118778	-0.00576173805774	0.00139035790254	-0.0104451454482	0.000411842354615	-0.0178764608842	0.000856975679601	0.00102835470128	0.0193819621012	0.00395533511707	-0.00179708910943	-0.00806694443004	0.00278095294628	0.0117561095933	0.000893783004333	-0.00485482546792	-0.00917042660075	0.00757104496763	0.0101811037471	0.000703551738956	0.00440547914065	0.00106240565606	-0.00122046414822	0.00286409670873	-0.00422408331782	0.00289303086046	5.57786582013e-09
TH.CVA.WT.Ile.732517	-0.016396125929	-0.0929512447808	-0.0895943233314	-0.0951668961235	0.0890524187487	-0.162274558366	0.0770759545867	0.0500834212113	0.0212478286104	0.0739564491557	0.0557620471457	-0.00408635277303	-0.0651157515658	0.0573207305394	-0.0183006715849	-0.0537062752666	0.0437146531347	-0.0368480714654	0.00847987759449	0.0264844781421	0.120285170278	0.00512552197382	0.00440672522543	0.0562425526446	-0.0299501751813	-0.00500556990673	4.01059077745e-05	-0.00361457781673	-0.00738618266129	0.00388048414044	-0.0104089584693	-0.0108943565731	0.00720446257187	-0.0107187597937	0.00676807392155	0.0153593593741	-0.0090099248661	0.00721891330847	0.00414279418632	-0.00622287928517	0.00126562154868	-0.00116669102643	-0.00482943831946	0.0107919366322	0.00257108440307	0.00257809553627	0.00305475962651	0.00864071541015	-0.0154940522347	0.0062433875991	0.00369602737348	-0.0107549425542	-0.00364727967841	-0.00380590114216	0.00422933203076	0.000935519471246	-0.00733238028321	0.00207658931694	-0.00312045664624	0.00351831557434	0.00804011520491	0.00250549660086	0.00526144503432	-0.000575479762346	0.00116358958853	-0.00229648105126	0.000475394644778	-0.00108255190068	-0.00136656719744	-0.00515256766762	0.00289663288645	-0.00203226929678	0.000471355222711	-0.00387370685382	-0.00116231621348	-2.84434860295e-05	-0.000663325907788	5.5778658201e-09
