pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
Elizabeth.Chris.WT.Ile.732542	-0.221449674596	0.148889355559	0.0252015997971	-0.0157147890324	0.0207124965424	-0.00867193328816	0.0188415768665	-0.114886060203	-0.0897215421699	0.0194040117675	-0.0549186928797	0.0688132658753	-0.00197525861734	0.0319444259652	-0.0081783099212	0.0249712419795	-0.0341336836961	0.1511556665	0.0137224586596	-0.0651343243776	-0.0339717544803	0.115273951792	-0.0415318191716	-0.0256731781301	-0.0327803850172	0.0175142946517	0.0443658959313	-0.02163186263	-0.0170725798995	-0.0162946122413	-0.0499164579754	0.0370846989406	0.0232726013679	0.0413941053161	0.0240985979085	-0.0651501585811	-0.0547954923941	-0.0155059861161	0.0198804732673	0.0579451966802	0.0282079444649	-0.0023739280808	-0.0199960909402	-0.0142829074197	-0.0639879772029	-0.0857499602562	0.00115265815328	0.0576646358024	0.0364022185889	0.0496129573505	0.0218845142147	-0.0388318650765	-0.0191487139899	-0.0613146443251	-0.0324325256247	0.0543761198906	0.0875990608961	0.0469858864458	-0.0234191829069	-0.00853315259406	-0.0559636289307	-0.0558653826238	-0.104562377694	0.00298801203834	0.104902314904	0.00138369495011	-0.0882987207472	-0.059136447066	0.0352858776314	0.0355817502532	0.0106350979973	-0.0345724089447	-0.0352155413731	-0.0266974534147	0.00706559518355	-0.0280983083366	0.0124767545396	5.70790686799e-09
Uri.Jake.TGIle.732486	0.235206972199	-0.0803906063729	0.169478136221	-0.0757174582715	0.116058864495	-0.022015060715	-0.0317090250528	-0.114544392749	0.0752571019122	-0.000712207555491	-0.0410262078666	0.0499311352539	0.0254949489369	-0.0387254856745	-0.0238169683608	0.105530006645	0.0737853771535	-0.011819843682	-0.0237578098981	-0.156577407969	0.0441898658435	0.048860431059	-0.0101661393824	-0.00229911136001	0.102853297622	0.046177586358	-0.0231830633906	0.073491357901	0.0482925915386	0.0526077704476	-0.116876700519	-0.00458737561598	0.108648602275	0.0280039078889	-0.0112662411742	-0.017524021167	-0.0521922806787	0.0522910971869	-0.0241315930388	-0.0562543469544	0.00904020222034	-0.0299173833576	-0.0636199941557	0.0256190669706	0.00394349382941	0.000167717449663	-0.0186019694252	0.0292527200052	-0.121399296159	-0.0539800481041	-0.0258874559638	0.0613141489667	-0.13949790837	0.000363047837245	0.0260709972298	0.00677421829266	-0.0164054062052	0.056098135979	0.0473771530836	0.0245426004635	-0.0245799567139	0.0382339099773	-0.0102393050148	-0.0381808919397	-0.0271819202034	0.05173713165	-0.0150563873153	0.0508830463803	-0.0176550769756	0.0191539630774	-0.00921089921726	0.0218501609091	-0.0132511810063	-0.00341951738286	-0.011856741523	0.00895874898243	0.0129810822669	5.70790686799e-09
Uri.Jake.TGCec.732550	0.179475826918	0.176187306628	-0.0478070911221	-0.0374025387728	-0.0633070503766	0.0170199464587	-0.108117075556	-0.0908832633386	-0.0583041992673	-0.0153163626646	0.048256540117	-0.0101748873504	-0.00911420497766	-0.0708311544553	0.0150554478503	0.0256248899647	-0.0253690708969	-0.0307300873687	0.0129109046972	-0.00521640198576	-0.0352544813846	-0.0776840822384	0.036403322553	0.0087496816956	-0.0313734686938	0.0936880827152	-0.0167445388887	0.00744831262258	-0.0132365649854	9.32448255767e-05	0.024226956256	-0.0575961437081	0.0225970961687	0.0157043575673	-0.062766183621	0.0332214125673	0.0286996566302	-0.0116136406336	-0.000594978819717	0.000426596532212	-0.0342567019746	-0.00119112639215	-0.0464513903234	0.0326241778923	0.0539872976457	-0.0130496806419	-0.0270590641826	0.00483558713663	-0.0264497191919	0.00412427386104	0.0525816805486	-0.0336104873732	-0.00354408828513	0.0358126343483	0.0193424443889	-0.00706803400921	-0.056399350249	-0.0200460399277	0.0593572414681	-0.078883040917	-0.044678672106	-0.0893536477233	0.0374610940693	-0.0795628279476	-0.0322902547216	0.0177030403266	-0.0559080435835	-0.0893120681631	0.0321959115701	0.0836445193296	0.0604611421243	0.0027492554961	-0.0271899086865	0.029062578575	0.0479732885865	-0.0237868271692	-0.128284237523	5.70790686799e-09
Nick.Krishna.TG.Oral.732464	-0.0550602030124	-0.336424342077	0.00577723484775	0.253777164897	-0.123830163957	-0.0783209243348	-0.207390486919	0.0207942698665	-0.062791575682	-0.0930703529686	0.0971978012216	-0.206279997544	-0.145104516846	-0.0282097704088	-0.260929117135	0.040493956272	0.159213089542	0.00602696123345	-0.124488162738	0.0157371134252	-0.0213186451788	0.114036134832	0.0116773718977	-0.0607779875657	0.0203882105498	0.0430226574118	-0.00624942650674	0.0408476180909	-0.0561778409033	-0.0189091490955	0.0187070660623	0.0529106348189	-0.00223961720766	0.0471172327518	0.00422801029257	0.0586101956748	-0.00297851511978	0.00718671609094	-0.0392684803249	0.00582366848441	0.0153805684064	-0.0159899436318	0.0446939730219	-0.00590380083476	-0.0149684559356	-0.0334424199738	0.0142662784205	5.43424201665e-06	0.0366048119717	0.022403677125	0.0182457401122	-0.01644362182	-0.0298064667541	0.00175840737198	0.01309591623	-0.00768957736972	0.00327451689929	0.0105244379597	0.00166422681031	-0.00727568232464	0.0130812963571	0.00260381838181	0.00360845997751	0.0133481730869	-0.00923171388246	0.000870693645331	-0.00464212746375	-0.0036739436629	-0.00467334099813	0.00435955912146	0.00611346646087	-0.000980561490328	-0.00881971298238	-0.000779537230689	-0.000306903796415	0.00873637628305	0.00389311087717	5.70790686799e-09
Joey.Aaron.Kyle.WT.Ile.732540	-0.282714415749	0.168372580603	0.0620751549839	0.0458508768609	0.043618888741	0.0531601224734	0.0677990077725	-0.000259679300033	0.0489213665744	0.0326910262824	-0.00594836332666	0.023312919383	-0.052740140942	-0.155999315522	-0.0736382070292	0.054590462321	-0.037779146603	-0.0196562435244	-0.00205478567252	0.0238020183739	0.0371231414046	-0.0637867909821	0.00267098496532	0.0144400979882	0.00328782639877	0.059024244446	0.00593548695891	0.00492444049861	-0.031233033884	-0.0278888680628	-0.00427320002677	0.0513176672855	0.0154133034646	0.00288475175148	0.0132370951604	-0.0426925210782	-0.0286564955575	-0.0197289795037	0.0138926174805	-0.0502861732421	0.0499935729074	-0.0298375410739	-0.0118866282085	0.0283879932402	-0.0456572090499	-0.016512033922	0.000564524523138	0.0375543049914	0.0440806108955	-0.0420370206992	0.0410673115676	-0.00235354732777	0.00461230441784	-0.0197423613799	-0.0441217933034	-0.0536958423646	0.0359434259999	-0.0265524884443	-0.0169614774013	0.0459659926911	0.0436900369799	0.0150900369286	0.00859166659273	-0.0277473824929	0.0318461433044	0.0236507317303	0.0446337210481	-0.0443032403725	-0.149354002271	-0.045464893981	-0.0358009191975	0.0838348092461	0.0374761023047	-0.053612146367	0.048159485042	-0.0974966478542	-0.0658895918901	5.70790686799e-09
Wang.TG.Fec.732515	0.21562321848	0.0888868846992	0.01151529038	-0.00536887902023	-0.0709462850664	-0.166571182485	0.0633175725848	0.0767744088482	-0.0517861471336	0.106379989155	0.0446732652071	0.0191814963064	-0.0615432041471	0.0313891552324	0.0471665541143	0.0137453871793	-0.0585619176491	-0.0107762579805	-0.0475868945417	0.0747401032267	0.084836154738	0.0805012683006	0.0390952642265	-0.0654150338546	0.0620263095665	0.0214990809381	-0.00791699878014	0.0439895032221	0.0343741125818	-0.0421768440764	0.0257216681644	0.0324772485459	-0.0542582918533	-0.0208099274257	-0.0407446347252	0.0474836805099	0.027517268556	0.0225245675215	0.0151160885233	-0.075078062935	0.0445458892987	0.163181399568	0.0531659720213	0.0286065255554	-0.0413958670763	0.0641605800979	0.00437573850745	-0.0102424954041	-0.0913531178388	-0.0373744656609	0.063960187281	0.0606324699302	0.0125697922974	-0.0631044558713	-0.076649538726	0.0975384541107	-0.00671986422587	-0.00152537459788	-0.0367689946198	-0.0450852019584	-0.0102214161927	0.0396149599753	-0.0304015528089	-0.00928400129324	-0.00906791737225	0.0554547281778	0.0130773252171	-0.0406878994719	-0.00135045148965	0.0266284785477	0.0469319821306	-0.0149362320218	0.0292840453907	-0.0223548437428	0.0550497031381	-0.0104630611421	0.0260957728621	5.70790686799e-09
Ryan.WT.Abd.732465	-0.302702891517	0.10337806539	0.00974955113123	0.0199531007015	0.0842149674205	0.0077662309454	0.0123775368514	0.0460396464023	-0.122790647614	-0.170916991045	-0.070157902818	-0.034238132931	0.0457968837919	0.0597134367093	-0.0108008488155	-0.0814206773329	0.0485161913623	-0.0553572870765	0.0374130897834	0.0356582572868	0.0463254426716	-0.0871526785269	0.0597059610515	0.00468825542564	0.044194319261	-0.0139731769612	0.0430721493945	0.0314936613197	-0.00358196001966	0.0277646682015	-0.101167096261	-0.0228582599171	-0.0711366675798	0.0325195934828	-0.0549162865389	0.044106314991	-0.0270204621761	-0.0259093660925	0.0260443137079	0.0978684669974	0.0381261287156	0.0182119006819	-0.0382917927107	0.0694395297133	-0.000328697282082	0.054715334331	-0.00397511964066	0.076385102048	-0.0292495925254	0.029470091876	-0.00455466315469	0.0325345948715	0.00892472745617	0.0846669616628	-0.0198979167407	0.00598021783023	0.0245771805002	0.0570665582369	0.00686760786638	-0.121291427749	0.00166127734139	0.0503751806534	0.00568383064933	0.123103750563	0.0218323447233	0.0185472085609	-0.034407878852	-0.00525579699776	-0.0618063825429	0.0326252577878	-0.000466638457381	0.0485557708532	0.00213484122031	-0.00426264804007	-0.0120896392529	0.021656165867	-0.00679622236875	5.70790686799e-09
TH.CVA.WT.Col.732504	0.178595997082	0.118689387624	-0.0665710152356	0.0415939168756	0.0728249078264	0.106780009871	-0.113390864689	0.0400404023006	0.00378957593431	0.0877456656316	0.00784888263109	-0.0510693554184	-0.024980408054	0.0656098758464	-0.0107840792331	-0.0625054197683	-0.104903210621	-0.0465201142421	-0.0469898756468	0.0779362135553	0.021194970927	0.0172624544039	-0.00859600418392	-0.0383442989961	-0.0402275441799	0.0387716292332	-0.00221084985853	0.0605024458395	0.0114955227792	-0.027256403214	-0.0278259794046	-0.0263105632527	-0.0547291610056	-0.0131862136871	-0.0963751615268	-0.0189882934998	-0.0241768451499	-0.00259064558757	0.077354368959	0.00732310563742	-0.0541917484866	-0.0653374764994	0.0359234510393	-0.0260492740803	0.0575170921102	0.119758446286	-0.0685861511268	-0.00387481605141	-0.044877619467	-0.0204715197455	0.12547964636	-0.00211161364582	-0.0685715317606	-0.0286312056703	0.0398138103652	-0.059438085937	0.0845474073702	0.00621914700192	-0.031182386026	0.100522231852	0.0336880891513	-0.0393514700042	0.0269950526251	0.0351786383464	0.032160837402	-0.000427804039512	-0.0527643941564	0.0213580963514	0.0093467839908	0.0100757991215	0.00901437526432	0.0119396957748	-0.0594006277161	-0.0104550827906	-0.0596986720831	-0.0328093165575	0.0229792263248	5.70790686799e-09
Gail.TG.Col.732544	0.234490466554	0.0873279903021	0.0314482226708	-0.032806147027	-0.0175251579181	-0.149642309913	0.033739937232	0.00178723138075	-0.0532616509234	0.0538935444869	0.0185973965825	-0.0333282817583	-0.0543095454503	-0.0146903903538	-0.0271150353685	-0.0202185565052	0.0723329869324	0.0429556866694	0.0729698589795	-0.0611624482398	0.0912069685994	-0.00500654471265	-0.00344707502423	0.00481249322421	0.0625296696852	0.00691306097255	-0.0462949161316	0.00722884609454	-0.0457870581382	0.0408392624206	0.00632476578036	-0.0943452774941	0.00743742463082	-0.144752410812	0.0268120417228	-0.041253885064	-0.0458803682404	0.0265638158608	-0.00989755314516	-0.0317843036585	0.111346408523	-0.0415463973591	0.0379540420826	-0.0620074804496	0.100002843357	0.0799912445617	0.0787622356444	0.0403552501181	0.0663920793654	0.00754948947755	-0.0309172150654	-0.0165040816996	0.0906902120768	0.0602213141903	-0.0470284348292	0.0162089791201	0.069405576088	0.000405925891305	-0.0582826991583	-0.0268116329166	0.0148451047176	-0.0388358036494	0.0049908569974	-0.0757257076609	-0.0105252726415	0.0183726992191	-0.0739034753589	0.067505532554	-0.000456587220066	0.0124793180597	-0.00818786617246	0.0185024007503	0.00210416828276	0.00359354273351	-0.0423533402885	-0.0121853992101	-0.0122485362388	5.70790686799e-09
TH.CVA.WT.Ile.732517	0.135619614475	0.169836171055	-0.157800553364	0.0890394625786	0.086258391257	0.0579664772182	0.0159103602091	0.0112079046891	0.0391689426542	0.0231773217723	-0.0459336120684	0.00963335674079	-0.00782199695304	-0.0656690767459	-0.0441966641884	0.0211991604993	0.0130197105881	-0.0134778710492	-0.00365077704525	0.0509679375096	-0.0395676629339	0.0522117915041	0.0339694854879	-0.0221015438175	0.0107036165894	-0.0867105953589	0.0774980155163	-0.0236680880532	0.0158386014699	-0.00245084338896	0.0313816673076	-0.0118320807924	-0.0118997588462	-0.0279664411102	0.0613586270535	0.0346841597394	-0.0654641087823	-0.0098157730381	0.083010683723	-0.039664514215	-0.0860864520069	-0.0505287962766	0.0655798467963	-0.0135718222677	-0.0310265513287	-0.0572498517354	0.00301338084718	-0.0635098514751	-0.067325451458	-0.117122901622	-0.0768948724496	-0.0380503362142	0.0291823654659	0.130544592957	-0.0310578262868	0.0436842552705	-0.0127765743156	0.078544858192	0.0234800315784	-0.031054082961	0.0649458659936	0.0390683320331	0.00998133453618	-0.0344934770816	0.0295615037985	0.00819017306654	-0.0325567641428	-0.0622082160041	0.0145830530974	-0.033268038074	0.0488393893623	-0.0232165245219	-0.0183455188106	-0.0715481439302	-0.0582493575495	-0.00329505562603	-0.0114101356366	5.70790686799e-09
