	Elizabeth.Chris.WT.Ile.732542	Uri.Jake.TGIle.732486	Uri.Jake.TGCec.732550	Nick.Krishna.TG.Oral.732464	Joey.Aaron.Kyle.WT.Ile.732540	Wang.TG.Fec.732515	Ryan.WT.Abd.732465	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	TH.CVA.WT.Ile.732517	Brad.Jon.WT.Oral.732528	TH.CVA.WT.Fec.732553	Brad.Jon.WT.Col.732469	Brad.Jon.WT.Con1.732543	Joey.Aaron.Kyle.WT.Fec.732462	Chen.Lladser.WT.Fec.732512	Wang.TG.Ile.732525	Uri.Jake.TGOral.732536	Elizabeth.Chris.WT.Oral.732520	Joey.Aaron.Kyle.WT.Abd.732541	Ryan.WT.Fec.732502	Jordan.Lisette.TG.Ile.732463	Elizabeth.Chris.WT.Fec.732549	Joshua.Jose.WTIle.732530	Gail.TG.Abd.732538	Joey.Aaron.Kyle.WT.Col.732503	Joey.Aaron.Kyle.WT.Oral.732506	Joshua.Jose.WTOral.732551	Nick.Krishna.TG.Abd.732510	Chen.Lladser.WT.Col.732473	Nick.Krishna.TG.Cec.732493	Nick.Krishna.TG.Ile.732501	Brad.Jon.WT.Fec.732480	Ryan.WT.Ile.732523	BLANK11.732489	Joey.Aaron.Kyle.WT.Con1.732511	Elizabeth.Chris.WT.Col.732481	Brad.Jon.WT.Cec.732554	Jordan.Lisette.TG.Cec.732483	Gail.TG.Ile.732556	Chen.Lladser.WT.Oral.732521	Brad.Jon.WT.Abd.732474	TH.CVA.WT.Con1.732476	Gail.TG.Cec.732526	Chen.Lladser.WT.Ile.732478	Uri.Jake.TGCon1.732472	Jordan.Lisette.TG.Fec.732499	Gail.TG.Fec.732514	Ryan.WT.Con7.732519	Wang.TG.Oral.732507	Joshua.Jose.WTCec.732546	TH.CVA.WT.Cec.732496	Elizabeth.Chris.WT.Cec.732516	Joshua.Jose.WTCol.732534	Joshua.Jose.WTCon1.732471	Ryan.WT.Cec.732545	Chen.Lladser.WT.Con1.732529	Wang.TG.Abd.732547	Ryan.WT.Col.732487	Elizabeth.Chris.WT.Con1.732495	Brad.Jon.WT.Ile.732492	Chen.Lladser.WT.Abd.732488	Jordan.Lisette.TG.Col.732461	Ryan.WT.Oral.732500	Joshua.Jose.WTFec.732466	Jordan.Lisette.TG.Oral.732539	Gail.TG.Oral.732531	Nick.Krishna.TG.Con1.732508	Wang.TG.Cec.732527	Joey.Aaron.Kyle.WT.Cec.732518	Wang.TG.Con1.732535	Gail.TG.Con1.732475	Uri.Jake.TGFec.732494	Chen.Lladser.WT.Cec.732509	Jordan.Lisette.TG.Con1.732484	Wang.TG.Col.732505	Uri.Jake.TGCol.732482	Nick.Krishna.TG.Col.732532
Brad.Jon.WT.Col.732469	0.865149082547	0.73824618001	0.800534604389	0.891760532053	0.845685625416	0.784381058894	0.871842181677	0.792026643216	0.777790007147	0.828755109241	0.896365287251	0.799938651053	0.0	0.716093764281	0.875778831733	0.769473991594	0.688710562512	0.849625030614	0.842414969842	0.771517030646	0.886864211553	0.781898792079	0.886977845776	0.842932672898	0.803139693729	0.879218582647	0.784718981232	0.893748581999	0.797312293695	0.829549418217	0.820414232232	0.764548198417	0.802994640131	0.850890112486	0.906577338605	0.851101384034	0.781715333219	0.816999416938	0.836977697441	0.70322807779	0.860714255259	0.784831516028	0.722877379085	0.77551052369	0.733156240712	0.759119766396	0.866289107349	0.78854149926	0.868651377018	0.846086813085	0.886477786986	0.802015378514	0.89706756616	0.907611217831	0.859454216675	0.88420963723	0.747454646189	0.874299042146	0.872667473095	0.86156174885	0.696314783526	0.866476165328	0.841554785359	0.756595354844	0.897677019725	0.869732708814	0.882413520938	0.755936771979	0.825549631528	0.881418826879	0.68148895006	0.713431975304	0.79895180363	0.765357858194	0.769327343203	0.795029795149	0.803599850348	0.787987364431
Brad.Jon.WT.Con1.732543	0.723804937731	0.711130698281	0.653236634756	0.869740511518	0.750708115637	0.661156981272	0.776140599484	0.679070359192	0.676963470003	0.696097279998	0.876316935218	0.673598933546	0.716093764281	0.0	0.810963064911	0.665782431902	0.656414521597	0.783202909136	0.835935358799	0.671799292277	0.830391211611	0.665720418157	0.810298042995	0.799701317677	0.728616852471	0.789541019513	0.641023935253	0.868153900317	0.673441606699	0.719176841758	0.682865915956	0.734692248742	0.613464463216	0.801324702136	0.874693089261	0.756563343197	0.797602166202	0.632526843003	0.730123479453	0.656027032846	0.762177299595	0.657228455426	0.637785889324	0.599537875174	0.740326488396	0.59025458744	0.729439011976	0.728205971391	0.766438182223	0.806862458088	0.769937202589	0.683829716031	0.811835863391	0.820197729105	0.716798686883	0.790954206919	0.711065042278	0.849082268014	0.776404173124	0.768833215008	0.729281502153	0.748030718794	0.709634436374	0.626866206347	0.790423037212	0.851238171353	0.8675207762	0.616213492158	0.66429251403	0.783814814656	0.589980469478	0.54903065389	0.710897497838	0.647382909227	0.64494733909	0.640246626733	0.673168759433	0.645481963363
Joey.Aaron.Kyle.WT.Fec.732462	0.643059195087	0.882867959413	0.786935466182	0.92250574413	0.550215687842	0.841548428608	0.655804953607	0.815633012497	0.833376115485	0.780525579008	0.945151594288	0.826841036946	0.875778831733	0.810963064911	0.0	0.79168812598	0.860863399106	0.866237310257	0.905148995104	0.751211983712	0.680215892051	0.748492094832	0.663296705986	0.797733862567	0.861527311897	0.508609653847	0.771541063533	0.871484149812	0.797793035609	0.794353485834	0.802159765554	0.858790788308	0.794437338192	0.755646502419	0.871148690147	0.644373245302	0.86173225513	0.793367228804	0.784439385282	0.871484341607	0.698231818062	0.772909639052	0.814193204446	0.797396511283	0.878083734239	0.777215588587	0.805791624634	0.883518351137	0.671323535388	0.907288417525	0.615258574966	0.805233876927	0.641488143968	0.658349546521	0.689438055104	0.636586209712	0.841992298196	0.859365514671	0.668873861652	0.721082877152	0.87619978782	0.843799062961	0.806387377496	0.788380124487	0.654039665205	0.868783805455	0.940909996315	0.835894022073	0.820909042873	0.560733915503	0.839150460132	0.836140588486	0.819628682485	0.810354242288	0.823700716306	0.799645016937	0.802610173314	0.781009040854
Chen.Lladser.WT.Fec.732512	0.719065211292	0.69334642258	0.593134532036	0.912728563162	0.766741254616	0.673479513328	0.792857872882	0.668151832519	0.662164116619	0.661788540301	0.916378442847	0.664736529112	0.769473991594	0.665782431902	0.79168812598	0.0	0.703202936302	0.828685490098	0.864028631645	0.696324403119	0.815406487176	0.668275087282	0.797724770109	0.7797349103	0.782185744038	0.784896950956	0.629440761361	0.864126521334	0.704875917198	0.672669849062	0.630882086717	0.717410730278	0.650090872256	0.82159807148	0.855152184778	0.7829641494	0.817812434092	0.679235304682	0.670796441665	0.69117496432	0.801830061135	0.646656015723	0.724217392198	0.669648471216	0.734664550955	0.659052928631	0.68343733519	0.71967733846	0.79486202101	0.865549002297	0.784348193263	0.64760040498	0.800901395331	0.832558723455	0.79498514877	0.810459144867	0.700930220987	0.827476916486	0.816075311138	0.777066230215	0.786378637704	0.751255568592	0.64960286718	0.683213421567	0.823029448939	0.85005117175	0.923342991251	0.685425827127	0.688000075858	0.794198145816	0.690862720797	0.647342725244	0.641148391781	0.623331167641	0.727320805826	0.652763725079	0.623625440641	0.596483465864
Wang.TG.Ile.732525	0.805924675288	0.650772874008	0.718166367081	0.904604900464	0.812595282572	0.712225123813	0.855042807039	0.773368846414	0.687882035196	0.75262254111	0.889988951733	0.727893398109	0.688710562512	0.656414521597	0.860863399106	0.703202936302	0.0	0.830007456352	0.845104583379	0.733159367911	0.873469064355	0.705929053159	0.875123737434	0.818722347049	0.762758408244	0.865664483429	0.713922020551	0.883122746416	0.761090433285	0.759566829784	0.726565849009	0.730807377894	0.69864097219	0.820602786973	0.898175035641	0.841416117255	0.79098077485	0.722404854986	0.767623706172	0.688464717467	0.842569939098	0.720453050301	0.7217006156	0.697985040929	0.730412860746	0.71999090074	0.774183577893	0.73880472839	0.84493777298	0.837460354153	0.859071499697	0.744533091984	0.871213751049	0.89234585849	0.851780215028	0.868169272173	0.740178323246	0.860931062764	0.830018842588	0.850379280142	0.691957848986	0.822451485608	0.765863162977	0.726032619709	0.883211100841	0.877128509505	0.899549559692	0.733280237431	0.746879778494	0.861388923912	0.654787881809	0.615276092878	0.744453634153	0.739408726374	0.760347995079	0.716956746871	0.746288644764	0.714282444102
Uri.Jake.TGOral.732536	0.848510274974	0.84456090674	0.846643297177	0.779049483258	0.860355367778	0.828359179158	0.868854315162	0.827270107525	0.839827101772	0.838385264841	0.769811291029	0.848477357318	0.849625030614	0.783202909136	0.866237310257	0.828685490098	0.830007456352	0.0	0.821845465372	0.785664832456	0.888861576767	0.767526220771	0.88814851007	0.788649079163	0.71698721477	0.869206792479	0.791224636252	0.831664721723	0.722984685418	0.81710827399	0.823411925114	0.872538045729	0.830425610432	0.83124929279	0.843842097264	0.837833196784	0.772706306927	0.851643644994	0.854110289313	0.83303475851	0.798284564216	0.751978091464	0.824094173304	0.807706224352	0.868452992079	0.815771810949	0.859901188304	0.854703067513	0.883030639106	0.761973860633	0.900018880641	0.851823546308	0.893071416075	0.89884628057	0.871634279345	0.888426946344	0.812659247014	0.844254503295	0.837814723525	0.842315425866	0.814469353687	0.813291021736	0.861063102911	0.817242142743	0.906876153419	0.748282405215	0.776720317077	0.795185725437	0.866541784997	0.888715667646	0.76235792236	0.782159738726	0.845646793255	0.85271415176	0.828760419059	0.834650652496	0.841730521495	0.840078217652
Elizabeth.Chris.WT.Oral.732520	0.854551396788	0.791040623261	0.873698743688	0.847031149849	0.863215226623	0.858367774837	0.89450779443	0.852576026367	0.857928588925	0.865541328174	0.813157090105	0.848085021593	0.842414969842	0.835935358799	0.905148995104	0.864028631645	0.845104583379	0.821845465372	0.0	0.842314843223	0.897625802057	0.832447103398	0.906397901452	0.845604211478	0.821771947793	0.901985163143	0.832483519674	0.882762087449	0.810924077848	0.863577808794	0.858062195847	0.819210090029	0.890915768854	0.849176181574	0.9104786359	0.886829381546	0.779779739197	0.886391740393	0.870837041077	0.809247138514	0.872381125573	0.827809323273	0.813925429963	0.86819675641	0.808600974659	0.843993479409	0.882472944982	0.86131399713	0.889229416758	0.834980015532	0.921135332926	0.871120077011	0.911866720187	0.927944102596	0.869515352308	0.899638997647	0.845175865601	0.896108634941	0.875955077049	0.890148667086	0.791295955745	0.869265167942	0.88636866532	0.818845191945	0.921834666845	0.851793768401	0.812947558464	0.827332322992	0.890156831471	0.912187453809	0.799566880727	0.821546689067	0.862480730464	0.86506963565	0.827545614629	0.873580441776	0.859194846656	0.870309036266
Joey.Aaron.Kyle.WT.Abd.732541	0.704720511324	0.738459368017	0.701391963452	0.892191637822	0.704099051169	0.721349521294	0.746046422911	0.640449461564	0.714127513743	0.625106469126	0.871122915051	0.68440584387	0.771517030646	0.671799292277	0.751211983712	0.696324403119	0.733159367911	0.785664832456	0.842314843223	0.0	0.802780021424	0.62398585935	0.801735857487	0.746907695115	0.721210645142	0.755826431226	0.632268244539	0.839148004697	0.637649023395	0.675829062237	0.70208003277	0.765141194456	0.6842674472	0.753574382657	0.845703858051	0.74068397702	0.795019508031	0.678978275629	0.647306118455	0.731610256148	0.757602152127	0.631078826918	0.683602039333	0.668572659474	0.781970611945	0.694968140776	0.688477057081	0.788109845354	0.800373553316	0.815605126942	0.762767156742	0.660857678491	0.759894507576	0.790805407492	0.765730032276	0.780154746667	0.73504086687	0.822204107788	0.739601655634	0.76650352413	0.776841655927	0.751272924132	0.666177038855	0.617358778714	0.804366636854	0.80824838253	0.877321453456	0.725943357335	0.712391123678	0.763535102314	0.701191000121	0.715871313038	0.718214520698	0.724153709338	0.68871032929	0.696670073827	0.709587711444	0.684021945419
Ryan.WT.Fec.732502	0.653947180919	0.886225358413	0.819287597965	0.925291653641	0.683232680444	0.853269975365	0.661684662146	0.843932245858	0.83923830581	0.824186181114	0.943790456578	0.838425691524	0.886864211553	0.830391211611	0.680215892051	0.815406487176	0.873469064355	0.888861576767	0.897625802057	0.802780021424	0.0	0.800164128024	0.652803106631	0.820482979585	0.873713739633	0.643595282532	0.805326999342	0.876640658821	0.824183613423	0.824622075372	0.822647687221	0.869250918566	0.817535806781	0.773682400061	0.872410957387	0.718828259202	0.848352782389	0.840900618336	0.817252331954	0.868070081904	0.790576074208	0.806203322264	0.827881444796	0.820875627688	0.881901441939	0.806631598036	0.835136333147	0.882466127851	0.669209793254	0.919402649995	0.70718627565	0.834975173547	0.704917189736	0.740226260032	0.732484320858	0.674693058454	0.860560846967	0.870698835508	0.698730882837	0.745109241027	0.886896563699	0.867110530403	0.824884429004	0.820657265191	0.717867268101	0.876294148697	0.945867438781	0.84609039703	0.842849724298	0.667319577241	0.851590266029	0.856720999907	0.814424022951	0.825190696673	0.833484415358	0.827795667364	0.815025608302	0.810672276366
Jordan.Lisette.TG.Ile.732463	0.711771037039	0.742180350758	0.662406329762	0.88649254164	0.692956536037	0.66255770481	0.775595312044	0.676200455223	0.689837476532	0.647509643522	0.875692888843	0.70492053411	0.781898792079	0.665720418157	0.748492094832	0.668275087282	0.705929053159	0.767526220771	0.832447103398	0.62398585935	0.800164128024	0.0	0.797740826147	0.731906101146	0.680501441856	0.763126009397	0.656799473468	0.842733596611	0.664736867329	0.689502187974	0.699443381139	0.768384469469	0.670152890893	0.711795455932	0.866290384264	0.773118042413	0.809762834243	0.660015907829	0.675259905756	0.723757023687	0.751839848532	0.634046867633	0.722169018347	0.640112470431	0.815752776959	0.708550972212	0.698050841102	0.756264796841	0.792728975226	0.810776514001	0.772573099663	0.658354664606	0.75061005535	0.791250826472	0.771182503095	0.803268839146	0.756171001632	0.847778130164	0.718974186854	0.790679304096	0.772900991561	0.70597766792	0.681029493987	0.649040045496	0.80013395686	0.806991287728	0.877924992544	0.750079867632	0.702492469143	0.769932121439	0.683686592	0.697172227974	0.716649962386	0.726457592834	0.719796372062	0.647538681691	0.708242022562	0.664504622414
Elizabeth.Chris.WT.Fec.732549	0.592083560221	0.884576207301	0.798642278842	0.927522492873	0.677582564372	0.835722324582	0.689762517116	0.827487454719	0.84068026318	0.830627637988	0.934710391762	0.833080910537	0.886977845776	0.810298042995	0.663296705986	0.797724770109	0.875123737434	0.88814851007	0.906397901452	0.801735857487	0.652803106631	0.797740826147	0.0	0.817508225267	0.876787664111	0.612596210468	0.818048621854	0.878167492762	0.818144020826	0.820481691208	0.814369045883	0.872695064361	0.811061863068	0.774999134797	0.879928524282	0.717059942832	0.8481968544	0.830683839742	0.817889689531	0.878691029519	0.765357591419	0.810744760682	0.831999034033	0.814305914055	0.888320135199	0.79061696953	0.819785506159	0.87643126095	0.695112375283	0.911001074379	0.699932164492	0.836013488832	0.650998682614	0.711103921714	0.738698930783	0.682257685293	0.861555370229	0.872657704551	0.699194100321	0.703424465876	0.889907948432	0.860191887388	0.799069276802	0.800095130543	0.688010763335	0.868814723219	0.939031914312	0.828888147973	0.833138782833	0.636197322354	0.83409158213	0.84723089718	0.801400872223	0.814241663365	0.828952094379	0.810065510221	0.811568196711	0.803392921268
Joshua.Jose.WTIle.732530	0.779456110776	0.834958427996	0.809109043845	0.886721113266	0.77574351152	0.820308944528	0.802938693647	0.818648316785	0.829876625588	0.802046590082	0.869190123964	0.82397533658	0.842932672898	0.799701317677	0.797733862567	0.7797349103	0.818722347049	0.788649079163	0.845604211478	0.746907695115	0.820482979585	0.731906101146	0.817508225267	0.0	0.789089957794	0.794960583415	0.767801350147	0.728493222433	0.766821483135	0.679744608575	0.797886620679	0.841522163889	0.805056845599	0.798900244654	0.751478409007	0.720081610787	0.767452568066	0.802758544695	0.807602930065	0.848299837586	0.757725352728	0.737580142908	0.818511750292	0.794172494943	0.852441575183	0.800122597909	0.810370688495	0.852612937804	0.811016512799	0.815653778819	0.798317563992	0.824108724183	0.816330852584	0.815972395186	0.803013453206	0.816538614011	0.742927365133	0.71035789544	0.778434993877	0.71952338497	0.840073118001	0.798394324873	0.819093539215	0.814712670883	0.828428527987	0.757789932456	0.880426750026	0.799315980862	0.817706858541	0.821539982825	0.809889006158	0.820238265494	0.814320367517	0.827526458092	0.804679374987	0.811309630955	0.817123223057	0.802507834327
Gail.TG.Abd.732538	0.809356773931	0.795480720326	0.783144398764	0.83657851957	0.83912477784	0.793615230756	0.856948768697	0.774097986019	0.775154280539	0.768493126056	0.814981336569	0.791527594581	0.803139693729	0.728616852471	0.861527311897	0.782185744038	0.762758408244	0.71698721477	0.821771947793	0.721210645142	0.873713739633	0.680501441856	0.876787664111	0.789089957794	0.0	0.861323978538	0.749659324713	0.858904848628	0.657990483635	0.747652086916	0.770685833823	0.794879084009	0.79081000614	0.827095951285	0.86652088414	0.840151843366	0.803531482832	0.790569952696	0.790722780537	0.773933693001	0.793441513423	0.675040792935	0.798921253156	0.764799579926	0.819508696894	0.792533330712	0.801389456477	0.811873576648	0.864236197433	0.743877653682	0.889681827554	0.767194475173	0.872032178701	0.893661540277	0.866562370454	0.878017365079	0.784022617982	0.843988050676	0.82719643334	0.834322196657	0.801635798014	0.743692247802	0.79397703281	0.745111296672	0.913627902968	0.782018237683	0.813547459199	0.774675299062	0.804158331406	0.865724031733	0.755176559235	0.747608641415	0.802627299634	0.828162304818	0.777016839179	0.777977307477	0.794348124739	0.794358175321
Joey.Aaron.Kyle.WT.Col.732503	0.616341009307	0.883411307687	0.765848814262	0.927277434034	0.523735370006	0.834244167598	0.659086568915	0.811416884182	0.829848611066	0.797780750809	0.930045534179	0.826825465994	0.879218582647	0.789541019513	0.508609653847	0.784896950956	0.865664483429	0.869206792479	0.901985163143	0.755826431226	0.643595282532	0.763126009397	0.612596210468	0.794960583415	0.861323978538	0.0	0.781151786403	0.877410022712	0.800450886645	0.805149445807	0.803277142851	0.860765862486	0.7803089842	0.77504575122	0.867873060998	0.610808367479	0.860326372444	0.773692929344	0.797192069527	0.871195736223	0.727052283896	0.788746172021	0.810070591564	0.794113203914	0.881053562197	0.764123197801	0.811457464082	0.870368148126	0.658684797418	0.898183276764	0.600307091154	0.808084086463	0.637261092579	0.664110028619	0.636035636603	0.651053947777	0.846202998863	0.865874196431	0.665067528135	0.697288112343	0.885213239342	0.850827787005	0.804372447118	0.797064478933	0.647252108912	0.874511143766	0.936218378525	0.815409224722	0.815294292492	0.530319196451	0.834432661653	0.812157415653	0.80500220206	0.797499194347	0.805700207089	0.802987122861	0.811558918242	0.788023785068
Joey.Aaron.Kyle.WT.Oral.732506	0.701039237903	0.722378790191	0.588553953671	0.884601042601	0.727319838428	0.680807748574	0.760031079622	0.641027461754	0.666486471274	0.608117154517	0.883999968952	0.648227735168	0.784718981232	0.641023935253	0.771541063533	0.629440761361	0.713922020551	0.791224636252	0.832483519674	0.632268244539	0.805326999342	0.656799473468	0.818048621854	0.767801350147	0.749659324713	0.781151786403	0.0	0.866484761	0.648379674487	0.649853677726	0.55513453982	0.728494265071	0.617653153226	0.801185112793	0.873448000699	0.783435286585	0.832731818527	0.609099974642	0.602842208133	0.72234497121	0.758742482462	0.584360977841	0.715981979161	0.604703834624	0.751749380775	0.684231540611	0.649256120495	0.754827001931	0.800969811435	0.851892849804	0.76923955329	0.660431026408	0.767479212006	0.792259996787	0.759620422074	0.78754946542	0.747567628919	0.836898977365	0.749146583077	0.795004793917	0.78015321604	0.724843252639	0.628447365465	0.624958859887	0.812625483551	0.843350062477	0.895679102159	0.682214489191	0.621931105494	0.791554467991	0.709445877516	0.681116688991	0.667595858286	0.667874485114	0.68083653868	0.625873800806	0.634345936416	0.552771264174
Joshua.Jose.WTOral.732551	0.872725319758	0.90204178884	0.890562481253	0.881051961909	0.8871455784	0.905456669847	0.85369911388	0.891052716098	0.904518353192	0.895640064932	0.885449043389	0.887788938612	0.893748581999	0.868153900317	0.871484149812	0.864126521334	0.883122746416	0.831664721723	0.882762087449	0.839148004697	0.876640658821	0.842733596611	0.878167492762	0.728493222433	0.858904848628	0.877410022712	0.866484761	0.0	0.843970759746	0.740249320916	0.885785063005	0.9148365534	0.884944476126	0.892580418804	0.606394177092	0.79317423648	0.798105705872	0.904459012162	0.911105338961	0.910231252122	0.859415614487	0.828628966436	0.865400955499	0.882972939867	0.899115145869	0.868268730035	0.902960411772	0.913171330969	0.882433157196	0.859245289755	0.904754362755	0.906844803644	0.893574355066	0.899587536072	0.8942167036	0.886581328587	0.782819640476	0.613179925044	0.889513577773	0.698458508718	0.886939995978	0.859058847259	0.899632978293	0.878714884773	0.919319616883	0.733465262633	0.879388475014	0.847100179323	0.900227906755	0.880226682979	0.862662400645	0.868576857813	0.902774795819	0.898296583629	0.877875829707	0.896184064729	0.885493063153	0.88987484852
Nick.Krishna.TG.Abd.732510	0.744086812524	0.750737419347	0.669747886456	0.815674423959	0.763404915666	0.73407213355	0.781356923591	0.689932593407	0.712592442456	0.681590908041	0.825347688995	0.737177365219	0.797312293695	0.673441606699	0.797793035609	0.704875917198	0.761090433285	0.722984685418	0.810924077848	0.637649023395	0.824183613423	0.664736867329	0.818144020826	0.766821483135	0.657990483635	0.800450886645	0.648379674487	0.843970759746	0.0	0.667278379722	0.693094133558	0.759953809829	0.726344940869	0.769306752988	0.849884040129	0.782584484531	0.803772536895	0.734362514455	0.70637918309	0.75548436614	0.734560440297	0.581668560847	0.694325493735	0.696729163916	0.78110776964	0.697516143409	0.729233183563	0.759042341542	0.80957797944	0.769262975064	0.805775096177	0.68882901932	0.811162734136	0.837750159267	0.787321586389	0.818807846793	0.735439274146	0.820898104781	0.78098826753	0.788725198828	0.785172961536	0.724585785771	0.707970416892	0.625847258094	0.83177246054	0.797608452434	0.823128124328	0.690079482734	0.756065635502	0.814908242013	0.693099400162	0.696274956627	0.71953032815	0.726544806451	0.70929900088	0.732987916796	0.691885297601	0.692265496564
Chen.Lladser.WT.Col.732473	0.743650800976	0.755718808135	0.682084531451	0.89897979576	0.7654846587	0.747184780079	0.790444945521	0.724589487674	0.731603079454	0.67838952199	0.880033697959	0.719501641963	0.829549418217	0.719176841758	0.794353485834	0.672669849062	0.759566829784	0.81710827399	0.863577808794	0.675829062237	0.824622075372	0.689502187974	0.820481691208	0.679744608575	0.747652086916	0.805149445807	0.649853677726	0.740249320916	0.667278379722	0.0	0.672917535976	0.763497800214	0.713223986202	0.815948138383	0.754203078608	0.750168561447	0.79517644086	0.69167606088	0.699813044052	0.784704369013	0.770960491947	0.650580122912	0.754295350478	0.711361479949	0.797376515941	0.734439028741	0.715347600922	0.796897267596	0.818560987153	0.837182135819	0.813162413828	0.696359647243	0.801259423606	0.827907693568	0.809422850781	0.816729370174	0.690037703531	0.720580103525	0.7950755434	0.701154424425	0.824636479029	0.742420493113	0.693131324639	0.716531384264	0.836058033993	0.778206277689	0.889964937864	0.733375282417	0.717662217054	0.820022891413	0.764658990502	0.750617071717	0.745121160382	0.7293091849	0.751242255655	0.70751507877	0.714152138924	0.679807907104
Nick.Krishna.TG.Cec.732493	0.7192065227	0.724948892933	0.580469718312	0.907026962691	0.764732015171	0.662557521024	0.776482199868	0.645278924836	0.665653691642	0.635095635784	0.911700020362	0.621538027554	0.820414232232	0.682865915956	0.802159765554	0.630882086717	0.726565849009	0.823411925114	0.858062195847	0.70208003277	0.822647687221	0.699443381139	0.814369045883	0.797886620679	0.770685833823	0.803277142851	0.55513453982	0.885785063005	0.693094133558	0.672917535976	0.0	0.703980523578	0.603554069572	0.814725426479	0.886908775492	0.815568242811	0.852594131066	0.627136922989	0.643638882937	0.738707732232	0.805688888734	0.604974005105	0.743652406728	0.606887803188	0.761006380486	0.705566401999	0.642377983883	0.722800934094	0.823673975045	0.876578728636	0.789394369712	0.658940718826	0.776569244866	0.81062330305	0.783670604621	0.790377496262	0.771414704018	0.858112684649	0.775159503138	0.82465697522	0.791699765016	0.755464246572	0.636143613706	0.671875367316	0.819854329202	0.880576812605	0.922845049766	0.725074320141	0.61964969947	0.797555980274	0.738204485154	0.7070224861	0.631911784256	0.680875050238	0.712304328635	0.615185534661	0.601972332037	0.553671670941
Nick.Krishna.TG.Ile.732501	0.806009332533	0.633256512172	0.695910038307	0.926989832823	0.840121130203	0.744204757815	0.871120690495	0.725785410939	0.702720546519	0.763575909837	0.898276615917	0.713217873062	0.764548198417	0.734692248742	0.858790788308	0.717410730278	0.730807377894	0.872538045729	0.819210090029	0.765141194456	0.869250918566	0.768384469469	0.872695064361	0.841522163889	0.794879084009	0.860765862486	0.728494265071	0.9148365534	0.759953809829	0.763497800214	0.703980523578	0.0	0.768277258815	0.83756313885	0.916741391626	0.862281095526	0.84001138565	0.775181953775	0.769776396008	0.658884881646	0.856902171014	0.741371362324	0.748517269924	0.738836844263	0.669743084728	0.73166880755	0.770923115343	0.750074581627	0.841180531041	0.880624380776	0.868333813779	0.727105613833	0.87867319365	0.890269634532	0.851046648539	0.869184502359	0.791470306592	0.887501502695	0.873951885736	0.857240580679	0.739917424891	0.820936562136	0.754418385702	0.749226997304	0.876664459059	0.895263274484	0.911048006392	0.744290229817	0.779291687173	0.852847833527	0.717436790929	0.731871401105	0.705379923114	0.715191890916	0.740802046308	0.749931162446	0.706244136852	0.724432148363
Brad.Jon.WT.Fec.732480	0.72106778153	0.74394854782	0.592597701625	0.920789263904	0.725455150851	0.600768216431	0.775076574304	0.655110397399	0.616759335669	0.627204161363	0.919572309147	0.630854747565	0.802994640131	0.613464463216	0.794437338192	0.650090872256	0.69864097219	0.830425610432	0.890915768854	0.6842674472	0.817535806781	0.670152890893	0.811061863068	0.805056845599	0.79081000614	0.7803089842	0.617653153226	0.884944476126	0.726344940869	0.713223986202	0.603554069572	0.768277258815	0.0	0.80771434354	0.878852839319	0.804742310575	0.860647559533	0.516442410523	0.62865536279	0.710109764702	0.794025726557	0.653256470638	0.724908360038	0.536572023295	0.796402581156	0.687411526421	0.623788497093	0.699129705697	0.807549537069	0.866567809711	0.757888482854	0.643945835291	0.767834139667	0.775588093438	0.772356119136	0.766829756248	0.799199777189	0.859949998632	0.747535716073	0.806831629482	0.778158701056	0.774253305717	0.621873058417	0.665562051624	0.787202820489	0.887962688262	0.927789671262	0.730271207487	0.560756451896	0.782427736537	0.687945157474	0.68144081394	0.648315053779	0.680054828352	0.704885212128	0.557465341848	0.611213369042	0.573757166555
Ryan.WT.Ile.732523	0.738375476885	0.839258514454	0.815349446195	0.907657759923	0.682810926081	0.832071564714	0.748474732159	0.825934766004	0.828738388628	0.791223734985	0.924576287978	0.850713742393	0.850890112486	0.801324702136	0.755646502419	0.82159807148	0.820602786973	0.83124929279	0.849176181574	0.753574382657	0.773682400061	0.711795455932	0.774999134797	0.798900244654	0.827095951285	0.77504575122	0.801185112793	0.892580418804	0.769306752988	0.815948138383	0.814725426479	0.83756313885	0.80771434354	0.0	0.901042624112	0.786391098664	0.801754415823	0.810306637256	0.799210068803	0.838252283636	0.79849528754	0.789810084503	0.800993373863	0.806999932838	0.850258543935	0.78267267086	0.80119676549	0.871885013911	0.767519514963	0.88021193365	0.780529395041	0.810812811241	0.750413830529	0.803251833134	0.778845598182	0.748557047318	0.856701297719	0.895822150927	0.645596982927	0.818108929996	0.825960798389	0.847517919698	0.820865578351	0.783917360264	0.781187650214	0.8864047081	0.898150040908	0.831531693574	0.835897729532	0.784549259456	0.810470647748	0.829088292572	0.817394470634	0.804098543351	0.819965546209	0.817884679787	0.811922164761	0.805462729027
