	Elizabeth.Chris.WT.Ile.732542	Uri.Jake.TGIle.732486	Uri.Jake.TGCec.732550	Nick.Krishna.TG.Oral.732464	Joey.Aaron.Kyle.WT.Ile.732540	Wang.TG.Fec.732515	Ryan.WT.Abd.732465	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	TH.CVA.WT.Ile.732517	Brad.Jon.WT.Oral.732528	TH.CVA.WT.Fec.732553	Brad.Jon.WT.Col.732469	Brad.Jon.WT.Con1.732543	Joey.Aaron.Kyle.WT.Fec.732462	Chen.Lladser.WT.Fec.732512	Wang.TG.Ile.732525	Uri.Jake.TGOral.732536	Elizabeth.Chris.WT.Oral.732520	Joey.Aaron.Kyle.WT.Abd.732541	Ryan.WT.Fec.732502	Jordan.Lisette.TG.Ile.732463	Elizabeth.Chris.WT.Fec.732549	Joshua.Jose.WTIle.732530	Gail.TG.Abd.732538	Joey.Aaron.Kyle.WT.Col.732503	Joey.Aaron.Kyle.WT.Oral.732506	Joshua.Jose.WTOral.732551	Nick.Krishna.TG.Abd.732510	Chen.Lladser.WT.Col.732473	Nick.Krishna.TG.Cec.732493	Nick.Krishna.TG.Ile.732501	Brad.Jon.WT.Fec.732480	Ryan.WT.Ile.732523	BLANK11.732489	Joey.Aaron.Kyle.WT.Con1.732511	Elizabeth.Chris.WT.Col.732481	Brad.Jon.WT.Cec.732554	Jordan.Lisette.TG.Cec.732483	Gail.TG.Ile.732556	Chen.Lladser.WT.Oral.732521	Brad.Jon.WT.Abd.732474	TH.CVA.WT.Con1.732476	Gail.TG.Cec.732526	Chen.Lladser.WT.Ile.732478	Uri.Jake.TGCon1.732472	Jordan.Lisette.TG.Fec.732499	Gail.TG.Fec.732514	Ryan.WT.Con7.732519	Wang.TG.Oral.732507	Joshua.Jose.WTCec.732546	TH.CVA.WT.Cec.732496	Elizabeth.Chris.WT.Cec.732516	Joshua.Jose.WTCol.732534	Joshua.Jose.WTCon1.732471	Ryan.WT.Cec.732545	Chen.Lladser.WT.Con1.732529	Wang.TG.Abd.732547	Ryan.WT.Col.732487	Elizabeth.Chris.WT.Con1.732495	Brad.Jon.WT.Ile.732492	Chen.Lladser.WT.Abd.732488	Jordan.Lisette.TG.Col.732461	Ryan.WT.Oral.732500	Joshua.Jose.WTFec.732466	Jordan.Lisette.TG.Oral.732539	Gail.TG.Oral.732531	Nick.Krishna.TG.Con1.732508	Wang.TG.Cec.732527	Joey.Aaron.Kyle.WT.Cec.732518	Wang.TG.Con1.732535	Gail.TG.Con1.732475	Uri.Jake.TGFec.732494	Chen.Lladser.WT.Cec.732509	Jordan.Lisette.TG.Con1.732484	Wang.TG.Col.732505	Uri.Jake.TGCol.732482	Nick.Krishna.TG.Col.732532
Ryan.WT.Fec.732502	0.261520300187	0.429925964859	0.344736183508	0.657559579854	0.292865723483	0.354605357696	0.392333251918	0.319419467813	0.348818322807	0.493942781436	0.639286898781	0.335586582481	0.490838364762	0.432810757251	0.261598217677	0.341153651503	0.474164976224	0.659895682811	0.547217388812	0.422549066755	0.0	0.407770541205	0.2035711814	0.53997118418	0.612169441037	0.224799558606	0.409380586189	0.552058688227	0.530035174974	0.427223800817	0.350667723765	0.363322610133	0.357418559012	0.59416056282	0.550228302924	0.392919842896	0.520276625676	0.441859415118	0.407611627424	0.385956216541	0.460317934151	0.365453739787	0.44910502716	0.395588821399	0.438918355229	0.352543407487	0.390629444117	0.381653227688	0.297812318866	0.632193655122	0.382422669877	0.334529541731	0.320284797824	0.316930438385	0.405581637885	0.321339935008	0.483346055472	0.557136079489	0.393246214779	0.388193759988	0.49167865622	0.647412663055	0.383874855847	0.408167613921	0.249110650029	0.637729682527	0.63468375725	0.43611822941	0.372900419987	0.356115544299	0.369449239071	0.382688907951	0.323869365611	0.369198406313	0.380568288459	0.335890384222	0.321247540085	0.358315152009
Jordan.Lisette.TG.Ile.732463	0.34953151705	0.416329066814	0.269093314902	0.644530173287	0.380590848738	0.284598281872	0.395902811657	0.321791347662	0.277941153272	0.330491675644	0.65111589766	0.282614621077	0.502693229051	0.347302049862	0.344072988035	0.296326165695	0.432696756851	0.63943114648	0.531021603046	0.256338776697	0.407770541205	0.0	0.367260973109	0.474364345431	0.53702721075	0.367524795273	0.256322114696	0.457440742468	0.431130488172	0.264030292739	0.239691061704	0.345075603731	0.218084232406	0.568744099528	0.466361959455	0.468552979222	0.560376712335	0.232692227902	0.246034220892	0.340030809665	0.481843163567	0.22795634668	0.447795545315	0.261713378485	0.42105883055	0.329938490621	0.262539175844	0.295895977056	0.468676072828	0.600037189818	0.420984328138	0.281235852712	0.337277685501	0.348626007133	0.479375936949	0.393470230958	0.455777644804	0.455522435368	0.370337895823	0.390391552493	0.472347650897	0.574974400763	0.264403863605	0.350566481408	0.395747792654	0.622896617484	0.630957912299	0.377298869157	0.253887289835	0.461864905235	0.311776140833	0.315283977448	0.31087263363	0.331843100207	0.349647747142	0.242231131928	0.281897845318	0.256682285079
Elizabeth.Chris.WT.Fec.732549	0.144949211185	0.447245746518	0.355274059077	0.67003879623	0.286948144506	0.384571107962	0.354216405138	0.361459361717	0.380462688059	0.454191061767	0.670975972899	0.340320622033	0.499169772582	0.407072230096	0.199496860026	0.351777231616	0.462840883581	0.671383110053	0.590692031468	0.406445442863	0.2035711814	0.367260973109	0.0	0.519877558785	0.620934320356	0.210258163985	0.382998856708	0.520162151506	0.534814142716	0.395818449736	0.333520909952	0.415490292938	0.367366358752	0.576096457824	0.520052058085	0.358164077136	0.493335856326	0.416241663408	0.37883307167	0.422293861092	0.465441676002	0.342032325699	0.460174410655	0.38045511993	0.470575080471	0.364409548845	0.359872718343	0.40887487147	0.309678248696	0.651046277038	0.337489289638	0.366194785264	0.253659415237	0.273830723615	0.409031216492	0.317601705267	0.481394391313	0.524468619086	0.368118965462	0.287619022069	0.475732455659	0.626689195675	0.370897325947	0.40694266899	0.260822395841	0.643897338947	0.654927520217	0.429206551955	0.360891179548	0.315803465952	0.365514153452	0.37931972551	0.35995399129	0.385930185317	0.370303078626	0.359074657439	0.349386558604	0.335104250326
Joshua.Jose.WTIle.732530	0.447622362181	0.576497649972	0.50357375275	0.755001346978	0.47099993646	0.525142527103	0.467465511841	0.532845259255	0.509454204966	0.569383929491	0.782990033104	0.515653283749	0.489954592409	0.475757860273	0.512420869844	0.496541358155	0.470705062707	0.745189255157	0.713173247091	0.513036025679	0.53997118418	0.474364345431	0.519877558785	0.0	0.684117494111	0.520968686827	0.457350731647	0.506235329371	0.619846295738	0.459014758552	0.489356472773	0.552564360731	0.512974617133	0.270646189772	0.532672573674	0.470761126284	0.53484465943	0.545708457287	0.515778705173	0.563876381092	0.609970586184	0.462733834584	0.528591566967	0.524895890365	0.571819025371	0.492622420367	0.515593359257	0.541189939672	0.486496820774	0.753333311048	0.533163769663	0.52341583461	0.498745837915	0.524198884821	0.502777020803	0.49354599554	0.438209638131	0.485836856426	0.470875539262	0.421291226094	0.496263994596	0.686916183245	0.527079570093	0.50945479966	0.541730240501	0.717168164003	0.76865399416	0.478512902957	0.505984970321	0.521439223717	0.485127968072	0.48875018231	0.519444688076	0.534405212049	0.507900351742	0.501258375407	0.500027958156	0.473820214182
Gail.TG.Abd.732538	0.619103371324	0.633478678739	0.540667811661	0.218454872758	0.648223104078	0.561369785172	0.652186594365	0.573276940606	0.534108832952	0.575200832835	0.397360640872	0.574104227248	0.677880245703	0.586272342637	0.627095312786	0.574101016301	0.659831390989	0.196644061578	0.724644284444	0.536112764746	0.612169441037	0.53702721075	0.620934320356	0.684117494111	0.0	0.622413099332	0.547170901472	0.555706485222	0.240993079963	0.537160632405	0.538372639543	0.562969588101	0.561340967487	0.763739857787	0.583786540173	0.680113645795	0.71506789327	0.579504565308	0.578113357366	0.562266079118	0.321611482213	0.525013730484	0.66819118911	0.534206466295	0.643370264773	0.594575029013	0.581408698333	0.5670670613	0.693069796926	0.301259608549	0.681510148363	0.551209494062	0.615267706956	0.62046731109	0.705180500619	0.664576119604	0.642874596637	0.571623943573	0.642837945466	0.637618261031	0.669483525859	0.514905255047	0.572438930029	0.604434178984	0.636523379915	0.183279120035	0.331451227448	0.593501394854	0.560885838466	0.701180152757	0.584602896115	0.578557039596	0.552504529661	0.568507671106	0.623515702117	0.543212881467	0.541261651202	0.551981952331
Joey.Aaron.Kyle.WT.Col.732503	0.248065506574	0.454119448601	0.317902074243	0.666426583728	0.220934372292	0.35261847267	0.341006842677	0.33329408417	0.363335864826	0.451517549919	0.654150771846	0.317229662218	0.521064305869	0.438101488411	0.0996040556208	0.331291454545	0.49200677779	0.670117106482	0.572113916216	0.391005716709	0.224799558606	0.367524795273	0.210258163985	0.520968686827	0.622413099332	0.0	0.365384189605	0.534019311421	0.525493141433	0.393444699059	0.313899982322	0.384573851735	0.348674072959	0.583183683418	0.527246503312	0.356994401547	0.54319572332	0.403453142937	0.363414374687	0.413339578346	0.432218136451	0.329419881538	0.461382785779	0.362050350866	0.468189352663	0.366148548805	0.345414760775	0.389293398787	0.353285096935	0.63878088704	0.268360982527	0.330774161083	0.269356797276	0.211196402583	0.347251342214	0.3082594515	0.503511371336	0.538963523278	0.355363542907	0.378190933146	0.508469067283	0.638791111781	0.351251274262	0.410788777778	0.170067681125	0.650207274147	0.642611646001	0.45061405596	0.325230474228	0.258920808988	0.388005673616	0.396787845529	0.335641080124	0.363368697711	0.380704719267	0.335108443881	0.316093100891	0.323597858561
Joey.Aaron.Kyle.WT.Oral.732506	0.337734589548	0.367942135691	0.208353453036	0.649641987263	0.315924084205	0.346167387181	0.346252208018	0.342771107354	0.321164683688	0.311773988767	0.662823750744	0.264907628758	0.448055720446	0.284263392363	0.351630749002	0.260860959034	0.378199984766	0.64629394842	0.566523269905	0.289336061945	0.409380586189	0.256322114696	0.382998856708	0.457350731647	0.547170901472	0.365384189605	0.0	0.499107268721	0.463182162693	0.261318540042	0.17671752378	0.327053612426	0.295560598638	0.528253155078	0.500935110613	0.402514263528	0.494853533931	0.262532582977	0.263169474999	0.3588368861	0.501423594238	0.219128820706	0.387081581993	0.247330510231	0.390179649168	0.294142809524	0.274322694561	0.379154884418	0.405523401809	0.630555235151	0.375169482319	0.286179981275	0.318845272247	0.365036525758	0.414854983444	0.356002506734	0.413965953856	0.492694688356	0.33719173983	0.384203722934	0.41592838358	0.593808884895	0.280988790916	0.31134983435	0.389501938458	0.63545893426	0.64350702021	0.326774126932	0.211297925466	0.380049094866	0.332043240637	0.312357892199	0.32822657826	0.296944683878	0.330790600086	0.292167882013	0.276485857526	0.171212511553
Joshua.Jose.WTOral.732551	0.521627222561	0.596358721946	0.502136485906	0.614470466976	0.548452115386	0.524300807966	0.538784689998	0.542452256245	0.513636357003	0.543417698079	0.646876871813	0.517697991322	0.617518068549	0.529517609743	0.523524470636	0.516125996256	0.597915613954	0.610577064588	0.694592091983	0.455224293645	0.552058688227	0.457440742468	0.520162151506	0.506235329371	0.555706485222	0.534019311421	0.499107268721	0.0	0.504573173254	0.395564468858	0.470271520948	0.558745615702	0.485665846479	0.670732547719	0.104352844737	0.551726794454	0.620294525641	0.515436711159	0.49288861831	0.549233920664	0.517581188835	0.468327421476	0.588915726947	0.494553207629	0.598510732066	0.529238436315	0.485628252611	0.508270229723	0.590716792608	0.619286880408	0.583854894986	0.527142548262	0.510585297129	0.526083895658	0.602286501736	0.556908532131	0.543090617663	0.0974557940303	0.534905983854	0.386648877235	0.608440237854	0.575979533151	0.493325631644	0.543731206962	0.554162267135	0.580312626705	0.627563860007	0.531328485645	0.492071020682	0.601532586358	0.525021216222	0.526784760319	0.529646227165	0.524391967984	0.536402462639	0.498123542748	0.511756425226	0.47588311796
Nick.Krishna.TG.Abd.732510	0.534635788825	0.536149844022	0.433703160657	0.358015796938	0.548649122803	0.482695256779	0.575125890103	0.468124857822	0.464008765589	0.496882959183	0.394224543732	0.458632368827	0.60013245347	0.506381298188	0.534494592741	0.456713001292	0.575732019006	0.346369725331	0.630631093279	0.373463803467	0.530035174974	0.431130488172	0.534814142716	0.619846295738	0.240993079963	0.525493141433	0.463182162693	0.504573173254	0.0	0.437796672415	0.446823957494	0.475205297758	0.482256211336	0.712033376217	0.539072360107	0.598307711771	0.640574469557	0.517097155566	0.506094391423	0.487377387337	0.254813315612	0.384552944294	0.573179441338	0.453832256928	0.547025110749	0.483457993295	0.497988430173	0.498547631631	0.613765615712	0.336524587941	0.595669066259	0.445561260254	0.541048704281	0.54263449922	0.627521365751	0.581851851	0.55233152381	0.517024444278	0.560680702796	0.562333320171	0.579024701541	0.46283075007	0.490174744273	0.495438542721	0.549558557689	0.334874574268	0.368892656762	0.481570100005	0.480696263653	0.610959910595	0.501056092376	0.489035842878	0.45029068556	0.45465866623	0.539879590728	0.471405610206	0.429572586295	0.441939438096
Chen.Lladser.WT.Col.732473	0.388263656852	0.360659067123	0.206802543763	0.640880296764	0.433294724041	0.339285795877	0.460011669824	0.332656938336	0.313974648923	0.288467098253	0.646741395797	0.269308543927	0.517948065964	0.348118535986	0.394674110644	0.258334059365	0.446260553196	0.633326337788	0.589860087438	0.272045627603	0.427223800817	0.264030292739	0.395818449736	0.459014758552	0.537160632405	0.393444699059	0.261318540042	0.395564468858	0.437796672415	0.0	0.206951119642	0.302797871574	0.30648742084	0.619829242268	0.395597770543	0.480049518406	0.57044453512	0.270728561355	0.299034398328	0.304365547068	0.49519826197	0.271204620212	0.460861936753	0.236248812931	0.395174431286	0.316725339951	0.301727466408	0.346049839486	0.484825176853	0.615631301833	0.480072850906	0.275007299376	0.412975827036	0.418570177828	0.51306309211	0.465403583381	0.419913717729	0.394955466669	0.462008285859	0.353321422912	0.499295894565	0.570820032943	0.284949718673	0.385839895625	0.429890677008	0.608050826962	0.629145200932	0.364371436841	0.260002315168	0.499925769795	0.362097506223	0.343947008761	0.312702437684	0.246762175341	0.388979445727	0.308186175516	0.278315590254	0.21444289367
Nick.Krishna.TG.Cec.732493	0.321457279446	0.353504137948	0.113365824793	0.619583078454	0.383609005947	0.242100660819	0.406096457295	0.259645161338	0.24021160945	0.309677455515	0.60692842437	0.199109539038	0.500702752659	0.319478212439	0.324215070028	0.211449625874	0.425665111367	0.615717748281	0.52229161992	0.29771324914	0.350667723765	0.239691061704	0.333520909952	0.489356472773	0.538372639543	0.313899982322	0.17671752378	0.470271520948	0.446823957494	0.206951119642	0.0	0.25826213607	0.214363206486	0.567972026529	0.466479011131	0.467798515287	0.545268888288	0.231193975967	0.223200649034	0.292269365004	0.4728287909	0.211393052531	0.44134180652	0.179543205622	0.394279940644	0.279577919293	0.209279751327	0.266708612654	0.448719704719	0.586068950018	0.409164081831	0.207594718862	0.334549141798	0.344489852863	0.458943578804	0.408687669502	0.468338408644	0.473304493909	0.393150728838	0.402331107682	0.4629353937	0.572883196671	0.198958195429	0.3662814835	0.348608119044	0.607330972976	0.593403129094	0.374435036311	0.136162521008	0.446776792307	0.306624443973	0.305895064313	0.238970432867	0.223161552307	0.338908576591	0.199425622731	0.208682777012	0.116916637767
Nick.Krishna.TG.Ile.732501	0.425860869724	0.25078943165	0.206520336205	0.621822292433	0.431931433851	0.224315850328	0.49278094292	0.184404682924	0.172170751113	0.408997500141	0.597468449943	0.22547657542	0.434534285057	0.341560923204	0.414548220022	0.179395688826	0.418901015593	0.619341600753	0.500881608457	0.311318966653	0.363322610133	0.345075603731	0.415490292938	0.552564360731	0.562969588101	0.384573851735	0.327053612426	0.558745615702	0.475205297758	0.302797871574	0.25826213607	0.0	0.290912051019	0.625901130599	0.556821848667	0.498532828207	0.56503553188	0.377552208418	0.390454196991	0.165967113471	0.49753737137	0.278271831211	0.408585986028	0.297963797485	0.269593796513	0.240117822539	0.367586699607	0.232520471186	0.471310728163	0.584870475992	0.505677177174	0.208121131458	0.462562635739	0.455618962132	0.518281974473	0.473970257371	0.42076779021	0.558592494896	0.498735892949	0.476298246957	0.453403209761	0.612403160066	0.344988006871	0.339396650233	0.426921772166	0.606878493476	0.593987329057	0.332847548125	0.275521764461	0.49042644044	0.284851104836	0.283372621611	0.159537478141	0.212878543389	0.373193877809	0.254452592307	0.194901123168	0.230714692535
Brad.Jon.WT.Fec.732480	0.366002673968	0.401743042715	0.241894007128	0.639150136579	0.411009897541	0.204955926652	0.425208916787	0.233216014514	0.200122767464	0.390173166106	0.627989752326	0.220153000015	0.495426256768	0.351247364083	0.356963883046	0.248995353174	0.428421485903	0.627993050956	0.536617565025	0.321338794511	0.357418559012	0.218084232406	0.367366358752	0.512974617133	0.561340967487	0.348674072959	0.295560598638	0.485665846479	0.482256211336	0.30648742084	0.214363206486	0.290912051019	0.0	0.593795520425	0.481263155498	0.498870330315	0.567889497406	0.198777041051	0.255044598627	0.292848685014	0.487565547073	0.247934220418	0.438681664761	0.241009307684	0.421370348376	0.303211706782	0.245643824823	0.206066840201	0.463091573354	0.60239977857	0.44290974274	0.210302474085	0.363489815159	0.368246557962	0.490401456724	0.406783070158	0.471485420495	0.48670747529	0.413039100063	0.414616106061	0.465860126751	0.60277996561	0.233600525816	0.361753852578	0.382667850507	0.617938339272	0.614155975864	0.396386515782	0.216161390156	0.478168218546	0.275903405702	0.313201422087	0.205276947962	0.281377558087	0.329637759164	0.161013722699	0.209446054905	0.23358496062
Ryan.WT.Ile.732523	0.501141001815	0.639056280441	0.587628144054	0.812378800201	0.517799743047	0.607324946963	0.498461751412	0.606075423578	0.59140568354	0.622401997368	0.841928686364	0.583652445355	0.529762656139	0.550244621002	0.574120843044	0.576863445656	0.528819071378	0.809741368751	0.757040861005	0.602857852561	0.59416056282	0.568744099528	0.576096457824	0.270646189772	0.763739857787	0.583183683418	0.528253155078	0.670732547719	0.712033376217	0.619829242268	0.567972026529	0.625901130599	0.593795520425	0.0	0.682964307346	0.572989912157	0.56800062548	0.611677032812	0.57965559754	0.641731823815	0.695494490512	0.55947341682	0.569977517884	0.597240808165	0.636334620253	0.55651538718	0.582519602844	0.630427285686	0.530236411289	0.818901226165	0.581157494997	0.595861797519	0.534360323757	0.577444508306	0.547075013942	0.522419317857	0.561929771553	0.673093335603	0.494541663869	0.574469910109	0.554776294299	0.774730736477	0.595777885012	0.560743529032	0.595233403915	0.804166465724	0.822975781066	0.566717277891	0.568916877715	0.574536895996	0.554244024461	0.568753987109	0.600766444651	0.615442464579	0.557772911736	0.589865513885	0.569881490608	0.554920809108
BLANK11.732489	0.52380836016	0.599881986414	0.497690603358	0.637710598321	0.552549680879	0.522412378868	0.539506438943	0.539030368356	0.510179063743	0.544627305472	0.668451591759	0.511662801087	0.62536988609	0.532067499055	0.520422517937	0.512084771276	0.604971044392	0.632237393249	0.712795538343	0.470272230291	0.550228302924	0.466361959455	0.520052058085	0.532672573674	0.583786540173	0.527246503312	0.500935110613	0.104352844737	0.539072360107	0.395597770543	0.466479011131	0.556821848667	0.481263155498	0.682964307346	0.0	0.556531396671	0.648528355825	0.508931328327	0.48486514418	0.548180700137	0.544116585635	0.486282999959	0.58718815131	0.490845086772	0.601272189982	0.529730941155	0.478599786819	0.507776869021	0.592332089987	0.647154501227	0.579371944812	0.519618943759	0.507513064867	0.518835599149	0.604229265938	0.556195067201	0.5520107665	0.130024781765	0.540988435075	0.387815070352	0.61526231465	0.603961217075	0.484464657742	0.555189223817	0.549152686587	0.606905969929	0.648427451963	0.535425141892	0.486337975761	0.595985137402	0.533276476758	0.530913278786	0.529904617308	0.522148709107	0.533531731542	0.494049588732	0.509884332538	0.477490598566
Joey.Aaron.Kyle.WT.Con1.732511	0.353337962393	0.481974973594	0.471504322381	0.743586901222	0.246134959388	0.516124258329	0.349544405836	0.471183327249	0.495701268665	0.545490813238	0.771506487547	0.451091242635	0.453579637686	0.404833683404	0.352667766075	0.421767007951	0.447150043968	0.73823595116	0.695717268788	0.440326523226	0.392919842896	0.468552979222	0.358164077136	0.470761126284	0.680113645795	0.356994401547	0.402514263528	0.551726794454	0.598307711771	0.480049518406	0.467798515287	0.498532828207	0.498870330315	0.572989912157	0.556531396671	0.0	0.441884574573	0.534364823932	0.49248214727	0.504076563367	0.552479277399	0.4042349451	0.36872626064	0.502508621407	0.449005191001	0.394462797063	0.492044545696	0.540531732966	0.261855673242	0.745316106895	0.358073187387	0.472162397234	0.409786149159	0.432146469704	0.25968422185	0.308925042708	0.392476262656	0.534614618023	0.410075389072	0.286498587019	0.453268554054	0.689807667541	0.511237178379	0.383936349856	0.380877402591	0.715385081114	0.755474931265	0.389441101448	0.475114170124	0.208305446723	0.438175374492	0.403322612149	0.494645974502	0.479041119788	0.412072293786	0.493799665217	0.46540540706	0.430632145269
Elizabeth.Chris.WT.Col.732481	0.501354858482	0.53965495243	0.55332357588	0.769433668502	0.461613576265	0.590746243853	0.48412328874	0.556053249052	0.5530239906	0.625120123116	0.798387433353	0.520434516063	0.394027700925	0.419624098976	0.534266450329	0.49826170751	0.338244687827	0.762978283622	0.702276417051	0.539217273937	0.520276625676	0.560376712335	0.493335856326	0.53484465943	0.71506789327	0.54319572332	0.494853533931	0.620294525641	0.640574469557	0.57044453512	0.545268888288	0.56503553188	0.567889497406	0.56800062548	0.648528355825	0.441884574573	0.0	0.618027919158	0.576028295177	0.576813122826	0.649428594958	0.484101589826	0.399618234216	0.581379361692	0.530213783329	0.457337160525	0.57056475138	0.607097221865	0.410320878612	0.775164967028	0.557841710006	0.548902541573	0.53628855734	0.585815002158	0.534164183522	0.48431215796	0.40276293567	0.630585994402	0.512416392001	0.451308704312	0.277010533291	0.721989509484	0.586696086292	0.418213535522	0.55988410075	0.742576923385	0.780022289461	0.445202114943	0.554507798555	0.450659840881	0.403346938511	0.43710982724	0.54607973839	0.561416385184	0.421019953832	0.572444220131	0.530843964464	0.50547061825
Brad.Jon.WT.Cec.732554	0.395116458955	0.432909879735	0.266696625771	0.667765677807	0.434864873157	0.334999966049	0.429413882011	0.358565761173	0.336196004719	0.299507951934	0.676283412928	0.288649141494	0.565320578324	0.370403106286	0.39353702289	0.333633743456	0.493963609832	0.666217319988	0.609321810662	0.336550014314	0.441859415118	0.232692227902	0.416241663408	0.545708457287	0.579504565308	0.403453142937	0.262532582977	0.515436711159	0.517097155566	0.270728561355	0.231193975967	0.377552208418	0.198777041051	0.611677032812	0.508931328327	0.534364823932	0.618027919158	0.0	0.233642053628	0.376010380817	0.521468937509	0.31161146874	0.506309946661	0.233841428335	0.473684245434	0.374797211941	0.255853740942	0.349436486359	0.513854494295	0.651125655884	0.452638421788	0.288085259023	0.364116460762	0.366922304851	0.512325153112	0.420078810781	0.541807625973	0.516803492692	0.410388530171	0.455961591512	0.531368136737	0.626682154203	0.244830957035	0.418634512611	0.416993812849	0.655746310195	0.657076811885	0.446701508428	0.220836203053	0.512892795494	0.391107582986	0.385957173856	0.340210617292	0.346789437942	0.391180683429	0.271690070578	0.31337065389	0.274256867739
Jordan.Lisette.TG.Cec.732483	0.35369583858	0.436106238397	0.261838295093	0.653371093243	0.382935342502	0.319327459076	0.391941676536	0.309897791231	0.319631536695	0.331581727651	0.657757221502	0.261621382668	0.535145321016	0.392406909235	0.34365197394	0.327674713004	0.471239274491	0.654912727592	0.57578273277	0.325129401585	0.407611627424	0.246034220892	0.37883307167	0.515778705173	0.578113357366	0.363414374687	0.263169474999	0.49288861831	0.506094391423	0.299034398328	0.223200649034	0.390454196991	0.255044598627	0.57965559754	0.48486514418	0.49248214727	0.576028295177	0.233642053628	0.0	0.405472216031	0.504451328863	0.28800860149	0.459018865151	0.248031640293	0.457916051232	0.351502193975	0.0915490237099	0.347204546722	0.470582455994	0.638238145391	0.399537017923	0.250230062762	0.289071686295	0.324176796141	0.464799170661	0.396409765175	0.512968294726	0.498838146209	0.358931044677	0.43021494697	0.501325392171	0.616643589498	0.10030000899	0.356469034536	0.364848751402	0.64165917512	0.640109901277	0.429222808245	0.23012514413	0.462518453612	0.366405440346	0.375356089747	0.318359105257	0.363861631799	0.321997040383	0.263705591593	0.293702464157	0.26470404706
Gail.TG.Ile.732556	0.438126969114	0.295983234386	0.256994039489	0.616399514788	0.462197565284	0.25886295276	0.506103680908	0.2437857204	0.19035482212	0.398303665176	0.602345494565	0.256989295158	0.424662924382	0.315201482878	0.430935724903	0.235482131879	0.413779547303	0.612703067925	0.545662367678	0.328807529137	0.385956216541	0.340030809665	0.422293861092	0.563876381092	0.562266079118	0.413339578346	0.3588368861	0.549233920664	0.487377387337	0.304365547068	0.292269365004	0.165967113471	0.292848685014	0.641731823815	0.548180700137	0.504076563367	0.576813122826	0.376010380817	0.405472216031	0.0	0.487730687057	0.320600204125	0.434731712421	0.266768656547	0.32033580625	0.296447256624	0.384007385612	0.242714904396	0.4827206276	0.579137619288	0.519653357008	0.252376701277	0.480312976134	0.463577717892	0.541759812625	0.498543485519	0.426295137036	0.54829747225	0.51653736562	0.472248338228	0.440585715023	0.592133953282	0.35566341898	0.373534526119	0.452470063321	0.602366234207	0.589594494185	0.337340521392	0.270914285248	0.512173186698	0.275919529846	0.258940331771	0.248332891311	0.211516969966	0.361312745495	0.267500385932	0.268534115912	0.252620566308
Chen.Lladser.WT.Oral.732521	0.479174702352	0.586194616198	0.480090673903	0.295728465992	0.471873154522	0.484673959116	0.520480419745	0.476118335311	0.473307467698	0.536491359675	0.312794153249	0.478510554267	0.639790886076	0.525870035092	0.437184726686	0.49822126458	0.612177904702	0.338907439257	0.584556192443	0.473130192939	0.460317934151	0.481843163567	0.465441676002	0.609970586184	0.321611482213	0.432218136451	0.501423594238	0.517581188835	0.254813315612	0.49519826197	0.4728287909	0.49753737137	0.487565547073	0.695494490512	0.544116585635	0.552479277399	0.649428594958	0.521468937509	0.504451328863	0.487730687057	0.0	0.462298134356	0.607801323328	0.476851342416	0.597011899682	0.521088754171	0.496347379367	0.500976518047	0.562657419668	0.286555471092	0.483179534068	0.470499655924	0.4688463457	0.41537447913	0.542521139103	0.521896482879	0.604620536516	0.538704435669	0.519371614016	0.534030717379	0.620457036991	0.425836149384	0.49007510083	0.543846280665	0.424255463386	0.273454535398	0.292663921014	0.530433675684	0.476992526358	0.538127292817	0.512085559363	0.508928729317	0.476107284842	0.492096895227	0.519323185723	0.455897112993	0.473753695825	0.474139871794
Brad.Jon.WT.Abd.732474	0.313570780198	0.344146351583	0.227761067627	0.627072812001	0.348557914955	0.284972825092	0.392771410995	0.263727261948	0.253007733	0.365719872172	0.629673626897	0.226542665393	0.414162258982	0.311451484569	0.324004013976	0.196914488637	0.355051933114	0.618901049519	0.509702295878	0.219399559351	0.365453739787	0.22795634668	0.342032325699	0.462733834584	0.525013730484	0.329419881538	0.219128820706	0.468327421476	0.384552944294	0.271204620212	0.211393052531	0.278271831211	0.247934220418	0.55947341682	0.486282999959	0.4042349451	0.484101589826	0.31161146874	0.28800860149	0.320600204125	0.462298134356	0.0	0.359108009195	0.27609616269	0.334814413457	0.221492233817	0.284299129509	0.30198025613	0.408817951015	0.572698694319	0.40765863078	0.236957190403	0.340647499668	0.368354254864	0.446623352326	0.386551050809	0.368628240988	0.457635694952	0.373322359115	0.381807974636	0.396454142597	0.55483637267	0.292728451496	0.285286763074	0.371993079599	0.602989411063	0.607774571692	0.292455362724	0.246155676831	0.421496665185	0.27163279214	0.247156423536	0.234965272759	0.265258431334	0.315266102906	0.255786941165	0.219566369248	0.184865638996
