	Ryan.WT.Con7.732519	Ryan.WT.Abd.732465	Ryan.WT.Col.732487	Ryan.WT.Cec.732545	Ryan.WT.Fec.732502	TH.CVA.WT.Cec.732496	Uri.Jake.TGCec.732550	Jordan.Lisette.TG.Cec.732483	Joshua.Jose.WTFec.732466	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	Joey.Aaron.Kyle.WT.Col.732503	Joey.Aaron.Kyle.WT.Cec.732518	Elizabeth.Chris.WT.Cec.732516	Elizabeth.Chris.WT.Fec.732549	Uri.Jake.TGCol.732482	Joshua.Jose.WTCon1.732471	Joey.Aaron.Kyle.WT.Con1.732511	Joshua.Jose.WTCol.732534	Chen.Lladser.WT.Cec.732509	TH.CVA.WT.Fec.732553	Nick.Krishna.TG.Ile.732501	Joey.Aaron.Kyle.WT.Fec.732462	Wang.TG.Col.732505	Brad.Jon.WT.Fec.732480	Nick.Krishna.TG.Cec.732493	Nick.Krishna.TG.Col.732532	Jordan.Lisette.TG.Con1.732484	Uri.Jake.TGFec.732494	Joey.Aaron.Kyle.WT.Ile.732540	Gail.TG.Fec.732514	Brad.Jon.WT.Col.732469	Wang.TG.Cec.732527	Elizabeth.Chris.WT.Con1.732495	Uri.Jake.TGIle.732486	TH.CVA.WT.Ile.732517	Uri.Jake.TGCon1.732472	Gail.TG.Cec.732526	Jordan.Lisette.TG.Fec.732499	Gail.TG.Ile.732556	Wang.TG.Ile.732525	Elizabeth.Chris.WT.Ile.732542	Gail.TG.Con1.732475	Joshua.Jose.WTCec.732546	Chen.Lladser.WT.Fec.732512	Jordan.Lisette.TG.Col.732461	Wang.TG.Con1.732535	Brad.Jon.WT.Ile.732492	Joey.Aaron.Kyle.WT.Oral.732506	Joey.Aaron.Kyle.WT.Abd.732541	Wang.TG.Fec.732515	Chen.Lladser.WT.Ile.732478	Chen.Lladser.WT.Oral.732521	Ryan.WT.Oral.732500	Chen.Lladser.WT.Col.732473	Nick.Krishna.TG.Abd.732510	Joshua.Jose.WTOral.732551	Brad.Jon.WT.Cec.732554	Joshua.Jose.WTIle.732530	Wang.TG.Abd.732547	BLANK11.732489	Chen.Lladser.WT.Con1.732529	Brad.Jon.WT.Con1.732543	Brad.Jon.WT.Abd.732474	TH.CVA.WT.Con1.732476	Nick.Krishna.TG.Con1.732508	Jordan.Lisette.TG.Ile.732463	Gail.TG.Abd.732538	Chen.Lladser.WT.Abd.732488	Nick.Krishna.TG.Oral.732464	Jordan.Lisette.TG.Oral.732539	Elizabeth.Chris.WT.Col.732481	Brad.Jon.WT.Oral.732528	Uri.Jake.TGOral.732536	Elizabeth.Chris.WT.Oral.732520	Ryan.WT.Ile.732523	Wang.TG.Oral.732507	Gail.TG.Oral.732531
TH.CVA.WT.Fec.732553	0.451949216825	0.422764362509	0.398579707285	0.390373272128	0.336527849759	0.0946094545654	0.152087057202	0.245393538932	0.289881702274	0.186877360441	0.238711574114	0.281550509993	0.444411194218	0.329903768326	0.334053823266	0.170901984838	0.439820065036	0.508717299501	0.325897456774	0.19625505858	0.0	0.232758763197	0.306885203308	0.195995787067	0.172199398884	0.16231157133	0.157212619131	0.293974605894	0.193261405927	0.373723234016	0.282203845624	0.56789316968	0.190032811305	0.420197336102	0.468467359048	0.355865272226	0.270717870282	0.215651268728	0.220687310169	0.254154727918	0.531780478351	0.320537334629	0.367877715852	0.374330826812	0.19688166846	0.209159986216	0.353148565895	0.602006528228	0.278415353698	0.280201006261	0.270438502948	0.489792672045	0.602281995854	0.358309726164	0.269440979912	0.571869846256	0.507023662581	0.255958600618	0.480581259425	0.511973783258	0.502981523439	0.523245309245	0.383097439506	0.226667298757	0.46999275273	0.408071940564	0.228794478491	0.727296599055	0.629031619573	0.772741911681	0.78673918304	0.802195570331	0.75837485405	0.802089644318	0.57124902511	0.59884710976	0.775720532132	0.742657774212
Nick.Krishna.TG.Ile.732501	0.486208688534	0.540742158206	0.53144300615	0.499750447658	0.33635044174	0.216884469697	0.218042557455	0.400416667368	0.378468976435	0.180519055757	0.238501201033	0.343206707866	0.481145826446	0.471213637504	0.349873208872	0.212072941972	0.513206034783	0.51593273021	0.441913171095	0.189639996715	0.232758763197	0.0	0.384103676955	0.287721777988	0.29340895654	0.269904862306	0.246981135708	0.411042629876	0.183991570087	0.42303639571	0.283137492278	0.525792686053	0.306799320967	0.450048997612	0.355407755641	0.422353774864	0.23874171726	0.304709237865	0.38202778767	0.154467309229	0.491782429744	0.388362110067	0.330807947601	0.468897623967	0.179592796873	0.364327152947	0.307485338304	0.558124806815	0.376330282369	0.312030350729	0.288504956168	0.357283101602	0.618627986258	0.383345837283	0.317465542979	0.565678103908	0.602466592081	0.367389751933	0.547693946117	0.605271168258	0.59885358198	0.489585310268	0.392645860192	0.244785294554	0.463927947544	0.379220393664	0.330020274051	0.712690268815	0.603406260516	0.765418270136	0.788316802058	0.79774784777	0.749549252426	0.797721544097	0.54896052703	0.645643406165	0.759393754337	0.733291830406
Joey.Aaron.Kyle.WT.Fec.732462	0.414581227434	0.365803707788	0.343606550137	0.317473494897	0.257869676085	0.31958719266	0.30711314266	0.35602697709	0.137499297037	0.346349552033	0.379111795814	0.102305720193	0.287690921413	0.251957511913	0.185064050686	0.324370744314	0.350423842967	0.40212074266	0.171272993252	0.328361254307	0.306885203308	0.384103676955	0.0	0.328445929779	0.32474134626	0.302914651964	0.320244764258	0.415865340012	0.345008828394	0.237565679295	0.402693349414	0.63846912806	0.323500224122	0.380544420628	0.570811663475	0.424146216402	0.390617608118	0.334949706371	0.334003223408	0.402526044232	0.592508078884	0.172721079487	0.447928369577	0.201443199157	0.33777653131	0.340677222605	0.437538652418	0.656411131243	0.37030360451	0.394985069992	0.378451658878	0.578784434382	0.525201123235	0.489145690799	0.376068543235	0.604129352279	0.543638083732	0.350777358668	0.47929257087	0.548297475064	0.540717351314	0.60830560019	0.464620104279	0.319965827854	0.58677592332	0.506861523159	0.291128871152	0.72574930459	0.619776395589	0.758654190414	0.774719590268	0.79838203569	0.743872665488	0.787674102228	0.567781652426	0.566960313196	0.760345846866	0.729047306809
Wang.TG.Col.732505	0.516101393882	0.45822041651	0.412203172848	0.443375494725	0.322276764037	0.200772604116	0.188148381528	0.250984728149	0.300892546456	0.236240605193	0.160739025244	0.295181849179	0.489365407194	0.336768553798	0.353154406512	0.164363057824	0.494384929688	0.55153128923	0.317601229284	0.27887453265	0.195995787067	0.287721777988	0.328445929779	0.0	0.132518449961	0.171391039851	0.23287120075	0.386608933424	0.181217737422	0.423108417284	0.174281529951	0.647233049635	0.19284173797	0.466649498121	0.56771570818	0.42318825693	0.363959507891	0.219604247811	0.238135767316	0.303771846333	0.586636343396	0.346370807504	0.418096223202	0.395188370423	0.279181142464	0.217487434785	0.376804471018	0.657516016864	0.30659431857	0.369273923263	0.155522856055	0.576466961775	0.629811986615	0.47972809349	0.334411091868	0.617210663166	0.514694013516	0.242117870314	0.473970787062	0.50188250929	0.498597441779	0.603959394327	0.45766305161	0.278284509046	0.595574733677	0.494079069314	0.24635153541	0.73911224149	0.638026651188	0.798595060012	0.813556877272	0.853402342773	0.78398288049	0.828105103793	0.602061953414	0.591523487927	0.797583235389	0.768290507216
Brad.Jon.WT.Fec.732480	0.474792928631	0.428022154297	0.397392895417	0.409839021267	0.332233538052	0.175241579707	0.193380673514	0.224206180854	0.29653978368	0.213452810419	0.195398167358	0.304560705513	0.47509057514	0.331802352649	0.346074815024	0.187361625325	0.473487421896	0.536830435957	0.31754058674	0.26301117406	0.172199398884	0.29340895654	0.32474134626	0.132518449961	0.0	0.173262617239	0.212987711213	0.349502078139	0.203286281379	0.408605397965	0.203304528441	0.618967891318	0.197393784545	0.420077016603	0.538186070549	0.411786335436	0.33467424819	0.208265051719	0.21670859091	0.296285745274	0.551108966444	0.333521039192	0.389987083823	0.38708929252	0.26151469753	0.200707450401	0.355633416696	0.623987808968	0.304443951768	0.346405033674	0.215653747426	0.548945135698	0.620613786099	0.442270632587	0.311151132418	0.611721106638	0.485388035961	0.192204305051	0.44297159574	0.472209114205	0.477052709251	0.563183669679	0.41302967994	0.259288911122	0.561585077604	0.465219665304	0.224771079231	0.735845199947	0.638891177339	0.789487284098	0.801981868515	0.81766656926	0.774202979345	0.816198761644	0.585709687454	0.586576198026	0.787698135204	0.758316934644
Nick.Krishna.TG.Cec.732493	0.488538240462	0.407261943487	0.361441435025	0.395624657304	0.341412722261	0.17129417017	0.0995029841489	0.184383982729	0.272001805651	0.254608228808	0.237864026488	0.278805499655	0.459259200191	0.292291349894	0.337170833936	0.187302033081	0.437571575794	0.528582844848	0.28875950711	0.224216898691	0.16231157133	0.269904862306	0.302914651964	0.171391039851	0.173262617239	0.0	0.126642370845	0.359386801956	0.234756685045	0.375237268376	0.26333	0.630930789331	0.118453529026	0.442183975035	0.510292402572	0.337817325982	0.323351233195	0.19574669265	0.170131337308	0.304036895063	0.556137520117	0.311990200259	0.406905062883	0.362251486573	0.239065952328	0.153036119917	0.390338250599	0.639966871077	0.197116613369	0.327883171167	0.245831907192	0.533820521512	0.592549988279	0.43830120215	0.254890514949	0.577948245019	0.471044990782	0.201334468143	0.449914557652	0.485510033126	0.460636320084	0.575800737247	0.414593144777	0.23547105793	0.568678409923	0.465067655274	0.227728103293	0.702800599261	0.610095609924	0.758827321534	0.775904356554	0.826768958497	0.744326963786	0.791052170213	0.569132535404	0.557869852492	0.762990070166	0.728609816828
Nick.Krishna.TG.Col.732532	0.42608017931	0.400011885254	0.379770631777	0.37575787344	0.374538616374	0.174238781695	0.128665837449	0.234687718812	0.326913893372	0.263110364172	0.26046403434	0.314655089741	0.433041736829	0.312280682759	0.362352675862	0.214469942042	0.41848991686	0.493535572414	0.337143514957	0.159207596711	0.157212619131	0.246981135708	0.320244764258	0.23287120075	0.212987711213	0.126642370845	0.0	0.31232725164	0.24184885984	0.351578146798	0.310878981668	0.550440839916	0.153020594851	0.40382694879	0.437794493593	0.330826106352	0.253714496552	0.176072689655	0.215727151724	0.262240826628	0.487292888376	0.310889813023	0.337518801006	0.367622980308	0.18167887056	0.21587436613	0.3327048867	0.570118265399	0.202308848323	0.289894683222	0.303557587882	0.463721973853	0.592156019484	0.358940815678	0.228578940236	0.558577039067	0.49581480062	0.243519634483	0.454430864248	0.505647204371	0.491515552367	0.498001432398	0.335386244811	0.206814774777	0.486063795721	0.381539656339	0.23445754619	0.702947664975	0.601608807899	0.760615230617	0.774206592606	0.791861909609	0.746001510321	0.791345222446	0.548047320895	0.575770721605	0.757864971729	0.730244209191
Jordan.Lisette.TG.Con1.732484	0.342373372342	0.465637944829	0.457413061832	0.412890742465	0.379170401604	0.317271682411	0.351286883262	0.360518218017	0.407932787059	0.358816607437	0.414796156469	0.43217750385	0.439087605204	0.413492939664	0.394384311482	0.380534230063	0.394748419415	0.443710055686	0.428049714698	0.322408411759	0.293974605894	0.411042629876	0.415865340012	0.386608933424	0.349502078139	0.359386801956	0.31232725164	0.0	0.387020086347	0.366581238891	0.453860951836	0.484202279781	0.351623838507	0.37252311004	0.514446441659	0.494065507526	0.339475867799	0.352601138848	0.339280461906	0.35740422199	0.461485871019	0.400475921886	0.257053298727	0.430761448423	0.329267172145	0.346949656067	0.298321233045	0.514877497743	0.402160759546	0.335493358917	0.451136072289	0.524194541794	0.628284838417	0.277371268314	0.398588397238	0.633662243458	0.519747386657	0.393558281261	0.529926245281	0.532525510754	0.518002054386	0.455259821751	0.316454807436	0.341762191858	0.320344597567	0.335575994181	0.347175528098	0.762433671118	0.587395098727	0.788059968144	0.803932854952	0.703910566073	0.771782443825	0.822232614372	0.587399425329	0.652819903422	0.791915142084	0.75636243263
Uri.Jake.TGFec.732494	0.500553744043	0.505398917988	0.48328924685	0.465002749215	0.287559979325	0.186241186581	0.208336002757	0.343868687485	0.329360365265	0.158147064094	0.140423408733	0.29633245348	0.490612493834	0.407177117655	0.3325907342	0.136626078567	0.514949306256	0.547736657473	0.385241992358	0.244510868367	0.193261405927	0.183991570087	0.345008828394	0.181217737422	0.203286281379	0.234756685045	0.24184885984	0.387020086347	0.0	0.423190894329	0.171479889731	0.580223226788	0.289343032625	0.457691708316	0.47943985543	0.45074946244	0.293475531006	0.315584857264	0.315937694513	0.24745974844	0.539132154719	0.344397933685	0.383505763243	0.433232223635	0.221355826444	0.300564245348	0.352435496678	0.614147376298	0.380040582191	0.355576815171	0.155770635853	0.485447797822	0.618958427817	0.438252138674	0.342748474795	0.584025036769	0.559770721518	0.34372699712	0.508324307623	0.551796148101	0.55631709412	0.52915247692	0.451980037748	0.258597477664	0.541957980627	0.430513151477	0.297089043569	0.736066320623	0.640517560303	0.784718785986	0.800642182989	0.80700482688	0.769894823793	0.813801605142	0.585220404704	0.622828337557	0.783875374312	0.754397580657
Joey.Aaron.Kyle.WT.Ile.732540	0.300856515271	0.313438885773	0.311585061954	0.245467532782	0.317790233671	0.395090537898	0.384175289347	0.392235676148	0.301024166673	0.404800309077	0.463705434025	0.261024824338	0.207382101771	0.295159940394	0.286119585714	0.411792454918	0.24605091824	0.301506510134	0.300250770462	0.371733659545	0.373723234016	0.42303639571	0.237565679295	0.423108417284	0.408605397965	0.375237268376	0.351578146798	0.366581238891	0.423190894329	0.0	0.501402336399	0.528576199279	0.374435810051	0.314908627344	0.475602492981	0.415798382249	0.365710894089	0.386342364532	0.382273689655	0.428477762302	0.478292190748	0.268806883682	0.41509269504	0.256311066116	0.368635344696	0.404854715605	0.416410058832	0.541109346126	0.314054040181	0.336579068046	0.48043308185	0.486284992686	0.486392216448	0.340270154934	0.406790105687	0.543785201786	0.553093988066	0.404493194581	0.452438632342	0.571774346741	0.559424325742	0.498172935109	0.351117208917	0.340369307592	0.458827564028	0.41072478906	0.3444684042	0.687408392549	0.585900669558	0.718929761378	0.742522678779	0.719145249282	0.706592047735	0.750974387164	0.512656780631	0.547689924526	0.712265261416	0.688279466252
Gail.TG.Fec.732514	0.578353960531	0.542879855272	0.506746373516	0.530483175975	0.354340020675	0.264041853842	0.261036498966	0.350665240618	0.376448897312	0.273387767057	0.0929847312627	0.356028125431	0.56237623348	0.435041710967	0.39651950457	0.223463873191	0.568391005816	0.603983263647	0.407251305085	0.324334052378	0.282203845624	0.283137492278	0.402693349414	0.174281529951	0.203304528441	0.26333	0.310878981668	0.453860951836	0.171479889731	0.501402336399	0.0	0.65409058498	0.311528289054	0.488760843412	0.590215593837	0.493024266023	0.411584514727	0.327528487797	0.339340974096	0.283572445162	0.616508694643	0.416054385542	0.441841034914	0.48220317739	0.332745989443	0.316194610613	0.398844674371	0.676304764952	0.420352870249	0.441615388953	0.092413586494	0.587252755009	0.669537159222	0.542075869358	0.370786336674	0.653645502406	0.543519957196	0.341300758635	0.490297377215	0.534950974798	0.532558035875	0.620556513937	0.51660058642	0.357742905635	0.645269166484	0.52110329886	0.333455589183	0.772905238793	0.667333301172	0.816286191007	0.838647007296	0.872960377409	0.80032162244	0.847677291266	0.629505792039	0.636473492317	0.817762476719	0.785323625432
Brad.Jon.WT.Col.732469	0.413870060892	0.61353950944	0.642512951232	0.560454562866	0.589730093617	0.57140595446	0.614543902215	0.660060149231	0.65778093459	0.555463720339	0.620115335613	0.64874743098	0.511801237605	0.676921181838	0.589206202282	0.607521074778	0.516953259233	0.429884755297	0.69020028215	0.505688568607	0.56789316968	0.525792686053	0.63846912806	0.647233049635	0.618967891318	0.630930789331	0.550440839916	0.484202279781	0.580223226788	0.528576199279	0.65409058498	0.0	0.645225019193	0.497325048937	0.45530287094	0.626386949709	0.378896403346	0.61181490882	0.655249727729	0.503573841288	0.169530463422	0.618325746138	0.330899867891	0.625345597682	0.454759396332	0.670905449629	0.305896033078	0.264581838715	0.568407717586	0.483741872671	0.672496900559	0.408180037469	0.68878193452	0.326719521449	0.580144563652	0.615168406983	0.730224056037	0.659372963256	0.646485830415	0.740384640038	0.73515340529	0.2062259786	0.329381263915	0.501026012253	0.310322298368	0.276517969318	0.59344060183	0.740657377261	0.629764073477	0.794206788398	0.801451104621	0.655262097778	0.761563455479	0.816916930888	0.586053798556	0.710585171827	0.770224099615	0.754892590491
Wang.TG.Cec.732527	0.480724698319	0.389473077813	0.348900455018	0.379681693719	0.372398150349	0.214367868371	0.144876138536	0.197742036283	0.3075217052	0.305600473143	0.27060891575	0.323627652679	0.474827120506	0.281227652775	0.37630686993	0.239784151941	0.429306599311	0.542779623227	0.299635855184	0.238681130174	0.190032811305	0.306799320967	0.323500224122	0.19284173797	0.197393784545	0.118453529026	0.153020594851	0.351623838507	0.289343032625	0.374435810051	0.311528289054	0.645225019193	0.0	0.466323921909	0.53167610384	0.336697022538	0.344034168717	0.151890557159	0.180045658735	0.308844458526	0.564133819702	0.327536579317	0.419207170072	0.373882785879	0.263249661675	0.177885575327	0.395578523118	0.643138066097	0.223346725273	0.339022019503	0.286766000035	0.557994194459	0.604585776863	0.445432432488	0.286712278432	0.610104205293	0.499591119633	0.190843600201	0.464915407586	0.513734432219	0.481498901081	0.603252942313	0.399344580877	0.275221567218	0.58513182133	0.484725860785	0.256002948521	0.720493433429	0.62563080121	0.763817235014	0.783076474896	0.827724616588	0.748915936611	0.796792960314	0.572722116958	0.553319559238	0.767172753056	0.732555859289
Elizabeth.Chris.WT.Con1.732495	0.298379403025	0.447803426996	0.457825250186	0.38009544531	0.380447629398	0.417112959299	0.444857101839	0.454446688158	0.430984127352	0.416010452027	0.478838611066	0.405230929447	0.287299946078	0.43808743791	0.321421170636	0.454971330915	0.384997918586	0.295803731977	0.446718042696	0.381703124884	0.420197336102	0.450048997612	0.380544420628	0.466649498121	0.420077016603	0.442183975035	0.40382694879	0.37252311004	0.457691708316	0.314908627344	0.488760843412	0.497325048937	0.466323921909	0.0	0.482042430543	0.499717928066	0.398063730552	0.445722216398	0.45935297597	0.417545596876	0.479611236542	0.345220782225	0.388778949137	0.393274347878	0.395927386686	0.471529492443	0.408910327505	0.533423916911	0.433319663136	0.347182960181	0.518380147553	0.496663631324	0.550427959345	0.349904335803	0.320818007046	0.564370752211	0.432385714941	0.448025611532	0.405401310207	0.441651994751	0.439124954481	0.426606313412	0.333789613176	0.38823141013	0.427041069669	0.380695079695	0.394466161711	0.702949940579	0.533109684754	0.745702269244	0.74523637181	0.673660428375	0.730448753555	0.77584179787	0.537041111521	0.633086576439	0.740968343844	0.715979588408
Uri.Jake.TGIle.732486	0.430431127932	0.582337728582	0.597325355771	0.520611283532	0.545438689027	0.451635806776	0.47133054781	0.560272507734	0.589426381419	0.394469067695	0.538926632017	0.574988236014	0.448063691746	0.620292304427	0.536031611073	0.465874206988	0.503647695502	0.447135270274	0.623859016102	0.404841538474	0.468467359048	0.355407755641	0.570811663475	0.56771570818	0.538186070549	0.510292402572	0.437794493593	0.514446441659	0.47943985543	0.475602492981	0.590215593837	0.45530287094	0.53167610384	0.482042430543	0.0	0.452461294547	0.330052985372	0.495829101157	0.557130395872	0.412631715879	0.40441651336	0.53648641304	0.425722255551	0.551361992217	0.365639819421	0.566911180119	0.42364202698	0.445378215834	0.443067006925	0.413530341448	0.598205606458	0.105864118701	0.553350730809	0.335236955041	0.441185597834	0.485438539468	0.726695362006	0.520068172652	0.588872546943	0.734462700464	0.730463932539	0.407064485905	0.372850050985	0.417757539308	0.353444057165	0.37779064557	0.486945100234	0.622231443787	0.566640850653	0.689841035279	0.707576197246	0.672990440425	0.670215646649	0.717278712932	0.460019310859	0.659050312894	0.678785228208	0.653595871892
TH.CVA.WT.Ile.732517	0.483376641669	0.436136195727	0.408470218257	0.422472144379	0.511889676085	0.344447269865	0.315363246037	0.363859332866	0.450038290834	0.428828077188	0.456789164215	0.440871219848	0.445851518958	0.421277191449	0.488278183379	0.371744458994	0.443547374353	0.495768490982	0.423086080821	0.329772115782	0.355865272226	0.422353774864	0.424146216402	0.42318825693	0.411786335436	0.337817325982	0.330826106352	0.494065507526	0.45074946244	0.415798382249	0.493024266023	0.626386949709	0.336697022538	0.499717928066	0.452461294547	0.0	0.42795781799	0.298156907531	0.368554011963	0.436101037637	0.554759333064	0.40815076883	0.518525859326	0.38401692874	0.390093159242	0.379564390076	0.533600806889	0.621942497622	0.285063248529	0.373073397516	0.474595112759	0.48183658298	0.569064646587	0.425225079603	0.27712955871	0.538074320326	0.614534796392	0.302642391079	0.469933859841	0.624791231018	0.611660577636	0.577910740742	0.425202184753	0.384221009899	0.54779056382	0.491733027486	0.339281459324	0.668613320793	0.599253749139	0.721033486221	0.749097322512	0.801191394583	0.705923843122	0.753764718566	0.535621124161	0.526631016942	0.725365519092	0.689693780739
Uri.Jake.TGCon1.732472	0.411065034483	0.486586387538	0.484028604303	0.431002439584	0.392106441607	0.268811580479	0.306346077863	0.401398575115	0.406460120079	0.254603122232	0.361132128278	0.388696882369	0.42282896736	0.442186089655	0.374673268966	0.31560120846	0.438712082234	0.447864296411	0.443821077785	0.234745337389	0.270717870282	0.23874171726	0.390617608118	0.363959507891	0.33467424819	0.323351233195	0.253714496552	0.339475867799	0.293475531006	0.365710894089	0.411584514727	0.378896403346	0.344034168717	0.398063730552	0.330052985372	0.42795781799	0.0	0.336470206897	0.372853868966	0.276512766379	0.335207188165	0.373161216492	0.222306411638	0.42845781973	0.154280810119	0.37587315363	0.206195545391	0.418372246995	0.349468651876	0.278410167126	0.409770579225	0.313695133233	0.603197564311	0.285950224659	0.343209620154	0.547568669142	0.592040874889	0.384478117241	0.525158492862	0.599672978593	0.59221555745	0.322074744048	0.272694088434	0.223470449337	0.336603072194	0.203388774746	0.320728043463	0.70687208109	0.604010759229	0.760589323413	0.778113657621	0.75827706079	0.744703598799	0.78964038714	0.535868562215	0.626690151551	0.749838030276	0.72903933922
Gail.TG.Cec.732526	0.461136455172	0.422696519917	0.391887003783	0.397588188952	0.395415248499	0.211571840477	0.182877625771	0.234670301208	0.338460267193	0.313435212624	0.284927853102	0.343863356696	0.46256465901	0.330358668966	0.386801365517	0.260621732874	0.442870328409	0.517543042365	0.327010618377	0.214805591502	0.215651268728	0.304709237865	0.334949706371	0.219604247811	0.208265051719	0.19574669265	0.176072689655	0.352601138848	0.315584857264	0.386342364532	0.327528487797	0.61181490882	0.151890557159	0.445722216398	0.495829101157	0.298156907531	0.336470206897	0.0	0.244890006897	0.287163424425	0.544736406838	0.32091265421	0.381284546025	0.379474352551	0.256105618872	0.235086604796	0.371462750457	0.60917788737	0.241130087366	0.318353928403	0.313361594289	0.516639198055	0.606361531406	0.424069311601	0.228995947783	0.582799038284	0.517173801431	0.166886862069	0.446725346648	0.523171162093	0.510020372595	0.572281637678	0.366131549799	0.26717882204	0.557986449938	0.449759697976	0.218443100633	0.692601224785	0.603474683239	0.763480509353	0.778838313128	0.822619681501	0.748738802307	0.792803553442	0.563885398448	0.5561795769	0.762957614186	0.732900899646
Jordan.Lisette.TG.Fec.732499	0.498789496552	0.388715482369	0.339877907741	0.383439651743	0.396450713035	0.228052078835	0.214594468238	0.0860275683556	0.311854997928	0.302491268352	0.317365104927	0.34189643626	0.475160473392	0.263393144828	0.391310655172	0.268653154576	0.434981689226	0.546519667699	0.290308921611	0.319621722165	0.220687310169	0.38202778767	0.334003223408	0.238135767316	0.21670859091	0.170131337308	0.215727151724	0.339280461906	0.315937694513	0.382273689655	0.339340974096	0.655249727729	0.180045658735	0.45935297597	0.557130395872	0.368554011963	0.372853868966	0.244890006897	0.0	0.397198805747	0.580945221113	0.334793722228	0.458171726389	0.359897563817	0.320118473318	0.0697708911856	0.446004963125	0.660172237577	0.242188164748	0.359341189546	0.326223652464	0.569729007179	0.601337391917	0.441310787382	0.310952025673	0.608607040929	0.481705760691	0.22161182069	0.457054836846	0.486732612827	0.469977220556	0.596949006098	0.455356935735	0.293745032168	0.586261480332	0.499282529859	0.251129913353	0.729989094806	0.628542406573	0.766139619803	0.7880024385	0.831529007653	0.750511234627	0.799499847462	0.573042157808	0.567923578364	0.773261591256	0.734482854104
Gail.TG.Ile.732556	0.484023467816	0.543214923884	0.538362681399	0.493774044766	0.351087426124	0.234604806359	0.268870099778	0.416664091984	0.391890699747	0.233491112911	0.244926613993	0.370037126886	0.488429533173	0.48689967251	0.360178504406	0.288147454715	0.508017556805	0.503523144685	0.457009306763	0.173383189084	0.254154727918	0.154467309229	0.402526044232	0.303771846333	0.296285745274	0.304036895063	0.262240826628	0.35740422199	0.24745974844	0.428477762302	0.283572445162	0.503573841288	0.308844458526	0.417545596876	0.412631715879	0.436101037637	0.276512766379	0.287163424425	0.397198805747	0.0	0.495047776728	0.395813102147	0.296559881944	0.476788027663	0.20389322704	0.381063177177	0.29801957093	0.549329106303	0.399875863866	0.296706064929	0.309563184869	0.416317901975	0.634423633763	0.372068354296	0.312240148289	0.593257101957	0.5696241858	0.377586165517	0.527427591016	0.5691759226	0.567285369306	0.482720057439	0.359814448118	0.290277706002	0.462706319983	0.35419033547	0.338034922971	0.734384545028	0.578877215809	0.776718133811	0.801374589401	0.805032095956	0.761174858304	0.808556856194	0.571304018791	0.646130606932	0.772031310433	0.745158315021
Wang.TG.Ile.732525	0.348287149481	0.578647531129	0.598203018069	0.51932720198	0.542245902472	0.535227419517	0.538056596056	0.592073919987	0.610278361173	0.516081682184	0.564950076565	0.603662150354	0.462682681628	0.627365885759	0.545862820709	0.554094885779	0.494272359649	0.412646161305	0.642643569036	0.47796066966	0.531780478351	0.491782429744	0.592508078884	0.586636343396	0.551108966444	0.556137520117	0.487292888376	0.461485871019	0.539132154719	0.478292190748	0.616508694643	0.169530463422	0.564133819702	0.479611236542	0.40441651336	0.554759333064	0.335207188165	0.544736406838	0.580945221113	0.495047776728	0.0	0.557786547843	0.312489833105	0.573476664633	0.415643050165	0.597419515917	0.25949945223	0.179848791834	0.500541979197	0.46760841378	0.630046579406	0.378860755872	0.627590504083	0.321317366638	0.543339304639	0.579671827584	0.737852018259	0.580100246741	0.621852103075	0.745629446105	0.742158459014	0.22883680249	0.292242722618	0.450708300969	0.31287654362	0.276296167296	0.522159174981	0.701391926683	0.611468382487	0.767005706888	0.779559318261	0.577553457448	0.742886012551	0.788892800362	0.53982784755	0.687382136276	0.749416979219	0.726976660786
Elizabeth.Chris.WT.Ile.732542	0.34344600827	0.375380248789	0.363497733506	0.314390016876	0.229308938701	0.315312335447	0.316700647848	0.357250193268	0.243651168	0.338690125449	0.388067834847	0.224132355761	0.36130076031	0.253398688176	0.16791789402	0.328015913656	0.377744750219	0.425461310402	0.236548616452	0.324136941175	0.320537334629	0.388362110067	0.172721079487	0.346370807504	0.333521039192	0.311990200259	0.310889813023	0.400475921886	0.344397933685	0.268806883682	0.416054385542	0.618325746138	0.327536579317	0.345220782225	0.53648641304	0.40815076883	0.373161216492	0.32091265421	0.334793722228	0.395813102147	0.557786547843	0.0	0.434407321917	0.273552702826	0.328241370301	0.34653954254	0.430238699741	0.626394583354	0.368011351807	0.373844927065	0.394351360358	0.549823895587	0.53145763566	0.470190585467	0.354017900407	0.584028035869	0.564940571866	0.341823266721	0.420003117518	0.569183727719	0.567079336646	0.580620102183	0.43591348579	0.305356944056	0.574071442837	0.483720363876	0.287797370117	0.707846770044	0.602054549568	0.749818118311	0.766195304934	0.761352148581	0.735543375018	0.7761053282	0.545247667458	0.509319913311	0.750221630812	0.71906849223
