pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
Ryan.WT.Con7.732519	-0.277401563839	0.0203184280829	-0.131578962601	0.143041717644	-0.0833667901172	0.0198564041162	-0.0352122316912	0.102062257678	-0.015070541286	0.0802466247912	-0.0625332246903	0.040013597251	-0.174339405913	0.00699921020216	-0.0802594143759	0.080954888876	-0.0036477740165	0.0780988772618	-0.007232638917	-0.0112633489097	0.0338203495482	-0.0759161526229	0.0308442402085	0.0331157912888	0.0128423063618	-0.0208771047599	-0.0123972539327	-0.0487850842851	0.0136153494734	0.00248812643613	0.032692031223	-0.0216104774035	-0.0325365063895	-0.024421828024	0.00331310639925	0.0485095483162	-0.0805363023138	-0.0412571574237	-3.57123370512e-05	-0.0131051513634	-0.0346482043444	0.0130020576647	0.0219695086881	0.00798290953603	0.0374361458666	0.0125663177961	-0.0355981686156	-0.0563510768213	-0.00719379348791	-0.0760259396719	0.0367576021483	0.051462143158	0.0385771082255	0.00599533680956	-0.0160268825053	-0.0351517147215	-0.0276336700109	-0.00794350420282	-0.0142515311193	0.0316436658793	0.00772375141038	0.0252996492393	0.00197636934103	-0.00164406559392	-0.0202088618426	-0.0255927037688	-0.0231456025189	0.00179178041562	0.026773055469	0.000275931594439	0.00505114658959	-0.0289621187076	-0.0149220135613	0.00324173742175	0.0245420357137	-0.0122010951087	0.00452928327211	-1.08384203357e-08
Ryan.WT.Abd.732465	-0.296762951407	0.136062342871	-0.0614737667919	0.024393966951	0.0495390892362	-0.0868425430548	-0.0903008385922	-0.0202221611547	-0.0124472097618	0.0176662472104	-0.031656506982	0.141174693281	-0.0247146347542	0.0611015624236	-0.0959577350222	0.0566551165835	-0.079572097993	-0.0174079505192	-0.00912777040671	0.0101595510734	0.0108454628744	-0.0264983725176	-0.031559293794	-0.0511006134784	-0.00475691668631	-0.0375946327345	-0.0372659327404	0.0224283699523	-0.0195201914521	0.0185051081951	0.0171539191719	0.0232036053533	-0.0322640493911	-0.0390836259889	-0.0312583047462	-0.026334397374	0.0410259100719	0.0851339306927	0.0674802280631	0.0519821110933	0.00131906117143	0.0898136574481	0.00742324412111	-0.0462172470178	-0.0551168246477	-0.044754815962	0.0483103513942	0.0323067986667	0.0320457990811	-0.0273222152556	-0.0610742652809	-0.0307076297787	0.00772146625213	-0.00272301893544	-0.0044365119955	0.00567534106877	0.0177452587742	0.0581348136742	0.0267202739686	0.00451305446282	-0.016443529292	0.0336348588693	0.0348697718276	0.0366601434794	-0.00163815073098	-0.00932991984732	0.00321392680168	-0.00631323258609	-0.0132763310181	0.00685805504966	-0.00200088596709	-0.0202116187371	-0.00562685868995	0.00126946541299	0.00410472990471	-0.0114745381212	-0.000548243285089	-1.08384203357e-08
Ryan.WT.Col.732487	-0.306334514687	0.0988130013037	-0.0303908886438	-0.0517107275974	0.0401756794049	-0.139713422893	-0.16179164897	-0.0305612590849	0.0576336434265	-0.0833956553392	-0.00160343874849	0.0306272227114	0.0307486285676	0.0721350717184	-0.0613950817148	0.0669681605091	-0.135815958642	-0.0450944048716	-0.0502190280454	-0.0381724182058	-0.0355522853213	0.0262431152608	-0.0266986657193	-0.0309764584122	0.0103941598927	-0.0531355035578	0.00626772399393	0.0271753257958	-0.0346757445032	0.037400047716	-0.00685954173955	0.0190358139521	-0.0317740404524	0.0575818163956	0.030819694874	-0.0168366068893	0.00748561222362	-0.00439896432409	-0.0240188699785	-0.0487995947958	-0.061911505573	-0.0478384613958	-0.00685535761788	-0.0291042507393	0.0422125634154	0.0262164557272	0.0159327070639	-0.0119340765954	-0.0659824538378	-0.0156569284528	0.0575869277275	-0.0388230912896	0.000905755099612	0.0101631181461	0.0469678320716	0.0208328009101	0.0317241633363	0.00118031206638	0.0114629465968	0.0297178075738	0.0361486917979	0.0221644318497	-0.0411693252001	-0.0358334331583	0.039967312805	1.6734149474e-05	0.00336941902366	-0.000604410136111	0.0188112703406	0.0175490104802	0.00207361948647	0.0257426576334	0.00194916567774	-0.0203534820596	0.000553514117194	0.00601537025825	-0.00108385637425	-1.08384203357e-08
Ryan.WT.Cec.732545	-0.335710306986	0.149562340587	-0.083023912736	0.0248675917984	-0.0201845164166	-0.088412425352	-0.0579126010834	0.0403192420556	-0.00944526391637	0.0684277976948	-0.00174754657502	0.0898353981965	-0.0728918757672	0.0569178311273	-0.0721703459846	0.0489815789471	-0.0573701525957	0.0209966374427	0.0257291782341	-0.011761337785	0.0785845304849	0.0216472423349	-0.0423601889135	-0.0577761821366	0.0181263292396	-0.00235993451276	-0.0680266785687	-0.0169319182955	-0.0132384445117	-0.0434946142679	0.00892913064053	-0.0425639650595	0.0278614606888	-0.00269723867748	-0.0380645689903	0.0287250838251	-0.0143980651143	0.00254250197436	-0.027174157527	0.00709379099962	-0.0223236291675	0.0132917274448	-0.0409873484213	0.0363414279005	0.00410504258869	-0.0100426901932	0.00782620158443	0.0106532517985	0.049150940261	0.03093522407	-0.00075146874205	0.00984330134672	-0.0471708836028	-0.0475873167344	-0.0218085144176	-0.0145148836185	-0.0430931972981	-0.0415108770857	-0.000824133169723	-0.0709669465062	-0.0244111121545	-0.0540429961657	-0.0451325314669	-0.0309635375844	-0.0185706651749	0.028177097108	0.0251117906304	0.0111997849356	0.000657834107454	-0.0154997202659	0.00720917314814	0.0413994230259	0.0158408652251	0.00624603550076	-0.0178071713534	0.0123064448428	0.00419570594283	-1.08384203357e-08
Ryan.WT.Fec.732502	-0.251043361192	0.0337881860803	-0.0717253424258	0.0552432167768	0.126714166672	-0.0480680516742	-0.0383245831743	-0.00103611381539	-0.100348294169	0.0213196417775	0.0171871999175	0.238517951031	0.0131782189432	-0.0413319689146	-0.0172662736098	-0.0694402827634	-0.00602517419448	-0.0560506472912	0.0852743770665	0.0818432068016	0.0698424495321	-0.0135978222305	-0.010058223287	0.0605120187313	-0.0343488904577	0.0224395637157	0.0875839294433	-0.0327717293561	0.102875514448	0.0864315784938	0.0414094722246	0.0328135685287	-0.0105224873806	-0.0426203036013	0.0847894735938	-0.0254640296232	0.0733800428875	-0.014976061303	0.000253028413993	0.0157082300261	0.00414042744843	-0.0529175146547	-0.0157773794223	0.0323460475553	0.0110355317532	-0.025936481149	-0.0443920240415	0.0115491861432	-0.0216911601205	0.0299379706299	0.0236417481831	0.0225359519829	0.0168305799926	0.0206535870544	0.0178546989291	0.0179907909091	-0.0189046454963	-0.0153465461421	-0.0120689097778	0.0135567426306	-0.00194855582933	-0.0398285497569	0.00340992750133	0.0257490889805	0.00684584266811	0.0189782643922	-0.00348990529874	-0.0060641360886	-0.00963770889328	0.00339055085794	-0.00619364496209	-0.00427824090271	-0.00163285763178	-0.00174163365465	0.00596089658849	0.00469664186288	0.00221879960337	-1.08384203357e-08
TH.CVA.WT.Cec.732496	0.121293096535	0.187575621884	0.0448989904174	-0.0548306460232	-0.0632087000916	-0.0733908049324	0.0410880068628	0.0669239875222	-0.0937174337043	-0.0545509401765	0.131519940311	0.00819337935204	-0.0205382035853	0.0212017669364	0.028570480408	0.0381878361879	0.00107778610396	-0.0144942012583	-0.00154700729184	0.0317691919253	0.0357067910176	0.0198555364778	0.076349087102	0.00885148554931	0.00294661635644	-0.0434778074081	-0.0349783517078	0.0161709475216	-0.00228614227643	0.00762457792064	-0.0232691663033	0.0261628183296	0.0130410375483	0.0253544663334	0.00414017663769	-0.0076756824497	-0.00650886673925	0.0534964534085	-0.00975367841173	0.0293927448643	0.0126308006932	-0.0638310147207	0.0784879897433	0.0374576227104	-0.00150154479154	-0.00216367503453	0.0441889730314	-0.00747973537647	-0.0330084320138	0.0118533550284	0.00537363823575	0.0215614883441	-0.0530250856893	0.000284847369493	0.022406442341	-0.0469756334271	0.0189903569612	0.0138346437757	-0.056089747486	-0.040510754223	-0.0299740738169	-0.0037007293714	-0.0228834652309	0.0527254149199	0.0035344968525	-0.0229976046633	0.00820303339206	0.0463357044814	0.0226888667351	0.0041199306624	0.0251469973736	-0.0192723263586	0.00765557418098	-0.0351517422927	0.00573869754357	-0.0328775983174	0.00347369381255	-1.08384203357e-08
Uri.Jake.TGCec.732550	0.145832906885	0.172765713874	0.0430334454281	0.00196618933378	0.0172138693486	0.0222487263179	0.0879156622098	-0.0853120558135	-0.0520672495642	0.0425941547574	-0.0461760333109	0.00682876095499	0.00369581195429	0.0103511330538	0.0393237533079	0.0141123212907	0.0230629361079	0.0263869342068	0.00961618739608	-0.0793052295079	0.0366336385278	0.0226003028017	-0.0362559775098	0.0164283462661	-0.00804994247173	-0.0347240118546	0.0174362987698	-0.0124132311393	0.0145300370727	0.016597800791	0.0168522265669	0.00766799322809	-0.0652444596583	0.00252231495389	0.033863803402	-0.0693868781213	0.0704766864663	0.0232466113713	-0.00796668766026	-0.0238535374091	0.00732875805441	0.0503999893201	0.0298880416616	0.00773356826446	0.0231208907163	0.0535998742729	-0.051412468942	-0.00293969139819	0.044845920562	0.0179977775345	-0.0543328188731	-0.0499094751522	0.09275223054	-0.000662490940551	0.00807070717476	-0.0227391579374	0.0140029558133	-0.0544834227219	-0.0173498866231	6.61797957379e-05	-0.0487581180841	0.0230402549942	-0.014855600384	-0.0357108234852	-0.0160310962198	-0.0445462737537	0.0189161955888	0.0393157506376	0.0308827583185	0.00670811047862	0.0230302154672	0.0185657207264	-0.00333115216398	-0.0134652964438	-0.00242145591276	0.00614748865163	0.00907909795848	-1.08384203357e-08
Jordan.Lisette.TG.Cec.732483	0.111815003708	0.21472392329	0.135634285874	-0.176848599783	-0.0386840558369	-0.142817135518	0.00304926291108	0.0366353855609	0.033826688695	-0.0734007995932	-0.0143878809062	-0.0383470923022	-0.0603715377616	-0.00845342292206	-0.0190749563183	-0.0138139549221	0.0498914195116	0.017328073273	-0.0167639000898	0.0170575016491	-0.0304061145255	-0.0218596785521	-0.0366825160118	0.00909949738592	0.0548945324201	-0.0148393419418	-0.000814462735578	-0.0464650214874	-0.000446455293795	-0.015505880764	-0.0364119178258	0.0082437481376	-0.0378684580424	-0.00629803476908	0.0268480538056	-0.0452199597644	0.0107137149208	-0.0309137824636	-0.024468360627	-0.00832931365001	-0.00518498631619	0.0118010988592	-0.0169150478575	0.0408682572585	0.0227655868083	-0.0527192514188	-0.00594570105353	-0.0111746196474	-0.0432709681891	-0.0494844626454	-0.00969597406269	-0.0150408367932	-0.0300451848347	0.0191131620725	-0.00612132902232	-0.0254543425641	0.011885039707	0.0468605426249	0.00900368799382	0.02930135118	-0.0326558778521	-0.0537595154091	0.00634129481831	-0.00689597836695	-0.023889085736	-0.0373213082219	-0.00147524569932	0.0533879618155	-0.0669586025117	0.0155608486533	-0.0148581057315	0.0311624913288	-0.01174267772	0.0340394219044	0.0170693308404	0.0148449965821	-0.00196199240345	-1.08384203357e-08
Joshua.Jose.WTFec.732466	-0.332309394829	0.113290911519	-0.0770423740337	-0.0388666042278	0.0888203137919	0.0707123676279	0.139943619895	-0.0239325461664	0.107503696924	-0.210899170713	-0.0122120952023	-0.0271349560603	-0.0218728889584	-0.0257390934534	0.0387448344791	-0.051278139022	0.0150394267934	-0.068067072701	-0.00786668352328	-0.010109488655	-0.0625276507255	-0.0640360849438	0.070411368754	-0.00503610837868	-0.086782173842	0.0107370452699	0.0331282822274	0.0324651969722	0.0577240272235	-0.00337802397218	0.0148001811417	0.0141711502792	-0.0705295409017	-0.0126506417192	-0.0761546614364	0.00648945440339	-0.0257182620935	0.0303584147932	-0.0269458323421	-0.00336983002474	-0.0205945472711	0.0244188855775	-0.00368938213028	-0.0349585623268	0.0118676783597	0.0232551725717	-0.0367485618944	0.0589400604999	-0.0239997617928	-0.0522928328877	-0.00896181804239	-0.0108226306903	0.0125759872294	0.0504576394709	-0.00218948548181	-0.0211626685345	-0.0324539595748	0.0168193460148	0.00315466045924	-0.0519733849051	-0.0323150985693	-0.014685221801	-0.0489908564421	-0.00840629405162	-0.0146896536224	0.0406367960892	-0.00204537607788	-0.0101001705548	-0.0040529585477	-0.0143959423019	0.0077295495905	-0.00281654744745	-0.00140515371646	-0.00192792967563	0.0097165122334	-0.00777921171472	-0.00216246430678	-1.08384203357e-08
TH.CVA.WT.Col.732504	0.142224450754	0.120601824681	-0.0125280935735	0.00769237298767	-0.0452351497804	-0.0907848532338	0.0769103047781	0.0763793362222	-0.125574612279	-0.115177200291	0.139504417908	0.00146936528454	0.0253259844255	0.0919347760017	-0.0672144560544	0.0172293207064	-0.00432233814544	-0.0295210093842	-0.052663942801	0.073879998833	-0.0321244341758	-0.0717359873494	0.0795765239607	0.0200053999149	-0.014895240672	-0.0222549885407	-0.0238844012317	0.0553196919238	0.0651085543462	0.00595822550499	-0.00716561380732	0.00101425894	0.0112001335125	0.0174185137557	-0.03726310134	0.0239092110446	0.0428908757632	-0.00609182835489	0.00150568386889	0.0200880203738	0.00054934216686	-0.0207047957718	0.0300516426222	0.0342152032006	-0.0117036821145	0.00388765153749	0.00930155833877	-0.0246707709148	0.0633259326478	-0.00943878413191	-0.0320534562877	0.0422362362166	0.00715322033752	0.0475561236787	-0.00558284977317	0.0302974182771	-0.0452726101911	-0.0156400099348	0.0048439806594	0.0215498933169	0.0224427488059	0.0280618231076	0.0252834244305	-0.060003203774	0.0282819094613	-0.0365383362855	0.0224848645815	-0.016753090489	-0.000989770244263	-0.022652314824	0.00269855112813	0.015360564563	0.00812153192519	0.0201442177091	-0.00781935429325	0.0191322573946	-0.0199908945874	-1.08384203357e-08
