	Elizabeth.Chris.WT.Ile.732542	Uri.Jake.TGIle.732486	Joey.Aaron.Kyle.WT.Ile.732540	Wang.TG.Fec.732515	Ryan.WT.Abd.732465	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	TH.CVA.WT.Ile.732517	Chen.Lladser.WT.Ile.732478	TH.CVA.WT.Fec.732553	Gail.TG.Cec.732526	Brad.Jon.WT.Con1.732543	Joey.Aaron.Kyle.WT.Fec.732462	Uri.Jake.TGCec.732550	Wang.TG.Oral.732507	Brad.Jon.WT.Abd.732474	Elizabeth.Chris.WT.Oral.732520	Joey.Aaron.Kyle.WT.Abd.732541	Uri.Jake.TGCon1.732472	Jordan.Lisette.TG.Ile.732463	Elizabeth.Chris.WT.Fec.732549	Joshua.Jose.WTIle.732530	Gail.TG.Abd.732538	Joey.Aaron.Kyle.WT.Col.732503	Chen.Lladser.WT.Fec.732512	Joey.Aaron.Kyle.WT.Oral.732506	Chen.Lladser.WT.Col.732473	Wang.TG.Cec.732527	Joshua.Jose.WTCol.732534	Ryan.WT.Col.732487	BLANK11.732489	Joey.Aaron.Kyle.WT.Con1.732511	Elizabeth.Chris.WT.Col.732481	Nick.Krishna.TG.Cec.732493	Jordan.Lisette.TG.Cec.732483	Gail.TG.Ile.732556	Brad.Jon.WT.Fec.732480	TH.CVA.WT.Con1.732476	Brad.Jon.WT.Col.732469	Brad.Jon.WT.Oral.732528	Ryan.WT.Fec.732502	Jordan.Lisette.TG.Fec.732499	Gail.TG.Fec.732514	Uri.Jake.TGOral.732536	Ryan.WT.Con7.732519	Nick.Krishna.TG.Oral.732464	Ryan.WT.Ile.732523	Joshua.Jose.WTCec.732546	TH.CVA.WT.Cec.732496	Gail.TG.Oral.732531	Elizabeth.Chris.WT.Cec.732516	Chen.Lladser.WT.Oral.732521	Joshua.Jose.WTCon1.732471	Joshua.Jose.WTOral.732551	Chen.Lladser.WT.Con1.732529	Wang.TG.Abd.732547	Elizabeth.Chris.WT.Con1.732495	Brad.Jon.WT.Ile.732492	Chen.Lladser.WT.Abd.732488	Ryan.WT.Cec.732545	Brad.Jon.WT.Cec.732554	Ryan.WT.Oral.732500	Joshua.Jose.WTFec.732466	Jordan.Lisette.TG.Col.732461	Nick.Krishna.TG.Abd.732510	Wang.TG.Ile.732525	Nick.Krishna.TG.Con1.732508	Jordan.Lisette.TG.Oral.732539	Nick.Krishna.TG.Ile.732501	Joey.Aaron.Kyle.WT.Cec.732518	Wang.TG.Con1.732535	Gail.TG.Con1.732475	Uri.Jake.TGFec.732494	Chen.Lladser.WT.Cec.732509	Jordan.Lisette.TG.Con1.732484	Wang.TG.Col.732505	Uri.Jake.TGCol.732482	Nick.Krishna.TG.Col.732532
Brad.Jon.WT.Con1.732543	0.625080561435	0.575393794301	0.657303600371	0.564615803653	0.668338250744	0.54332147281	0.43895206473	0.59089135025	0.579452360132	0.562378208688	0.48433965597	0.0	0.681452681156	0.504297406859	0.605655852391	0.551098025952	0.648669637187	0.519021540205	0.492025479095	0.536452117293	0.664615313603	0.708429477762	0.586147211812	0.728058590996	0.552623494015	0.526680416754	0.607797322227	0.486831007976	0.718332863475	0.664478836147	0.811889299026	0.641408511028	0.664975797103	0.546213767105	0.576970114062	0.626401712627	0.41949878622	0.526008606624	0.581877460193	0.738610891204	0.678627031426	0.603617190092	0.590264060102	0.600577999152	0.654218557988	0.769380127178	0.696676756638	0.667797625774	0.58072022938	0.749392036816	0.707972498476	0.618270560001	0.590539694823	0.820466360445	0.560958366631	0.798236009469	0.683461163649	0.564504256073	0.686667029081	0.662550970757	0.471739538225	0.509862581127	0.701127292922	0.64476813399	0.546828969735	0.483449305292	0.468997887137	0.724225218793	0.665001092338	0.695961714453	0.421519438401	0.424996335247	0.5878035281	0.534485065021	0.531498294428	0.501936178576	0.52976139217	0.526482888181
Joey.Aaron.Kyle.WT.Fec.732462	0.494558815688	0.775786194252	0.430986080967	0.720865481435	0.514129432237	0.644986776779	0.699047965855	0.657612571019	0.787598718398	0.665800852742	0.660707756322	0.681452681156	0.0	0.669940378161	0.825514611368	0.669691155851	0.784021132987	0.648969470429	0.6372430884	0.616187038349	0.477988227305	0.71759172779	0.769802747007	0.385797117279	0.705675537248	0.661080035485	0.704863043246	0.664002812173	0.56425980907	0.537328181648	0.820878012411	0.526345651614	0.741716743959	0.643391534893	0.688367645428	0.785428905168	0.657667759244	0.70483310621	0.801294953551	0.840406485357	0.522250100599	0.698968142873	0.729382447974	0.76772480644	0.543235131722	0.854009741907	0.676067854743	0.514755528698	0.672031456822	0.871890755299	0.500724510919	0.592817137415	0.545443326651	0.817773778	0.759882026804	0.816611177077	0.625687286698	0.778150335405	0.779372929258	0.507115044778	0.638801806612	0.679831878345	0.480630619793	0.75351074838	0.721969605862	0.734938766405	0.71726957999	0.769331505516	0.78724036114	0.419004112463	0.721351364923	0.728411259861	0.722558217247	0.686517766961	0.719432079472	0.672414092732	0.671113179004	0.662374387902
Uri.Jake.TGCec.732550	0.591906798657	0.558413911797	0.657835440984	0.419690416234	0.699791765326	0.364245143205	0.435334468292	0.439618271995	0.572944040564	0.392525952536	0.44762639758	0.504297406859	0.669940378161	0.0	0.733777961176	0.54609723855	0.667655032975	0.546674519551	0.40295315419	0.529923131303	0.638643065584	0.719495550086	0.660365373271	0.682003385017	0.452819056189	0.425643952645	0.503850911776	0.423262188742	0.683504318767	0.706813998893	0.830657993088	0.714773425544	0.708070336558	0.31025504828	0.442043572462	0.541585965892	0.440056801835	0.500428236882	0.647088707544	0.791400036816	0.657787939657	0.469558375264	0.481546623548	0.668664377185	0.700181817069	0.800319094506	0.702096964494	0.66043375334	0.39863953404	0.803108647438	0.691275167785	0.695586506786	0.651423244524	0.843314289145	0.621221135993	0.796944046721	0.7320113394	0.641166719606	0.679334923176	0.648892201224	0.422378633084	0.482266253697	0.674916179626	0.491328525665	0.574963062917	0.541723320413	0.465429179911	0.760587582991	0.536679786749	0.691410168799	0.516129408483	0.512283602963	0.369329038803	0.393047816707	0.50210990592	0.429544046046	0.321803736737	0.348126477194
Wang.TG.Oral.732507	0.783010910834	0.653270405486	0.771066907918	0.70825961701	0.809906474513	0.712427746384	0.620296413919	0.760390584636	0.659936004466	0.775386956526	0.723870696141	0.605655852391	0.825514611368	0.733777961176	0.0	0.64004107028	0.664850888027	0.662439572057	0.705908250859	0.700311857548	0.777579191061	0.729295675536	0.534314271846	0.817860401254	0.677583479643	0.711623506843	0.750150834221	0.715670300513	0.838170195037	0.787739567948	0.818809798237	0.766474200112	0.684835554219	0.729811767322	0.775715280268	0.694486534442	0.681483546235	0.684639735737	0.662964424765	0.550178335565	0.814356063826	0.774833948011	0.696882139782	0.568884116199	0.800756366257	0.642791970803	0.726280718217	0.81029563408	0.738654323369	0.532999277848	0.834703207375	0.634327971797	0.747649380995	0.824723834057	0.679642447848	0.81772463363	0.801148178464	0.605727655425	0.731202612703	0.826132203018	0.718240048934	0.69981517471	0.82162191959	0.775568783193	0.597605712564	0.606018178603	0.647707195025	0.671701801888	0.70852486827	0.803593182699	0.619962235292	0.608978008002	0.736807722174	0.731280419029	0.719371334027	0.730335304154	0.725764346017	0.726962845759
Brad.Jon.WT.Abd.732474	0.603473131527	0.623000188779	0.64085871406	0.60883434219	0.685170336268	0.541568023392	0.536864042086	0.532176718947	0.646684368017	0.595826692139	0.554678522239	0.551098025952	0.669691155851	0.54609723855	0.64004107028	0.0	0.701160955046	0.539630714121	0.538215925674	0.585933244314	0.659781958188	0.677901107581	0.521339758912	0.722928256725	0.529971873135	0.489809596797	0.555054479438	0.576486120851	0.721227107707	0.644056765934	0.786082424574	0.641113690959	0.659630332825	0.52044997704	0.557778496412	0.703312983979	0.505111392005	0.600301356728	0.680705721267	0.766627016892	0.664661165858	0.581359855854	0.649801238027	0.644543905883	0.684954495003	0.800065823265	0.700534436204	0.717461309811	0.569121156712	0.783751848149	0.682328645125	0.630239069321	0.643681486318	0.773534386926	0.630616652384	0.744473830317	0.679721292353	0.641553115148	0.631696022081	0.678785295098	0.539367021606	0.504302001731	0.7254277455	0.615722947732	0.478975180946	0.571157589769	0.58684640745	0.678994419968	0.690548852869	0.717146507583	0.620945463575	0.57140506505	0.58281878669	0.57846113772	0.616097563863	0.589382732	0.540056126179	0.535281438645
Elizabeth.Chris.WT.Oral.732520	0.736896637706	0.579595890155	0.775184544836	0.564877278787	0.806899870436	0.682060046354	0.594835246884	0.684023512764	0.564768101345	0.649950796415	0.700330017561	0.648669637187	0.784021132987	0.667655032975	0.664850888027	0.701160955046	0.0	0.687010550719	0.615584012962	0.657892666394	0.751609974452	0.757771091689	0.66782126035	0.806900207867	0.644276778577	0.673622732363	0.721681942403	0.697826498007	0.83817497319	0.796633166597	0.824607729396	0.778010630313	0.66670688962	0.684707815908	0.707831717027	0.538049388458	0.674351458844	0.609398557021	0.588973381661	0.642010961174	0.745365481465	0.718270977294	0.607390605646	0.522851229728	0.769134188213	0.665406817186	0.697698770934	0.814522591525	0.683250523161	0.68314188512	0.822075900439	0.747445909601	0.75969413616	0.821015879822	0.682296678298	0.79724136262	0.792604598206	0.59579130427	0.749403396585	0.787927781486	0.725687611018	0.643789360188	0.804618256756	0.700759757075	0.630846773179	0.578113943809	0.58328704392	0.70254215031	0.578419501021	0.791971725624	0.594515864741	0.58478915889	0.652354057479	0.62574828876	0.622479072061	0.685689277426	0.636180384977	0.660914066256
Joey.Aaron.Kyle.WT.Abd.732541	0.622327741162	0.577832523897	0.622245184992	0.598156116317	0.694956994792	0.536386390801	0.507304117984	0.518781416221	0.610085422113	0.53081684103	0.564751799854	0.519021540205	0.648969470429	0.546674519551	0.662439572057	0.539630714121	0.687010550719	0.0	0.541893377263	0.529557014176	0.674152843145	0.676607784851	0.57116033066	0.709446294171	0.518694810995	0.538563243221	0.570670357561	0.580374311921	0.713351782433	0.660229662892	0.795642446391	0.628951441818	0.656401515323	0.533807105426	0.514328998768	0.648285440801	0.517570370198	0.561997903991	0.617203410579	0.753166479833	0.707142346087	0.559391141173	0.611122484926	0.633229062792	0.701419655542	0.782415576061	0.677435955693	0.698055105292	0.532886075075	0.785549070066	0.683321807392	0.622642671819	0.646864848715	0.790094487282	0.587824079978	0.769238341331	0.708140264296	0.596188362009	0.675148062802	0.699289498673	0.559232544202	0.420987793773	0.697313839896	0.594188551415	0.535079037584	0.523034411143	0.545885598826	0.693889614907	0.662331167853	0.702767786561	0.573623284103	0.539849775114	0.63395421256	0.576317799847	0.538518179679	0.566747649274	0.552694885239	0.510186810887
Uri.Jake.TGCon1.732472	0.568357500331	0.486171196856	0.636995409155	0.517675559217	0.660289910178	0.473041045268	0.478770553886	0.516553833712	0.528029820953	0.449624264785	0.498732437326	0.492025479095	0.6372430884	0.40295315419	0.705908250859	0.538215925674	0.615584012962	0.541893377263	0.0	0.563788461603	0.618723301182	0.710208296512	0.640995184505	0.678287859191	0.50208830941	0.473112816121	0.543185059781	0.523407282228	0.717662380476	0.684260920085	0.810578401848	0.652944278252	0.646137314891	0.426444959808	0.518153487665	0.526420074632	0.503148435392	0.416604482477	0.622263394898	0.743452134931	0.628564211348	0.542358982743	0.557644941887	0.62070814632	0.625940070552	0.756302970168	0.692607868768	0.684557472183	0.470527285114	0.758626755316	0.70138192089	0.669594043177	0.606794106767	0.82299771681	0.567748423449	0.769854680848	0.665016593977	0.601878961646	0.675062655494	0.640338508608	0.523568829306	0.491832610719	0.675086031924	0.586085381518	0.572268760352	0.522247398592	0.362142137119	0.736802996633	0.516299206096	0.65673189993	0.491560396529	0.422898968487	0.511287975649	0.424227827542	0.432853206012	0.529418330443	0.410820747193	0.412935616997
Jordan.Lisette.TG.Ile.732463	0.581132408702	0.628791828448	0.61619790601	0.535703396322	0.667982529191	0.473832195759	0.537671314158	0.526624297147	0.670130496592	0.546548090914	0.539214813142	0.536452117293	0.616187038349	0.529923131303	0.700311857548	0.585933244314	0.657892666394	0.529557014176	0.563788461603	0.0	0.652255872611	0.674616244716	0.612366134469	0.667187244382	0.576767019147	0.553397343491	0.605793472248	0.494025025179	0.684777970841	0.647605199	0.832400076662	0.669351612327	0.709638555745	0.526782653323	0.551074314524	0.640775368475	0.517228751962	0.58039332183	0.690081534168	0.762850381943	0.64935709184	0.576446831882	0.526903961576	0.652823856676	0.673492853298	0.763609261038	0.640293699879	0.671387655568	0.542044206296	0.791006929758	0.67666795126	0.66734517896	0.637049000985	0.815759264401	0.661112400973	0.794406430391	0.699339846728	0.643468528823	0.668506781957	0.663345882967	0.512942678702	0.535559866296	0.669896418107	0.583963490093	0.594129293135	0.583589497329	0.576298323447	0.712068278504	0.66819211584	0.688226901244	0.558482196124	0.560946063757	0.614462960901	0.569280523383	0.55345513789	0.50184607033	0.550993858952	0.54006648246
Elizabeth.Chris.WT.Fec.732549	0.452369803901	0.738285852235	0.548421730095	0.691161872708	0.560298009016	0.646970157234	0.627803805974	0.685975331741	0.722973382323	0.659301383677	0.658027359389	0.664615313603	0.477988227305	0.638643065584	0.777579191061	0.659781958188	0.751609974452	0.674152843145	0.618723301182	0.652255872611	0.0	0.719370741595	0.731022131791	0.526438521093	0.655294862551	0.641453037844	0.678733752108	0.68042484191	0.604112827781	0.599746332593	0.796846379476	0.601165637303	0.685301820984	0.633933402353	0.714972523908	0.752228277768	0.653242310336	0.683251666076	0.733286881902	0.78381447527	0.508101854316	0.703487253881	0.698474970799	0.745519452767	0.558290805565	0.837172096249	0.695721886358	0.581087942986	0.679515830561	0.84342043028	0.510008052971	0.57287160791	0.564591274389	0.798127040957	0.715930517617	0.782617521002	0.574476772806	0.730818949911	0.759747261958	0.563582214528	0.653581747463	0.671736070108	0.518420247505	0.745056661156	0.684152191715	0.698861471185	0.674589000866	0.760138132112	0.738893972162	0.533179036544	0.678762873311	0.681410366682	0.678996593019	0.651291327546	0.714080332291	0.700411862766	0.633981404902	0.638542048686
Joshua.Jose.WTIle.732530	0.719892209977	0.748011259286	0.707983731668	0.713359095672	0.745905834038	0.704899452936	0.686528123369	0.723708299299	0.766485387041	0.7573656397	0.696148451187	0.708429477762	0.71759172779	0.719495550086	0.729295675536	0.677901107581	0.757771091689	0.676607784851	0.710208296512	0.674616244716	0.719370741595	0.0	0.706294205422	0.760312219407	0.66141491247	0.692659230646	0.569935657788	0.701105758473	0.753062350313	0.736474140909	0.655486817111	0.710352753736	0.699034845156	0.697380381436	0.751455373205	0.773535811413	0.677258757268	0.742826561382	0.786171009987	0.807905921474	0.699263252483	0.745740131932	0.713471377636	0.708391650572	0.741905384027	0.81574918478	0.731630243863	0.742762421864	0.716315032786	0.816876768383	0.767151634332	0.70091321632	0.719096032043	0.656742290857	0.608078380107	0.615840647469	0.637805201499	0.726841912671	0.736292152248	0.749493314917	0.693639685456	0.718988461785	0.730629981455	0.741414189878	0.695101826565	0.699840213597	0.70935531242	0.616946068008	0.777260890322	0.766257206972	0.712329684223	0.710415541478	0.727804002369	0.759144182934	0.755099899167	0.692859529657	0.70884613174	0.718724667442
Gail.TG.Abd.732538	0.715718798543	0.63354621863	0.733981782778	0.663411947611	0.771521994847	0.651001153012	0.569753348092	0.644756426346	0.621634298624	0.657110102934	0.651559829728	0.586147211812	0.769802747007	0.660365373271	0.534314271846	0.521339758912	0.66782126035	0.57116033066	0.640995184505	0.612366134469	0.731022131791	0.706294205422	0.0	0.796244648591	0.603848261101	0.646637249434	0.654682686761	0.672303202797	0.820447564815	0.734026578837	0.78620716464	0.709213001052	0.636048077186	0.64423074101	0.685463426239	0.706725829432	0.611664021413	0.626159824808	0.610533758816	0.620860041014	0.755504827146	0.667286172083	0.648250629309	0.577062696447	0.760324023611	0.684407334458	0.698309906663	0.798498195912	0.634387356415	0.670437818229	0.789036016879	0.669694013336	0.724289450354	0.765473260581	0.620141224795	0.762067359976	0.75478664147	0.585722496642	0.6916495683	0.771285247089	0.638400844992	0.597486348787	0.808617259921	0.687929054578	0.495373979089	0.585489381855	0.607307595051	0.659381261704	0.687098083183	0.773763374468	0.612706614061	0.595387420228	0.681886494387	0.680416045374	0.653771326905	0.665161978388	0.650858095233	0.659098327213
Joey.Aaron.Kyle.WT.Col.732503	0.55161742638	0.806122786393	0.473477310958	0.736975742481	0.528329169779	0.703067955777	0.718275606907	0.686334067371	0.827869912052	0.704609159584	0.695017784947	0.728058590996	0.385797117279	0.682003385017	0.817860401254	0.722928256725	0.806900207867	0.709446294171	0.678287859191	0.667187244382	0.526438521093	0.760312219407	0.796244648591	0.0	0.731834987892	0.697967358466	0.743892222944	0.69311796727	0.554488637943	0.580781959821	0.843872640286	0.597572112079	0.777826403214	0.665005042117	0.733890351297	0.793520815659	0.7165312043	0.735566641346	0.804920576113	0.846970895237	0.570456791782	0.725888690003	0.720867530369	0.795097010889	0.577754249113	0.859804762744	0.70940653062	0.522733126198	0.689780561065	0.880415333139	0.515408307297	0.634076496374	0.593391986555	0.848662543951	0.798856651895	0.835288889177	0.674275214703	0.798656391839	0.815733677462	0.540240765242	0.682599089229	0.717771161233	0.522125802134	0.751524913593	0.763944275148	0.768230818802	0.758401767879	0.789517003509	0.795510333641	0.449695777248	0.740087876806	0.763043859123	0.725456098136	0.705350953279	0.75207050373	0.697287024376	0.693269350864	0.687432310129
Chen.Lladser.WT.Fec.732512	0.626359134576	0.488342082928	0.671547149704	0.534138181218	0.704898084692	0.527067644714	0.413827289125	0.528331527443	0.50260542637	0.507865294112	0.536672486399	0.552623494015	0.705675537248	0.452819056189	0.677583479643	0.529971873135	0.644276778577	0.518694810995	0.50208830941	0.576767019147	0.655294862551	0.66141491247	0.603848261101	0.731834987892	0.0	0.422310294537	0.502797143775	0.572978568401	0.731275601999	0.697978681699	0.780558821011	0.715948883863	0.667251376878	0.456056430994	0.541395035915	0.595172470595	0.491080545595	0.556959065235	0.599404666679	0.770129682147	0.723501943661	0.545222439536	0.531928901603	0.66491181161	0.714263811776	0.796935443173	0.698137498446	0.740347817573	0.529024974757	0.782041820952	0.728896359755	0.668401762186	0.690438444588	0.788923973188	0.555766861831	0.750453983266	0.711344899725	0.572960347524	0.686320778969	0.699881208622	0.524580509871	0.440126602688	0.710484474946	0.570238522619	0.530831959115	0.48522542575	0.511322574704	0.7178712257	0.550896409469	0.733547771211	0.52842487373	0.540787569431	0.495185067021	0.447793087268	0.56211847092	0.56473599428	0.438308034921	0.404681734856
Joey.Aaron.Kyle.WT.Oral.732506	0.548468946639	0.580575482816	0.614233095465	0.539232281852	0.631309577981	0.444137795683	0.489572787378	0.388612199004	0.603176630693	0.467634172137	0.438335046681	0.526680416754	0.661080035485	0.425643952645	0.711623506843	0.489809596797	0.673622732363	0.538563243221	0.473112816121	0.553397343491	0.641453037844	0.692659230646	0.646637249434	0.697967358466	0.422310294537	0.0	0.524395043567	0.46233084008	0.661251260806	0.633583726832	0.823455897813	0.691843596217	0.694633621372	0.284408933758	0.431714597931	0.641336434954	0.432606258363	0.523375296848	0.683055199576	0.784179186048	0.673405547295	0.440498316068	0.590188537969	0.684745418717	0.677975484044	0.804373340799	0.647691282459	0.638533135343	0.424843519268	0.791070850726	0.640426376383	0.673536206947	0.638500494166	0.83272164063	0.646307040398	0.785068040555	0.712301799975	0.632168439641	0.66797803413	0.614126663226	0.414803801311	0.429205430006	0.665641496461	0.491989494676	0.539002095397	0.538589085762	0.511623103158	0.736228127544	0.602828014944	0.684709261333	0.567552773443	0.53731531146	0.497580613517	0.480515114555	0.516732812969	0.469805662909	0.407372521781	0.335250705898
Chen.Lladser.WT.Col.732473	0.648392592103	0.639384566179	0.681773293015	0.595180762839	0.720545641356	0.568974283227	0.572592680587	0.546238687534	0.671725491814	0.56861145228	0.565238721702	0.607797322227	0.704863043246	0.503850911776	0.750150834221	0.555054479438	0.721681942403	0.570670357561	0.543185059781	0.605793472248	0.678733752108	0.569935657788	0.654682686761	0.743892222944	0.502797143775	0.524395043567	0.0	0.573517734562	0.752461901418	0.714435255822	0.64975053901	0.670172861858	0.684521900243	0.507700915084	0.578048220543	0.691734132626	0.560193793544	0.622352108584	0.721725167639	0.809719431277	0.695744661817	0.590455979254	0.630094309444	0.685130105199	0.721096428443	0.826800247609	0.736852702765	0.735275518208	0.570739134299	0.826924531216	0.74176163717	0.719049453747	0.689433231845	0.650608620497	0.495562165689	0.608775594944	0.606185292157	0.70423928805	0.681598950669	0.715128414635	0.570039313056	0.568047095017	0.737949771536	0.604964536784	0.585635592829	0.619267558163	0.589738271631	0.670792865673	0.683733588873	0.742779860584	0.650952692325	0.597452523443	0.588434192192	0.57490900109	0.621514697959	0.586696368336	0.503465900938	0.479474696313
Wang.TG.Cec.732527	0.604255354967	0.635399093812	0.647385145325	0.432097106928	0.639787740411	0.449707434027	0.446168092129	0.436432875325	0.671212281515	0.495094426259	0.383226494894	0.486831007976	0.664002812173	0.423262188742	0.715670300513	0.576486120851	0.697826498007	0.580374311921	0.523407282228	0.494025025179	0.68042484191	0.701105758473	0.672303202797	0.69311796727	0.572978568401	0.46233084008	0.573517734562	0.0	0.633063302039	0.63982600894	0.837419572013	0.720626430006	0.754347492661	0.410132560113	0.449753124664	0.609625944957	0.347499103735	0.595513979907	0.702514060843	0.806382594697	0.69160022296	0.488896900385	0.48818022124	0.70636640017	0.697541288705	0.813441689406	0.689736595148	0.630446100713	0.459316523339	0.82080630865	0.664416637746	0.707630125575	0.649196334707	0.854286446551	0.693806192363	0.812160970878	0.736700127591	0.690166114998	0.696839040436	0.630445472868	0.323055330723	0.510664549333	0.687922562047	0.494791653174	0.642208286845	0.537162466643	0.594410331565	0.778426802364	0.659627779994	0.72398307058	0.548852994404	0.511736521062	0.546731862784	0.541310898936	0.571124009195	0.296777401698	0.468198365015	0.443908664648
Joshua.Jose.WTCol.732534	0.577418717646	0.83523320231	0.546295255954	0.761877079556	0.55766606281	0.689201820918	0.734894514942	0.670280473122	0.865225695011	0.709980380489	0.677136256858	0.718332863475	0.56425980907	0.683504318767	0.838170195037	0.721227107707	0.83817497319	0.713351782433	0.717662380476	0.684777970841	0.604112827781	0.753062350313	0.820447564815	0.554488637943	0.731275601999	0.661251260806	0.752461901418	0.633063302039	0.0	0.559512563219	0.863836372527	0.690590475244	0.825397473623	0.641345074843	0.658030933121	0.845247754622	0.664121499043	0.781170954191	0.853284770119	0.901556312446	0.61078036442	0.658672698564	0.741577315423	0.834374457495	0.641299425498	0.879759946801	0.693418039059	0.424166262488	0.698483703904	0.902142732294	0.529409544397	0.597915180298	0.558360326965	0.871038833341	0.822695151012	0.849390428361	0.735792367154	0.844201744152	0.814612716428	0.543642340126	0.65474813309	0.700055940291	0.476898066996	0.699179116159	0.76437775622	0.784003844549	0.788499515702	0.822950377862	0.848328602267	0.602460596453	0.776175625272	0.78149816933	0.748301409964	0.732516370212	0.739916593255	0.664113034772	0.695200726552	0.691604386638
Ryan.WT.Col.732487	0.573667364708	0.791977688671	0.49818298039	0.768279643272	0.430339363936	0.690766673063	0.688396383987	0.650574707065	0.798642641799	0.690745784273	0.639040053037	0.664478836147	0.537328181648	0.706813998893	0.787739567948	0.644056765934	0.796633166597	0.660229662892	0.684260920085	0.647605199	0.599746332593	0.736474140909	0.734026578837	0.580781959821	0.697978681699	0.633583726832	0.714435255822	0.63982600894	0.559512563219	0.0	0.839462882422	0.652313023931	0.750209932755	0.654588124692	0.661996863289	0.817696600874	0.63132815714	0.715887200484	0.801565968342	0.838710792679	0.557870576558	0.673353328452	0.742710703631	0.780414087567	0.518524474413	0.857180235012	0.637704034885	0.584335576779	0.659384472999	0.873686616145	0.493042325851	0.644116417086	0.595463599949	0.831277486985	0.78034118781	0.810510519469	0.686604479161	0.786462062382	0.796951029685	0.425541262714	0.630646974364	0.639704324417	0.634970418076	0.701682111458	0.710198011593	0.724901265332	0.735711165375	0.783742285314	0.814069363226	0.603431514763	0.733141946687	0.731449347393	0.755967548487	0.71285651974	0.718311809037	0.664792707849	0.694552636215	0.668598781051
BLANK11.732489	0.82742352238	0.841111597079	0.83386847024	0.828932765164	0.853725268413	0.838579785434	0.817909817631	0.849901820284	0.837783518043	0.83582531219	0.841395062372	0.811889299026	0.820878012411	0.830657993088	0.818809798237	0.786082424574	0.824607729396	0.795642446391	0.810578401848	0.832400076662	0.796846379476	0.655486817111	0.78620716464	0.843872640286	0.780558821011	0.823455897813	0.64975053901	0.837419572013	0.863836372527	0.839462882422	0.0	0.77105871472	0.726713553555	0.825994181768	0.851607443034	0.877565209477	0.823808465847	0.803974284978	0.825997514288	0.799976768137	0.779183116856	0.853244719847	0.839453870472	0.810221234267	0.811668613746	0.82488014653	0.853015660506	0.858824457688	0.841499824855	0.834903893645	0.854076592608	0.812721562441	0.813094868501	0.490734443995	0.638236997586	0.511611133723	0.617906894595	0.830736085903	0.811435425172	0.862850271712	0.834679636922	0.828136067211	0.847931490946	0.854905659347	0.774824033519	0.839892663443	0.787998511508	0.710063401622	0.869195109053	0.846207979813	0.817527800011	0.806386630426	0.83216737044	0.842232847368	0.826614531297	0.836440571109	0.82307704225	0.831524337772
Joey.Aaron.Kyle.WT.Con1.732511	0.597771341579	0.765320624742	0.569326124771	0.743892398335	0.64088464798	0.71788422836	0.694302906624	0.73216403403	0.766031400627	0.731129673289	0.697643964926	0.641408511028	0.526345651614	0.714773425544	0.766474200112	0.641113690959	0.778010630313	0.628951441818	0.652944278252	0.669351612327	0.601165637303	0.710352753736	0.709213001052	0.597572112079	0.715948883863	0.691843596217	0.670172861858	0.720626430006	0.690590475244	0.652313023931	0.77105871472	0.0	0.664806815366	0.702048061229	0.746391056332	0.799687301435	0.675295151791	0.703835746673	0.754219342218	0.801784227284	0.583274008411	0.747059104784	0.759711550146	0.735087008935	0.584051010046	0.83916760552	0.75393784264	0.637983988148	0.743543608264	0.848882969473	0.655099554422	0.628785800916	0.52121192242	0.747611257434	0.673079962265	0.717277128193	0.578145212138	0.745870714252	0.757670944694	0.644598260959	0.698828621893	0.702953147015	0.624028401309	0.788470272383	0.677848076681	0.707209502729	0.684556576042	0.70773246005	0.814289895773	0.545413728082	0.720922878566	0.697356345135	0.750647671945	0.747045577279	0.726276079734	0.719674308465	0.719166453939	0.725733261428
Elizabeth.Chris.WT.Col.732481	0.705508027924	0.614277404264	0.744832196977	0.696717160021	0.76322095332	0.690681871148	0.648293459054	0.741104714394	0.638340862928	0.680431473142	0.715080558397	0.664975797103	0.741716743959	0.708070336558	0.684835554219	0.659630332825	0.66670688962	0.656401515323	0.646137314891	0.709638555745	0.685301820984	0.699034845156	0.636048077186	0.777826403214	0.667251376878	0.694633621372	0.684521900243	0.754347492661	0.825397473623	0.750209932755	0.726713553555	0.664806815366	0.0	0.699748021009	0.749587282346	0.72241910962	0.695464491036	0.626725370828	0.616362171754	0.661324709564	0.668031087426	0.755194925176	0.718504862399	0.647370100401	0.707854505935	0.721652737257	0.762748542165	0.817185886468	0.707719158525	0.747489896127	0.770687261871	0.676161496647	0.693632986953	0.722198152494	0.576502899689	0.723993237929	0.665131849161	0.62171046064	0.732213671117	0.775589885385	0.727430838996	0.68050233252	0.780654126907	0.775588004034	0.602182246108	0.657095040958	0.627191321369	0.66445389976	0.69367575594	0.767761064204	0.683351685979	0.665853721151	0.698912276238	0.704230408604	0.694077558651	0.746075169671	0.691138047126	0.701914541062
