	Elizabeth.Chris.WT.Ile.732542	Uri.Jake.TGIle.732486	Joey.Aaron.Kyle.WT.Ile.732540	Wang.TG.Fec.732515	Ryan.WT.Abd.732465	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	TH.CVA.WT.Ile.732517	Chen.Lladser.WT.Ile.732478	TH.CVA.WT.Fec.732553	Gail.TG.Cec.732526	Brad.Jon.WT.Con1.732543	Joey.Aaron.Kyle.WT.Fec.732462	Uri.Jake.TGCec.732550	Wang.TG.Oral.732507	Brad.Jon.WT.Abd.732474	Elizabeth.Chris.WT.Oral.732520	Joey.Aaron.Kyle.WT.Abd.732541	Uri.Jake.TGCon1.732472	Jordan.Lisette.TG.Ile.732463	Elizabeth.Chris.WT.Fec.732549	Joshua.Jose.WTIle.732530	Gail.TG.Abd.732538	Joey.Aaron.Kyle.WT.Col.732503	Chen.Lladser.WT.Fec.732512	Joey.Aaron.Kyle.WT.Oral.732506	Chen.Lladser.WT.Col.732473	Wang.TG.Cec.732527	Joshua.Jose.WTCol.732534	Ryan.WT.Col.732487	BLANK11.732489	Joey.Aaron.Kyle.WT.Con1.732511	Elizabeth.Chris.WT.Col.732481	Nick.Krishna.TG.Cec.732493	Jordan.Lisette.TG.Cec.732483	Gail.TG.Ile.732556	Brad.Jon.WT.Fec.732480	TH.CVA.WT.Con1.732476	Brad.Jon.WT.Col.732469	Brad.Jon.WT.Oral.732528	Ryan.WT.Fec.732502	Jordan.Lisette.TG.Fec.732499	Gail.TG.Fec.732514	Uri.Jake.TGOral.732536	Ryan.WT.Con7.732519	Nick.Krishna.TG.Oral.732464	Ryan.WT.Ile.732523	Joshua.Jose.WTCec.732546	TH.CVA.WT.Cec.732496	Gail.TG.Oral.732531	Elizabeth.Chris.WT.Cec.732516	Chen.Lladser.WT.Oral.732521	Joshua.Jose.WTCon1.732471	Joshua.Jose.WTOral.732551	Chen.Lladser.WT.Con1.732529	Wang.TG.Abd.732547	Elizabeth.Chris.WT.Con1.732495	Brad.Jon.WT.Ile.732492	Chen.Lladser.WT.Abd.732488	Ryan.WT.Cec.732545	Brad.Jon.WT.Cec.732554	Ryan.WT.Oral.732500	Joshua.Jose.WTFec.732466	Jordan.Lisette.TG.Col.732461	Nick.Krishna.TG.Abd.732510	Wang.TG.Ile.732525	Nick.Krishna.TG.Con1.732508	Jordan.Lisette.TG.Oral.732539	Nick.Krishna.TG.Ile.732501	Joey.Aaron.Kyle.WT.Cec.732518	Wang.TG.Con1.732535	Gail.TG.Con1.732475	Uri.Jake.TGFec.732494	Chen.Lladser.WT.Cec.732509	Jordan.Lisette.TG.Con1.732484	Wang.TG.Col.732505	Uri.Jake.TGCol.732482	Nick.Krishna.TG.Col.732532
Elizabeth.Chris.WT.Fec.732549	0.198046820372	0.631431596696	0.352803895389	0.45410687543	0.559214934618	0.308259931177	0.428027136958	0.513006579491	0.646214053682	0.265830770819	0.318136145905	0.545743158981	0.219494356504	0.324102587749	0.845857653131	0.372646111493	0.66381514797	0.505733702684	0.410395905024	0.334147673778	0.0	0.545688774948	0.854147336545	0.193503922918	0.320318561597	0.475803207158	0.385943454921	0.331192732278	0.29519384033	0.516698348245	0.558408458362	0.5377010117	0.740758527185	0.336094308328	0.381170605643	0.366218609773	0.29721577426	0.615057364074	0.780536304198	0.867950612526	0.144136015141	0.325924411562	0.463289380592	0.944484390915	0.509633110805	0.97251982106	0.680113489332	0.415763971094	0.299560240881	0.897916655196	0.317488286304	0.614785636614	0.569749277357	0.571910708878	0.670100103235	0.550851163111	0.363953193393	0.675898052306	0.738523916036	0.464176269787	0.403111885754	0.561830646937	0.237539029594	0.325138568479	0.710212966277	0.663288685478	0.575737446662	0.915963420509	0.384940812113	0.460714872677	0.424574748796	0.42281184446	0.374341183758	0.299262374398	0.419724700619	0.361685588438	0.343460612526	0.310519483827
Joshua.Jose.WTIle.732530	0.425205258087	0.601232456986	0.42647092223	0.687892980041	0.486993234687	0.631179690296	0.689672209222	0.561301865107	0.598983310392	0.572712567103	0.554506324845	0.488921142464	0.528056854783	0.585819800413	0.665279311769	0.498831073641	0.550708327598	0.452924542326	0.599850227116	0.505112663455	0.545688774948	0.0	0.662424053682	0.549467412251	0.588334521679	0.468254170681	0.483957281487	0.558508651067	0.549717288369	0.432513234687	0.521039518238	0.469347777013	0.658802319339	0.567670020647	0.527733475568	0.663709270475	0.561733523744	0.566539752237	0.691776090847	0.699353909153	0.56876110117	0.532999614591	0.711273296628	0.756029628355	0.462885643496	0.798190674467	0.300826503785	0.525179490709	0.583870048176	0.726117432897	0.501011087405	0.509933434274	0.466048747419	0.48875827254	0.547534975912	0.474951734343	0.392431108052	0.607131837577	0.569143083276	0.450572229869	0.539287694425	0.511370350998	0.560995732966	0.559106063317	0.562822732278	0.600149353063	0.525257715072	0.731526001376	0.704451514109	0.471178747419	0.627912099105	0.608745010323	0.675463255334	0.581342161046	0.530848231246	0.597622305575	0.622158430833	0.541280701996
Gail.TG.Abd.732538	0.771295037853	0.784100130764	0.674618128011	0.981954280798	0.587935388851	0.913909993118	0.957220860289	0.793026510668	0.769911328286	0.837364618032	0.777725478321	0.724630646937	0.791888231246	0.825339366827	0.303547013076	0.71211395733	0.728265636614	0.640870289057	0.854037391604	0.746299979353	0.854147336545	0.662424053682	0.0	0.825480853407	0.845420777701	0.594628506538	0.748965079147	0.813224074329	0.81853166552	0.621318830007	0.664646600138	0.619754377151	0.828565602202	0.82683604267	0.733266531315	0.916452388162	0.828548547832	0.742949105299	0.831032697866	0.366970199587	0.885418657949	0.776222346869	1.00213414315	0.247205960083	0.677007329663	0.29188128011	0.753112580867	0.74009092223	0.848293248451	0.301978953889	0.752613117688	0.364185994494	0.620897426015	0.634687680661	0.733622002753	0.634347377839	0.673119772884	0.798607426015	0.517297790778	0.603597949071	0.756163695802	0.681288774948	0.827981342051	0.814257921542	0.309783936683	0.795261514109	0.735290578114	0.246478795595	0.931269566414	0.645581562285	0.876403695802	0.852446971783	0.955387432897	0.835227728837	0.77542449415	0.889354177564	0.857158011012	0.759062966277
Joey.Aaron.Kyle.WT.Col.732503	0.261771748107	0.687241961459	0.304161954577	0.438097253957	0.534357467309	0.347522656573	0.438539277357	0.489644074329	0.702403936683	0.278183626979	0.270136324845	0.590650523056	0.0991368616655	0.294020206469	0.838670798348	0.374508313833	0.700620185822	0.475899318651	0.463368981418	0.30875788713	0.193503922918	0.549467412251	0.825480853407	0.0	0.359345567791	0.423057315898	0.370894714384	0.275525244322	0.204642869924	0.469641679284	0.533306311081	0.48438175499	0.822857880248	0.285948210599	0.337485333792	0.410732635926	0.281767102546	0.659112573985	0.835789008947	0.860942849277	0.242654693737	0.284899070888	0.471819428768	0.924266524432	0.559161052994	0.95974934618	0.686727157605	0.322328953889	0.298570812113	0.890182050929	0.293110061941	0.599288885065	0.497968754301	0.547329965588	0.733780337233	0.527545010323	0.447236386786	0.73741053682	0.732463448039	0.46457651755	0.358193110805	0.582733220922	0.149815519615	0.280442491397	0.693723454921	0.71640714384	0.630763764625	0.909557832072	0.42944401927	0.3927369649	0.475836827254	0.480658286304	0.406509304886	0.325557185134	0.444743860977	0.342775320028	0.345722140399	0.295463241569
Chen.Lladser.WT.Fec.732512	0.378826304198	0.445462037164	0.422799951824	0.403389084652	0.650578189952	0.223708293187	0.349820426703	0.465132009635	0.438687949071	0.174019119064	0.289420557467	0.437529786648	0.368272119752	0.249526379904	0.832594466621	0.23954633861	0.625691218169	0.391392869924	0.177138458362	0.298186813489	0.320318561597	0.588334521679	0.845420777701	0.359345567791	0.0	0.411184150034	0.292774900206	0.311492271163	0.439883110805	0.603801465933	0.601371906401	0.54034294563	0.724801424639	0.283984748796	0.363088974535	0.232924590502	0.265317570544	0.431766015141	0.647164872677	0.866002924983	0.327445698555	0.33239321404	0.404537178252	0.957667315898	0.553810750172	0.975468100482	0.714288678596	0.533138554714	0.216709387474	0.892005705437	0.458330798348	0.678328134893	0.60747824501	0.611785264969	0.512950984171	0.58564285616	0.451216269787	0.559387253957	0.717786717137	0.564793358568	0.376244239504	0.391277095664	0.390272181693	0.342500887818	0.661095037853	0.522274611149	0.374603427392	0.922446744666	0.221571376462	0.517843083276	0.261337205781	0.241368919477	0.281335946318	0.129850350998	0.328811768754	0.329315079147	0.236076958018	0.177096200964
Joey.Aaron.Kyle.WT.Oral.732506	0.370218657949	0.485144962147	0.283224005506	0.571065705437	0.379669125946	0.483225629732	0.559268857536	0.324783289745	0.514058100482	0.378627811425	0.31539836201	0.43062339298	0.391191961459	0.34893871989	0.676979098417	0.297738375774	0.569692477632	0.295534638679	0.441715739849	0.317016978665	0.475803207158	0.468254170681	0.594628506538	0.423057315898	0.411184150034	0.0	0.332232897454	0.333760619408	0.400978960771	0.315535609085	0.491984081211	0.469826792842	0.735169786648	0.339786145905	0.258298974535	0.548014122505	0.380189759119	0.51173788713	0.718353275981	0.720357673778	0.510562181693	0.298513578802	0.608873468685	0.762457013076	0.490569559532	0.806165134205	0.600353448039	0.341596015141	0.39953880936	0.732794397798	0.319615182381	0.502494074329	0.42449723331	0.487644528562	0.604980488644	0.476068589126	0.383749518238	0.604097598073	0.600334679972	0.333517467309	0.285590646937	0.399459759119	0.44184854095	0.346424308328	0.485532580867	0.576244638679	0.464798795595	0.754929119064	0.536032539573	0.390374432209	0.495573620096	0.473776896077	0.534789236063	0.405166847901	0.374871720578	0.451989236063	0.407699538885	0.272706531315
Chen.Lladser.WT.Col.732473	0.343280557467	0.5405410117	0.450593420509	0.463760020647	0.617395856848	0.344789442533	0.446922608396	0.343183083276	0.559354838266	0.27009128011	0.266942161046	0.5178450585	0.361896462491	0.264409855471	0.822009807295	0.254168644184	0.685497818307	0.361975726084	0.373860529938	0.223108059188	0.385943454921	0.483957281487	0.748965079147	0.370894714384	0.292774900206	0.332232897454	0.0	0.324587942189	0.41917714384	0.558493626979	0.448672312457	0.580814886442	0.802859683414	0.293042718513	0.269434308328	0.395023165864	0.289349855471	0.577496139023	0.777653248451	0.850136352374	0.428395671025	0.298415822436	0.466327274604	0.907863771507	0.608099181005	0.949346207846	0.712087336545	0.499425127323	0.270850481762	0.876444129387	0.411063289745	0.654763599449	0.623165258087	0.457108575361	0.602025457674	0.430736572608	0.387381672402	0.688608375774	0.702164370268	0.559909139711	0.224962154164	0.484260956641	0.421326558844	0.309482518926	0.602730006882	0.66932035788	0.481721631108	0.887149518238	0.400091465933	0.558461039229	0.42814889883	0.409984838266	0.390551080523	0.284308926359	0.388481328286	0.365192044047	0.265673344804	0.233004012388
Wang.TG.Cec.732527	0.368920378527	0.685028802478	0.432802367515	0.309300846524	0.556022105988	0.273184253269	0.312507715072	0.43744952512	0.703056930489	0.222905925671	0.114829580179	0.563074239504	0.314570722643	0.149644955265	0.835773799036	0.319236737784	0.697902099105	0.440599511356	0.429315271851	0.237234005506	0.331192732278	0.558508651067	0.813224074329	0.275525244322	0.311492271163	0.333760619408	0.324587942189	0.0	0.321544755678	0.481305794907	0.527387825189	0.625634707502	0.854486992429	0.115830233999	0.219094514797	0.33400714384	0.137851796284	0.677556496903	0.875097818307	0.862818596008	0.314658726772	0.164832422574	0.355657075017	0.91998273916	0.616866806607	0.96115523744	0.692061913283	0.458971596696	0.187747673778	0.887727832072	0.335580289057	0.65598833448	0.596015141087	0.540672002753	0.757363792154	0.521055856848	0.504487549897	0.748784232622	0.721687343427	0.5107950585	0.215760750172	0.572421507226	0.307826434962	0.128361046111	0.687229470062	0.720876999312	0.620117006194	0.908558079835	0.331441500344	0.560344507915	0.426757570544	0.428304714384	0.300956944253	0.273628279422	0.385384893324	0.183351892636	0.223966462491	0.197730151411
Joshua.Jose.WTCol.732534	0.274831603579	0.742994893324	0.334751169993	0.558852553338	0.476162154164	0.472333537509	0.563000578114	0.503074556091	0.759113262216	0.378441266345	0.341183103923	0.622147735719	0.14926449415	0.404721644873	0.818808479009	0.41718136958	0.727800096352	0.50366824501	0.52824880936	0.341499628355	0.29519384033	0.549717288369	0.81853166552	0.204642869924	0.439883110805	0.400978960771	0.41917714384	0.321544755678	0.0	0.372558396421	0.48721726084	0.531233585685	0.856320185822	0.372470337233	0.271335347557	0.549778864418	0.374123585685	0.712044693737	0.890150172058	0.837573427392	0.337021624226	0.26357065382	0.594185891259	0.902321823813	0.584370584997	0.934257556779	0.674157088782	0.227016407433	0.415912814866	0.864258410186	0.196688458362	0.567945340674	0.45074815554	0.503914886442	0.784954439092	0.488578726772	0.466627818307	0.781376407433	0.726272415692	0.416645168617	0.331065726084	0.626201789401	0.15395964212	0.310205196146	0.70096211287	0.766902429456	0.684671121817	0.881627777013	0.567526324845	0.4110889883	0.540068368892	0.545952181693	0.534866916724	0.430522890571	0.458700798348	0.438009807295	0.468520440468	0.352187680661
Ryan.WT.Col.732487	0.399487426015	0.62332083276	0.311116187199	0.737707907777	0.200732938747	0.646313544391	0.73606026841	0.511909015829	0.636825313145	0.541765347557	0.498918609773	0.507421286992	0.411774562973	0.575388836889	0.651820406056	0.489703372333	0.579823682037	0.437869242946	0.619594377151	0.485822140399	0.516698348245	0.432513234687	0.621318830007	0.469641679284	0.603801465933	0.315535609085	0.558493626979	0.481305794907	0.372558396421	0.0	0.52788577426	0.452760034412	0.714046083964	0.543085168617	0.402465320028	0.718026992429	0.542695485203	0.57338267722	0.758175313145	0.695206166552	0.543004700619	0.423999497591	0.772452505162	0.706494714384	0.441067935306	0.741760330351	0.541433585685	0.335988953889	0.583095794907	0.69965577426	0.265881582932	0.455045801789	0.365058788713	0.518167900895	0.655258093599	0.521533943565	0.419055781142	0.654518602891	0.598328953889	0.181697935306	0.45699166552	0.478389600826	0.453341479697	0.474354218858	0.550002849277	0.637673255334	0.587648761184	0.693854418445	0.737128699243	0.366321465933	0.664564618032	0.650822553338	0.71564440468	0.594554377151	0.499793592567	0.61261615967	0.644678685478	0.497524714384
BLANK11.732489	0.490506882312	0.792168616655	0.528192009635	0.719968286304	0.590633496215	0.657313358568	0.713861706813	0.663498121129	0.789535161734	0.575209924295	0.536335244322	0.669373158981	0.497643158981	0.593235216793	0.668469249828	0.515830082588	0.763078527185	0.533667845836	0.615705643496	0.523167955953	0.558408458362	0.521039518238	0.664646600138	0.533306311081	0.601371906401	0.491984081211	0.448672312457	0.527387825189	0.48721726084	0.52788577426	0.0	0.620816379904	0.863396937371	0.554634893324	0.464034232622	0.677938919477	0.551498850654	0.751413874742	0.887888905712	0.698207467309	0.59524824501	0.485041527873	0.722965987612	0.755317680661	0.6548649415	0.783006613902	0.739724094976	0.522236187199	0.605023633861	0.712548885065	0.44360925671	0.530949580179	0.605359993118	0.0839803097041	0.74475925671	0.0971461734343	0.398119779766	0.805609593944	0.632186896077	0.555880461115	0.490389814178	0.686137866483	0.536295182381	0.517879029594	0.575981025465	0.810371885754	0.669253833448	0.723492553338	0.720136551961	0.591857068135	0.6390840468	0.628330364763	0.698009421886	0.589999752237	0.553513324157	0.621994913971	0.648192278045	0.519115457674
Joey.Aaron.Kyle.WT.Con1.732511	0.477495498968	0.531619201652	0.287878189952	0.791710364763	0.362665512732	0.651181796284	0.758103372333	0.635786861666	0.491748664831	0.57646181693	0.604478768066	0.429757949071	0.454262787337	0.645167136958	0.553746028906	0.481904962147	0.482228258775	0.436860261528	0.538638059188	0.57328330351	0.5377010117	0.469347777013	0.619754377151	0.48438175499	0.54034294563	0.469826792842	0.580814886442	0.625634707502	0.531233585685	0.452760034412	0.620816379904	0.0	0.532051995871	0.645574989677	0.585280027529	0.662533895389	0.6046030351	0.393236269787	0.525073626979	0.581507068135	0.561156724019	0.590719105299	0.800155154852	0.694527398486	0.265939600826	0.70747476256	0.535513537509	0.45691321404	0.628155430145	0.611907136958	0.530159965588	0.461661376462	0.242632119752	0.612787412251	0.433296242257	0.597575753613	0.330287845836	0.522965381968	0.492718004129	0.336117997247	0.603111534756	0.394196889195	0.496056145905	0.631052752925	0.521594776325	0.496236015141	0.467103565038	0.648958293187	0.702463062629	0.206071314522	0.600969607708	0.562665258087	0.731400763937	0.580678224363	0.501973544391	0.687890151411	0.680193626979	0.542484487268
Elizabeth.Chris.WT.Col.732481	0.720951982106	0.594704067447	0.650566841019	0.938540695114	0.647771245699	0.79387615967	0.903086586373	0.834215870613	0.578565918789	0.761572477632	0.83586827254	0.444327123193	0.798999242946	0.849300949759	0.652729669649	0.708727501721	0.402614900206	0.672524053682	0.609975395733	0.803510798348	0.740758527185	0.658802319339	0.828565602202	0.822857880248	0.724801424639	0.735169786648	0.802859683414	0.854486992429	0.856320185822	0.714046083964	0.863396937371	0.532051995871	0.0	0.864043654508	0.822654280798	0.809982257398	0.816853640743	0.482552835513	0.250245113558	0.613400523056	0.741786118376	0.824626710255	0.93993256022	0.849029002065	0.420593289745	0.825454301445	0.605221335169	0.794453220922	0.820108059188	0.66878735031	0.792528134893	0.714772326222	0.600201417756	0.839629993118	0.348543406745	0.82839726084	0.617455010323	0.267801672402	0.660226462491	0.640146868548	0.840077212663	0.509255987612	0.820050935994	0.851168933242	0.730882009635	0.303442092223	0.503435010323	0.78349348245	0.836660096352	0.624202016518	0.542969931177	0.612527894012	0.867294191328	0.776734198211	0.63337348245	0.881445808672	0.855202525809	0.764393331039
Nick.Krishna.TG.Cec.732493	0.372148011012	0.667264033035	0.460108747419	0.2783930351	0.609829174123	0.271411266345	0.27744717137	0.427539676531	0.68476487956	0.235377591191	0.153693854095	0.577967240193	0.339208251893	0.0914782312457	0.872801624226	0.30111678596	0.712639779766	0.45492955265	0.411055223675	0.235743248451	0.336094308328	0.567670020647	0.82683604267	0.285948210599	0.283984748796	0.339786145905	0.293042718513	0.115830233999	0.372470337233	0.543085168617	0.554634893324	0.645574989677	0.864043654508	0.0	0.254260935994	0.319276841019	0.142033509979	0.671245065382	0.870073324157	0.899421383345	0.309530406056	0.205775705437	0.312073200275	0.955689242946	0.645420688231	0.998025361321	0.718416937371	0.496327721955	0.184873971094	0.925277845836	0.384206214728	0.695712704749	0.633932284928	0.566774115623	0.7479829181	0.543591527873	0.520162601514	0.747652911218	0.753233709566	0.559084521679	0.268257467309	0.567255375086	0.345359504474	0.158949944942	0.686557832072	0.721112477632	0.609755622849	0.943258072953	0.268119511356	0.582073613214	0.429787432897	0.426434755678	0.243556304198	0.241569896765	0.402600674467	0.174357185134	0.163652966277	0.176123055747
Jordan.Lisette.TG.Cec.732483	0.332675732966	0.621429566414	0.389225581555	0.480745560908	0.496996923606	0.389498561597	0.484544652443	0.374806971783	0.646837501721	0.292448134893	0.210208224363	0.545692388162	0.297427136958	0.274115271851	0.79131598073	0.306577336545	0.6699089883	0.414647226428	0.442189869236	0.219696490021	0.381170605643	0.527733475568	0.733266531315	0.337485333792	0.363088974535	0.258298974535	0.269434308328	0.219094514797	0.271335347557	0.402465320028	0.464034232622	0.585280027529	0.822654280798	0.254260935994	0.0	0.478138740537	0.280313399862	0.637616586373	0.837230282175	0.81582175499	0.405755443909	0.0968224363386	0.515599353063	0.874867728837	0.58252348245	0.913486916724	0.660300805231	0.387462450103	0.306538830007	0.840569105299	0.254403103923	0.60899047488	0.542735478321	0.47804377839	0.723191534756	0.46015163799	0.459189896765	0.718584060564	0.684656200964	0.45006062629	0.170273737096	0.524789580179	0.320842477632	0.143633757743	0.622669476944	0.697325017206	0.600556214728	0.85997723331	0.474657253957	0.507448864418	0.454257632485	0.449845905024	0.453111018582	0.353097811425	0.346069181005	0.360142030282	0.349380151411	0.221743262216
Gail.TG.Ile.732556	0.494317019959	0.538832656573	0.543625051617	0.323597102546	0.763359862354	0.210583922918	0.269962539573	0.563824776325	0.530396503785	0.245225815554	0.331162477632	0.557289587061	0.476945464556	0.278200096352	0.907100502409	0.377707611838	0.709149697178	0.492523406745	0.31825476256	0.392758547832	0.366218609773	0.663709270475	0.916452388162	0.410732635926	0.232924590502	0.548014122505	0.395023165864	0.33400714384	0.549778864418	0.718026992429	0.677938919477	0.662533895389	0.809982257398	0.319276841019	0.478138740537	0.0	0.276676476256	0.569555822436	0.721630110117	0.936551286992	0.332415478321	0.418010289057	0.308243916036	1.01510377151	0.690481493462	1.04280097729	0.779108341363	0.641092243634	0.235542690984	0.964962312457	0.572917646249	0.765437295251	0.730127295251	0.687416613902	0.63096633861	0.662067116311	0.546946531315	0.639373207158	0.787032890571	0.679101362698	0.481710784584	0.532525677908	0.46468285616	0.373661225052	0.743085010323	0.639371617343	0.492070027529	0.997268072953	0.159984005506	0.628111128699	0.347811321404	0.337798534067	0.241714012388	0.218229146593	0.433796317963	0.281039064006	0.251372243634	0.321506173434
Brad.Jon.WT.Fec.732480	0.35481017894	0.640798933242	0.43276092223	0.289154459738	0.587675622849	0.224200949759	0.260323269098	0.448081059876	0.648900385409	0.17813788713	0.143294907089	0.512862236752	0.331072704749	0.157102133517	0.852337061253	0.28405889883	0.689966090847	0.413461355816	0.383411486579	0.208950261528	0.29721577426	0.561733523744	0.828548547832	0.281767102546	0.265317570544	0.380189759119	0.289349855471	0.137851796284	0.374123585685	0.542695485203	0.551498850654	0.6046030351	0.816853640743	0.142033509979	0.280313399862	0.276676476256	0.0	0.627960846524	0.814814721266	0.885138774948	0.2771720234	0.224468692361	0.294144618032	0.940624390915	0.601471569167	0.985255870613	0.719372415692	0.485246379904	0.160124796972	0.911300633173	0.393789607708	0.673626985547	0.611108162423	0.561650034412	0.696739291122	0.534846510668	0.470007577426	0.690957267722	0.745259855471	0.524906469374	0.247202773572	0.534552147281	0.328090688231	0.176809415003	0.685961238816	0.664934122505	0.565003682037	0.930098795595	0.288280674467	0.55028065382	0.362921479697	0.375410082588	0.250124556091	0.224466765313	0.369010454233	0.165069456297	0.199130991053	0.193925898142
TH.CVA.WT.Con1.732476	0.585749483827	0.308531906401	0.471282594632	0.792007625602	0.529659938059	0.532704590502	0.746893227805	0.590512931865	0.302946008259	0.484751342051	0.637296744666	0.278752140399	0.645912642808	0.634207398486	0.661122505162	0.48949642808	0.455627295251	0.472134549209	0.332626194081	0.617091176875	0.615057364074	0.566539752237	0.742949105299	0.659112573985	0.431766015141	0.51173788713	0.577496139023	0.677556496903	0.712044693737	0.57338267722	0.751413874742	0.393236269787	0.482552835513	0.671245065382	0.637616586373	0.569555822436	0.627960846524	0.0	0.368093984859	0.682825375086	0.623455017206	0.638191658637	0.795204459738	0.842071390227	0.321425409498	0.857119607708	0.617001052994	0.641279587061	0.531436613902	0.717327508603	0.651184728149	0.628764679972	0.470939125946	0.74489330351	0.249146882312	0.728807962836	0.482727253957	0.348941871989	0.586949690296	0.494559566414	0.651088382657	0.156700110117	0.675086400551	0.671018891948	0.59433622161	0.321783998624	0.24534128011	0.80553395733	0.579404741913	0.450457907777	0.435572167928	0.371268671714	0.67492065382	0.497527832072	0.379584597385	0.704396152787	0.630658527185	0.525488864418
Brad.Jon.WT.Col.732469	0.767536448727	0.522360619408	0.655651238816	0.929328052306	0.689069504474	0.767636758431	0.87944181693	0.808027756366	0.480041231934	0.725199215416	0.837085127323	0.394551837577	0.824266035788	0.835656496903	0.712601073641	0.655781066758	0.455465836201	0.61886017894	0.536864913971	0.808785313145	0.780536304198	0.691776090847	0.831032697866	0.835789008947	0.647164872677	0.718353275981	0.777653248451	0.875097818307	0.890150172058	0.758175313145	0.887888905712	0.525073626979	0.250245113558	0.870073324157	0.837230282175	0.721630110117	0.814814721266	0.368093984859	0.0	0.701570908465	0.777580880936	0.84100366139	0.919098623538	0.909432821748	0.467920247763	0.916113730213	0.673712670337	0.822639614591	0.779843468685	0.759128830007	0.831043544391	0.756252415692	0.637259827942	0.874555161734	0.243239600826	0.859614033035	0.645751892636	0.16178991053	0.689616889195	0.670628279422	0.854165877495	0.428134439092	0.851418100482	0.870813647626	0.701637997247	0.185091679284	0.380892690984	0.866580412939	0.780384067447	0.630902752925	0.491869869236	0.51290532691	0.83201770819	0.713237591191	0.621225106676	0.883662869924	0.819153599449	0.728514975912
Brad.Jon.WT.Oral.732528	0.805043296628	0.801071830695	0.693189938059	1.03535750172	0.638503702684	0.930598885065	1.02105044047	0.892936022023	0.791501376462	0.861021039229	0.865741211287	0.66060541638	0.82987377839	0.912161376462	0.104412670337	0.800103620096	0.498928458362	0.722130192705	0.818421438403	0.849353028217	0.867950612526	0.699353909153	0.366970199587	0.860942849277	0.866002924983	0.720357673778	0.850136352374	0.862818596008	0.837573427392	0.695206166552	0.698207467309	0.581507068135	0.613400523056	0.899421383345	0.81582175499	0.936551286992	0.885138774948	0.682825375086	0.701570908465	0.0	0.864439125946	0.829674445974	1.05062251204	0.349081142464	0.557906930489	0.285839848589	0.688849442533	0.774068995182	0.908152518926	0.083680330351	0.77970074329	0.312247123193	0.594188341363	0.672655843083	0.650397983482	0.674197343427	0.683471527873	0.720808871301	0.460839277357	0.641561803166	0.849907935306	0.66620047488	0.836074776325	0.867442807983	0.419274439092	0.713378417068	0.679735216793	0.271368196834	0.977502463868	0.654255753613	0.799642525809	0.822052257398	1.00154810736	0.879519497591	0.747884755678	0.944479298004	0.957937185134	0.827064081211
Ryan.WT.Fec.732502	0.279204638679	0.633674645561	0.391651803166	0.416061858224	0.595689380592	0.29937824501	0.394937522368	0.55280083276	0.644929903648	0.292592869924	0.335096978665	0.550455443909	0.284251211287	0.298782539573	0.846980550585	0.411833193393	0.655127845836	0.54433065382	0.411756985547	0.373308203716	0.144136015141	0.56876110117	0.885418657949	0.242654693737	0.327445698555	0.510562181693	0.428395671025	0.314658726772	0.337021624226	0.543004700619	0.59524824501	0.561156724019	0.741786118376	0.309530406056	0.405755443909	0.332415478321	0.2771720234	0.623455017206	0.777580880936	0.864439125946	0.0	0.348570805231	0.430851286992	0.966530330351	0.513090846524	0.976548761184	0.698957336545	0.455813792154	0.30204770819	0.894421920165	0.366431018582	0.631056558844	0.575403117688	0.606098355127	0.674927047488	0.584633289745	0.431530708878	0.671770915348	0.738329318651	0.491695010323	0.429732539573	0.574657357192	0.262996847901	0.312806104611	0.74747053682	0.658013110805	0.581931245699	0.918717783895	0.354171238816	0.51633413627	0.413481114935	0.415374631796	0.344916469374	0.331624679972	0.412278582244	0.330170316586	0.311353475568	0.343251355816
Jordan.Lisette.TG.Fec.732499	0.32952220234	0.652408437715	0.393951142464	0.420097838954	0.510117006194	0.327834542326	0.425388699243	0.403000116999	0.678433551273	0.231404817619	0.172701452168	0.548362450103	0.27575586373	0.243270633173	0.805229717825	0.310338121129	0.672482807983	0.424272732278	0.43420330351	0.222225753613	0.325924411562	0.532999614591	0.776222346869	0.284899070888	0.33239321404	0.298513578802	0.298415822436	0.164832422574	0.26357065382	0.423999497591	0.485041527873	0.590719105299	0.824626710255	0.205775705437	0.0968224363386	0.418010289057	0.224468692361	0.638191658637	0.84100366139	0.829674445974	0.348570805231	0.0	0.456163317275	0.888841672402	0.586379325533	0.926990068823	0.670380406056	0.397805808672	0.246734604267	0.854158286304	0.273096194081	0.618092030282	0.554732119752	0.498615299381	0.726145726084	0.476069518238	0.463139339298	0.720437481074	0.690976077082	0.46184485203	0.207790818995	0.531560646937	0.270014273916	0.0809924363386	0.647338781831	0.702608238128	0.600985560908	0.872643399862	0.427624452856	0.518391039229	0.437572608396	0.437760096352	0.390508059188	0.300094397798	0.338787556779	0.301497598073	0.318232580867	0.200252553338
